Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,5,5,0,76.3,35.8,12.5
florida,11,14,3,70.5,28.2,11.1
tennessee,46,45,-1,40.1,7.2,14.6
kentucky,32,32,0,46.0,17.8,8.5
missouri,54,54,0,36.5,9.1,9.8
south-carolina,80,80,0,27.7,9.8,10.9
vanderbilt,116,116,0,15.0,-16.1,8.2
louisiana-state,3,3,0,94.2,42.1,14.0
alabama,7,7,0,74.7,35.6,11.8
auburn,14,11,-3,69.2,36.6,14.5
texas-am,28,28,0,49.3,19.8,9.6
mississippi-state,53,41,-12,37.3,15.3,9.3
mississippi,74,75,1,29.7,15.2,13.1
arkansas,119,119,0,12.7,-13.3,8.8
ohio-state,1,1,0,102.2,58.7,24.0
penn-state,6,6,0,76.1,35.6,14.9
michigan,17,17,0,64.5,29.8,14.9
indiana,30,30,0,46.9,11.1,13.5
michigan-state,45,44,-1,40.2,12.0,11.9
maryland,108,108,0,19.4,-1.8,14.7
rutgers,122,122,0,10.9,-20.5,9.4
minnesota,21,20,-1,61.0,17.4,18.0
wisconsin,9,8,-1,71.6,37.5,16.5
iowa,22,22,0,59.4,20.2,11.6
illinois,79,74,-5,27.8,-4.8,12.7
nebraska,66,66,0,31.7,8.5,9.7
purdue,97,98,1,21.6,-6.4,10.5
northwestern,103,103,0,20.3,0.9,9.4
oklahoma,10,10,0,71.3,27.8,13.1
baylor,19,19,0,61.9,17.0,14.0
kansas-state,29,29,0,47.8,12.6,12.1
oklahoma-state,31,31,0,46.8,15.6,13.4
texas,36,37,1,44.7,15.5,9.9
iowa-state,48,48,0,39.3,10.3,16.0
texas-christian,60,61,1,33.5,12.6,13.9
west-virginia,91,91,0,23.3,-10.7,9.3
texas-tech,90,90,0,23.4,-1.7,10.2
kansas,115,114,-1,15.2,-15.2,11.2
oregon,12,12,0,69.4,26.7,14.3
california,49,53,4,38.6,1.6,9.5
washington,33,33,0,45.9,14.1,11.1
oregon-state,78,79,1,27.9,-0.2,15.9
washington-state,76,77,1,29.1,-2.0,9.9
stanford,96,96,0,21.9,-5.6,9.2
utah,8,9,1,71.7,29.8,15.8
southern-california,40,40,0,41.3,6.2,11.5
arizona-state,51,50,-1,37.6,2.9,10.7
ucla,92,92,0,23.1,-2.4,13.5
colorado,82,82,0,27.0,-2.2,8.7
arizona,101,101,0,21.1,-7.8,9.4
cincinnati,25,25,0,55.2,14.2,14.0
central-florida,20,21,1,61.0,22.5,11.8
temple,56,56,0,36.1,-2.6,8.4
south-florida,104,104,0,20.2,-10.0,13.9
east-carolina,110,110,0,18.4,-15.0,11.3
connecticut,124,125,1,8.0,-31.8,13.8
memphis,18,18,0,63.2,17.2,12.9
navy,4,4,0,76.7,38.3,19.9
southern-methodist,27,27,0,53.0,11.1,15.4
tulane,42,42,0,40.6,17.3,12.7
houston,87,87,0,25.0,2.8,10.7
tulsa,88,88,0,24.5,1.3,14.2
clemson,2,2,0,99.3,47.7,13.7
louisville,41,49,8,41.0,5.7,14.8
wake-forest,44,46,2,40.3,4.5,9.0
boston-college,58,58,0,35.6,7.2,11.8
florida-state,61,63,2,33.1,2.1,11.1
syracuse,86,86,0,25.2,-6.3,7.7
north-carolina-state,102,102,0,20.7,-8.7,9.1
miami-fl,67,68,1,31.7,3.4,8.8
virginia,37,35,-2,42.7,5.8,9.0
virginia-tech,34,34,0,45.4,8.6,14.0
pittsburgh,52,51,-1,37.6,-0.1,9.7
north-carolina,39,39,0,41.8,14.9,10.8
duke,84,84,0,26.0,-4.6,9.6
georgia-tech,118,118,0,14.6,-17.3,11.2
boise-state,23,23,0,58.0,10.6,9.8
air-force,15,16,1,69.0,26.2,14.0
utah-state,75,76,1,29.5,-8.2,10.7
wyoming,47,47,0,39.6,6.4,10.1
colorado-state,111,111,0,18.1,-15.8,11.5
new-mexico,120,120,0,11.2,-19.0,9.9
san-diego-state,35,36,1,44.8,-0.5,10.7
hawaii,59,60,1,34.2,-9.9,10.6
nevada,94,94,0,22.6,-23.8,10.2
san-jose-state,109,109,0,18.8,-21.0,11.8
fresno-state,105,105,0,20.1,-10.4,9.6
nevada-las-vegas,113,113,0,15.9,-21.5,8.7
appalachian-state,16,15,-1,69.0,18.8,11.3
georgia-southern,57,57,0,36.0,4.0,11.4
georgia-state,72,72,0,30.5,-9.8,15.6
troy,95,95,0,22.1,-13.5,8.0
coastal-carolina,93,93,0,22.6,-12.2,10.3
louisiana-lafayette,24,24,0,57.0,16.8,15.4
arkansas-state,77,78,1,28.0,-16.4,9.1
louisiana-monroe,100,99,-1,21.2,-15.6,8.7
texas-state,123,123,0,10.6,-30.2,9.9
south-alabama,121,121,0,11.1,-19.7,8.8
liberty,68,67,-1,31.7,-10.0,9.5
new-mexico-state,126,126,0,7.4,-34.2,11.5
massachusetts,131,131,0,0.0,-64.0,14.6
brigham-young,69,69,0,31.6,-4.4,10.9
army,70,70,0,30.8,10.9,8.4
notre-dame,13,13,0,69.3,26.6,10.9
florida-atlantic,26,26,0,54.3,11.2,11.7
western-kentucky,50,52,2,38.5,-4.5,15.3
marshall,55,55,0,36.4,-2.1,9.4
charlotte,81,81,0,27.4,-12.2,6.9
florida-international,99,100,1,21.2,-18.9,9.5
middle-tennessee-state,107,107,0,19.5,-12.0,10.4
old-dominion,127,127,0,6.9,-27.4,9.7
louisiana-tech,43,43,0,40.4,-6.8,11.3
alabama-birmingham,63,64,1,32.3,-11.1,10.0
southern-mississippi,62,62,0,32.8,-5.7,8.8
north-texas,112,112,0,16.9,-18.8,8.9
texas-san-antonio,117,117,0,14.6,-25.0,10.6
rice,114,115,1,15.3,-15.2,9.6
texas-el-paso,128,128,0,4.7,-38.7,11.1
miami-oh,73,73,0,30.4,-12.4,9.2
buffalo,38,38,0,42.6,8.5,9.7
kent-state,85,85,0,25.9,-15.1,12.3
ohio,71,71,0,30.7,-2.6,7.9
bowling-green-state,125,124,-1,8.0,-38.3,12.7
akron,130,130,0,1.0,-56.0,12.8
central-michigan,65,65,0,32.0,-6.3,13.8
western-michigan,64,59,-5,32.1,-3.3,11.1
ball-state,83,83,0,26.6,-3.3,13.8
northern-illinois,106,106,0,19.7,-18.9,9.7
toledo,89,89,0,24.2,-15.6,9.0
eastern-michigan,98,97,-1,21.6,-18.1,8.4
fcs,129,129,0,1.1,-37.4,11.5
