Conference,Score
Big Ten Conference,48.2
Southeastern Conference,47.1
Big 12 Conference,46.5
American Athletic Conference,44.4
Atlantic Coast Conference,39.4
Pac-12 Conference,39.1
Mountain West Conference,32.5
Sun Belt Conference,30.7
Independent,25.7
Conference USA,24.6
Mid-American Conference,23.5
FCS,1.3
