Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,5,5,0,77.4,35.5,12.2
florida,9,11,2,70.3,27.9,10.9
tennessee,39,46,7,42.3,7.8,14.2
kentucky,30,32,2,48.3,18.1,8.3
missouri,55,54,-1,36.6,9.1,9.9
south-carolina,79,80,1,27.6,9.7,10.8
vanderbilt,116,116,0,15.0,-16.1,8.3
louisiana-state,3,3,0,94.3,42.0,13.6
alabama,6,7,1,76.6,36.1,11.6
auburn,18,14,-4,63.2,33.6,14.2
texas-am,29,28,-1,49.2,19.5,9.5
mississippi-state,53,53,0,37.2,15.0,9.4
mississippi,72,74,2,29.6,14.8,12.7
arkansas,119,119,0,12.6,-13.6,8.7
ohio-state,1,1,0,102.4,58.8,23.4
penn-state,7,6,-1,76.2,35.6,14.6
michigan,20,17,-3,60.0,28.7,14.6
indiana,35,30,-5,43.8,10.3,13.2
michigan-state,46,45,-1,40.1,11.8,11.8
maryland,108,108,0,19.4,-1.8,15.0
rutgers,122,122,0,10.8,-20.7,9.2
minnesota,16,21,5,64.4,20.1,17.6
wisconsin,14,9,-5,67.5,37.2,16.2
iowa,21,22,1,59.6,20.3,11.4
illinois,77,79,2,27.9,-4.8,12.4
nebraska,64,66,2,31.8,8.6,9.5
purdue,95,97,2,21.7,-6.3,10.3
northwestern,104,103,-1,20.3,1.0,9.3
oklahoma,8,10,2,71.9,28.4,13.0
baylor,22,19,-3,59.0,17.7,13.7
kansas-state,32,29,-3,45.5,13.3,11.9
oklahoma-state,31,31,0,47.2,16.2,13.2
texas,28,36,8,49.2,19.6,9.7
iowa-state,48,48,0,39.7,10.9,15.7
texas-christian,59,60,1,33.9,13.4,13.6
west-virginia,91,91,0,23.6,-10.0,9.2
texas-tech,90,90,0,23.7,-1.0,10.1
kansas,114,115,1,15.4,-14.7,11.1
oregon,10,12,2,70.0,25.9,14.0
california,51,49,-2,38.1,0.7,9.3
washington,33,33,0,45.4,13.2,10.8
oregon-state,80,78,-2,27.5,-1.2,15.5
washington-state,75,76,1,28.8,-2.9,9.8
stanford,96,96,0,21.7,-6.3,9.3
utah,15,8,-7,64.8,25.7,15.4
southern-california,43,40,-3,40.8,5.3,11.3
arizona-state,49,51,2,38.6,1.5,10.5
ucla,92,92,0,22.9,-3.0,13.2
colorado,82,82,0,26.6,-3.2,8.6
arizona,101,101,0,20.8,-8.7,9.4
cincinnati,23,25,2,59.0,17.6,13.8
central-florida,19,20,1,61.4,22.9,11.7
temple,56,56,0,36.4,-2.2,8.5
south-florida,103,104,1,20.4,-9.6,13.6
east-carolina,110,110,0,18.6,-14.6,11.2
connecticut,124,124,0,8.2,-31.4,13.6
memphis,17,18,1,63.5,17.6,12.6
navy,4,4,0,78.4,38.5,19.4
southern-methodist,27,27,0,53.2,11.3,15.0
tulane,36,42,6,43.2,17.5,12.5
houston,86,87,1,25.2,3.2,10.6
tulsa,88,88,0,24.7,1.8,13.9
clemson,2,2,0,98.8,47.1,13.4
louisville,44,41,-3,40.7,5.1,14.4
wake-forest,47,44,-3,40.0,3.9,9.0
boston-college,65,58,-7,31.7,3.4,11.5
florida-state,69,61,-8,31.0,1.8,10.9
syracuse,87,86,-1,25.0,-7.0,7.9
north-carolina-state,102,102,0,20.5,-9.3,9.4
miami-fl,66,67,1,31.6,3.1,9.1
virginia,38,37,-1,42.4,5.4,8.9
virginia-tech,40,34,-6,42.1,7.5,13.7
pittsburgh,52,52,0,37.3,-0.6,9.7
north-carolina,42,39,-3,41.6,14.5,10.6
duke,84,84,0,25.8,-5.0,9.7
georgia-tech,118,118,0,14.5,-17.6,11.3
boise-state,24,23,-1,58.0,10.5,9.7
air-force,11,15,4,68.9,26.0,13.7
utah-state,73,75,2,29.4,-8.4,11.1
wyoming,41,47,6,41.9,7.1,9.9
colorado-state,111,111,0,18.0,-16.0,11.2
new-mexico,120,120,0,11.2,-19.3,9.7
san-diego-state,34,35,1,44.7,-0.7,10.4
hawaii,58,59,1,34.0,-10.2,10.4
nevada,100,94,-6,20.9,-24.5,10.1
san-jose-state,109,109,0,18.7,-21.2,11.6
fresno-state,105,105,0,20.1,-10.4,9.7
nevada-las-vegas,113,113,0,15.9,-21.6,8.8
appalachian-state,13,16,3,68.8,18.5,11.0
georgia-southern,57,57,0,36.0,3.9,11.2
georgia-state,76,72,-4,28.1,-10.9,15.3
troy,94,95,1,22.0,-13.9,8.3
coastal-carolina,93,93,0,22.5,-12.6,10.2
louisiana-lafayette,25,24,-1,57.6,15.7,15.1
arkansas-state,78,77,-1,27.9,-16.7,9.2
louisiana-monroe,99,100,1,21.1,-15.9,8.6
texas-state,123,123,0,10.5,-30.5,9.9
south-alabama,121,121,0,11.0,-20.0,8.7
liberty,67,68,1,31.6,-10.3,9.2
new-mexico-state,126,126,0,7.4,-34.3,11.3
massachusetts,131,131,0,0.0,-64.1,14.6
brigham-young,68,69,1,31.3,-4.9,10.7
army,71,70,-1,30.8,10.7,8.3
notre-dame,12,13,1,68.8,25.9,10.7
florida-atlantic,26,26,0,54.3,11.2,11.4
western-kentucky,50,50,0,38.4,-4.6,14.9
marshall,54,55,1,36.6,-1.8,9.3
charlotte,81,81,0,27.4,-12.2,7.0
florida-international,98,99,1,21.2,-18.9,9.4
middle-tennessee-state,107,107,0,19.5,-12.1,10.3
old-dominion,127,127,0,6.9,-27.5,9.7
louisiana-tech,45,43,-2,40.7,-6.5,11.0
alabama-birmingham,61,63,2,32.4,-11.1,9.9
southern-mississippi,70,62,-8,30.8,-5.9,8.7
north-texas,112,112,0,17.0,-18.8,9.1
texas-san-antonio,117,117,0,14.6,-25.0,10.4
rice,115,114,-1,15.4,-14.8,9.4
texas-el-paso,128,128,0,4.7,-38.7,11.0
miami-oh,74,73,-1,29.4,-11.1,9.2
buffalo,37,38,1,42.8,8.7,9.5
