Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,5,6,1,76.4,35.9,12.8
florida,14,14,0,69.1,28.1,11.4
tennessee,45,45,0,40.2,7.5,14.9
kentucky,32,33,1,46.0,17.9,8.7
missouri,54,55,1,36.6,9.2,9.7
south-carolina,80,80,0,27.7,9.8,11.0
vanderbilt,116,116,0,15.0,-16.0,8.0
louisiana-state,3,3,0,94.5,42.3,14.3
alabama,7,7,0,74.9,35.9,12.1
auburn,11,13,2,69.4,36.9,14.9
texas-am,28,31,3,49.5,20.1,9.7
mississippi-state,41,44,3,40.8,17.5,9.4
mississippi,75,75,0,29.8,15.5,13.4
arkansas,119,119,0,12.7,-13.0,9.0
ohio-state,1,1,0,102.2,58.7,24.6
penn-state,6,8,2,76.2,35.6,15.3
michigan,17,18,1,64.5,29.8,15.3
indiana,30,30,0,47.0,11.2,13.8
michigan-state,44,47,3,40.3,12.1,12.0
maryland,108,107,-1,19.4,-1.8,14.2
rutgers,122,122,0,10.9,-20.4,9.6
minnesota,20,21,1,61.1,17.4,18.5
wisconsin,8,10,2,71.7,37.6,16.8
iowa,22,24,2,59.4,20.2,11.9
illinois,74,76,2,29.8,-4.3,12.9
nebraska,66,70,4,31.8,8.6,9.9
purdue,98,98,0,21.6,-6.3,10.6
northwestern,103,104,1,20.3,1.0,9.5
oklahoma,10,4,-6,71.4,27.8,13.3
baylor,19,19,0,61.9,17.0,14.4
kansas-state,29,29,0,48.0,12.8,12.3
oklahoma-state,31,28,-3,46.8,15.6,13.6
texas,37,34,-3,44.7,15.6,10.0
iowa-state,48,39,-9,39.3,10.3,16.4
texas-christian,61,61,0,33.5,12.6,14.1
west-virginia,91,91,0,23.3,-10.7,9.3
texas-tech,90,90,0,23.4,-1.6,10.3
kansas,114,114,0,15.3,-15.2,11.3
oregon,12,11,-1,69.3,26.7,14.7
california,53,52,-1,36.6,1.1,9.7
washington,33,32,-1,45.9,14.0,11.4
oregon-state,79,78,-1,27.8,-0.3,16.3
washington-state,77,68,-9,29.1,-2.1,10.0
stanford,96,96,0,21.8,-5.7,9.1
utah,9,9,0,71.6,29.7,16.2
southern-california,40,36,-4,41.2,6.1,11.8
arizona-state,50,48,-2,37.6,2.8,10.9
ucla,92,92,0,23.1,-2.4,13.7
colorado,82,81,-1,27.0,-2.3,8.8
arizona,101,100,-1,21.1,-7.8,9.3
cincinnati,25,25,0,55.1,14.2,14.2
central-florida,21,20,-1,61.0,22.4,12.0
temple,56,43,-13,36.1,-2.6,8.1
south-florida,104,102,-2,20.2,-10.0,14.2
east-carolina,110,110,0,18.4,-15.0,11.4
connecticut,125,124,-1,8.0,-31.8,14.1
memphis,18,12,-6,63.2,17.3,13.2
navy,4,5,1,76.7,38.2,20.4
southern-methodist,27,27,0,53.0,11.1,15.7
tulane,42,42,0,40.6,17.3,13.0
houston,87,86,-1,25.0,2.8,10.8
tulsa,88,88,0,24.5,1.3,14.6
clemson,2,2,0,99.0,47.4,14.1
louisville,49,49,0,37.9,3.4,15.2
wake-forest,46,41,-5,40.1,4.2,9.0
boston-college,58,58,0,35.4,6.8,12.1
florida-state,63,64,1,32.9,1.7,11.4
syracuse,86,87,1,25.1,-6.6,7.5
north-carolina-state,102,103,1,20.6,-9.1,8.6
miami-fl,68,59,-9,31.6,3.2,8.5
virginia,35,38,3,45.0,5.6,9.1
virginia-tech,34,35,1,45.3,8.5,14.3
pittsburgh,51,54,3,37.5,-0.2,9.6
north-carolina,39,50,11,41.7,14.8,11.1
duke,84,85,1,25.9,-4.7,9.5
georgia-tech,118,117,-1,14.5,-17.4,11.1
boise-state,23,22,-1,58.0,10.6,10.0
air-force,16,16,0,69.0,26.2,14.3
utah-state,76,77,1,29.5,-8.2,10.1
wyoming,47,46,-1,39.6,6.4,10.2
colorado-state,111,111,0,18.1,-15.8,11.8
new-mexico,120,120,0,11.2,-19.1,10.1
san-diego-state,36,37,1,44.8,-0.5,10.9
hawaii,60,62,2,34.2,-9.9,10.8
nevada,94,93,-1,22.6,-23.8,10.3
san-jose-state,109,109,0,18.8,-21.0,12.1
fresno-state,105,105,0,20.1,-10.4,9.4
nevada-las-vegas,113,113,0,15.9,-21.5,8.6
appalachian-state,15,15,0,69.0,18.8,11.6
georgia-southern,57,57,0,36.1,4.1,11.7
georgia-state,72,73,1,30.5,-9.7,16.0
troy,95,97,2,22.1,-13.4,7.7
coastal-carolina,93,94,1,22.7,-12.2,10.3
louisiana-lafayette,24,23,-1,57.2,17.0,15.7
arkansas-state,78,79,1,28.0,-16.3,9.1
louisiana-monroe,99,99,0,21.2,-15.5,8.8
texas-state,123,123,0,10.6,-30.1,9.9
south-alabama,121,121,0,11.1,-19.6,8.9
liberty,67,69,2,31.7,-10.1,9.7
new-mexico-state,126,126,0,7.5,-34.1,11.8
massachusetts,131,131,0,0.0,-64.0,14.5
brigham-young,69,63,-6,31.6,-4.4,11.1
army,70,71,1,30.8,10.8,8.5
notre-dame,13,17,4,69.1,26.4,11.2
florida-atlantic,26,26,0,54.2,11.1,12.0
western-kentucky,52,53,1,36.8,-5.1,15.7
marshall,55,56,1,36.3,-2.2,9.4
charlotte,81,82,1,27.4,-12.3,6.9
florida-international,100,101,1,21.2,-19.0,9.6
middle-tennessee-state,107,108,1,19.4,-12.2,10.6
old-dominion,127,127,0,6.8,-27.5,9.7
louisiana-tech,43,51,8,40.4,-6.8,11.5
alabama-birmingham,64,66,2,32.3,-11.1,10.1
southern-mississippi,62,65,3,32.9,-5.5,8.9
north-texas,112,112,0,16.9,-18.9,8.6
texas-san-antonio,117,118,1,14.6,-25.0,10.7
rice,115,115,0,15.2,-15.2,9.7
texas-el-paso,128,128,0,4.7,-38.8,11.2
miami-oh,73,74,1,30.4,-12.3,9.2
buffalo,38,40,2,42.7,8.6,10.0
kent-state,85,84,-1,25.9,-15.0,12.6
ohio,71,72,1,30.7,-2.5,8.0
bowling-green-state,124,125,1,8.1,-38.2,12.7
akron,130,130,0,1.0,-55.9,12.6
central-michigan,65,67,2,32.1,-6.3,14.2
western-michigan,59,60,1,34.4,-2.8,11.3
ball-state,83,83,0,26.6,-3.2,14.1
northern-illinois,106,106,0,19.7,-18.8,9.7
toledo,89,89,0,24.2,-15.5,8.4
eastern-michigan,97,95,-2,21.6,-18.0,8.4
fcs,129,129,0,1.1,-37.4,11.7
