Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,10,9,-1,70.7,51.8,12.1
florida,15,10,-5,65.5,41.9,7.8
tennessee,101,92,-9,22.6,16.6,6.2
kentucky,76,61,-15,30.3,21.2,7.0
missouri,30,11,-19,52.1,36.4,8.7
south-carolina,50,40,-10,37.5,37.1,8.2
vanderbilt,112,119,7,17.7,3.2,6.9
louisiana-state,5,7,2,81.4,54.0,10.3
alabama,6,4,-2,80.1,52.5,13.0
auburn,8,8,0,76.3,59.4,12.0
texas-am,43,46,3,42.8,33.0,10.0
mississippi-state,61,50,-11,34.4,30.2,10.0
mississippi,73,68,-5,30.5,27.7,4.0
arkansas,110,102,-8,18.1,4.3,6.0
ohio-state,1,1,0,105.0,82.9,18.7
penn-state,2,3,1,85.1,58.6,13.1
michigan,27,22,-5,52.8,37.5,8.1
indiana,32,45,13,49.0,31.5,2.9
michigan-state,35,37,2,46.0,39.0,6.3
maryland,58,49,-9,35.1,31.8,14.6
rutgers,126,125,-1,8.5,-14.4,9.2
minnesota,20,23,3,58.6,26.2,6.7
wisconsin,7,2,-5,79.5,63.9,14.7
iowa,29,26,-3,52.1,36.5,7.0
illinois,91,114,23,24.8,9.1,6.6
nebraska,56,64,8,35.3,19.2,3.4
purdue,103,95,-8,21.8,14.6,7.7
northwestern,106,94,-12,20.6,23.2,3.4
oklahoma,4,6,2,83.5,56.6,10.6
baylor,11,12,1,69.5,39.5,6.5
kansas-state,37,47,10,45.4,30.3,8.0
oklahoma-state,38,31,-7,45.3,37.5,6.5
texas,31,27,-4,51.4,35.3,6.2
iowa-state,26,33,7,52.8,37.6,9.2
texas-christian,44,36,-8,42.4,39.3,6.9
west-virginia,98,81,-17,23.5,6.3,9.6
texas-tech,75,69,-6,30.3,21.3,3.6
kansas,107,106,-1,20.4,10.7,7.2
oregon,16,15,-1,65.2,44.2,9.2
california,63,57,-6,34.2,17.3,2.8
washington,41,34,-7,44.2,30.4,4.2
oregon-state,84,103,19,27.3,14.6,10.4
washington-state,57,76,19,35.1,19.0,2.9
stanford,80,66,-14,29.1,18.7,2.6
utah,14,18,4,65.5,44.7,6.1
southern-california,48,63,15,40.2,28.3,2.8
arizona-state,42,35,-7,43.5,22.9,4.4
ucla,96,113,17,24.1,20.9,4.9
colorado,87,77,-10,27.0,13.9,2.8
