Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,9,6,-3,65.2,34.2,12.8
florida,10,9,-1,61.9,26.1,8.1
tennessee,92,108,16,22.3,-3.2,6.2
kentucky,61,69,8,32.8,6.6,6.9
missouri,11,12,1,59.0,25.4,8.9
south-carolina,40,56,16,39.8,20.6,8.3
vanderbilt,119,113,-6,12.5,-17.3,6.0
louisiana-state,7,8,1,74.6,34.4,10.5
alabama,4,5,1,78.8,39.5,13.7
auburn,8,10,2,67.6,37.6,12.4
texas-am,46,35,-11,38.5,18.0,10.4
mississippi-state,50,32,-18,36.9,14.9,10.1
mississippi,68,58,-10,30.9,9.0,3.2
arkansas,102,96,-6,19.2,-11.0,6.3
ohio-state,1,1,0,92.3,56.5,18.8
penn-state,3,3,0,80.5,41.7,13.5
michigan,22,26,4,53.5,17.5,8.6
indiana,45,54,9,38.6,5.4,2.8
michigan-state,37,29,-8,41.2,16.6,6.6
maryland,49,31,-18,37.1,15.4,15.0
rutgers,125,123,-2,8.3,-31.3,8.9
minnesota,23,34,11,50.9,4.7,6.4
wisconsin,2,2,0,84.8,47.1,14.9
iowa,26,20,-6,47.9,20.9,7.4
illinois,114,107,-7,15.5,-20.0,6.0
nebraska,64,51,-13,31.4,-1.3,3.1
purdue,95,112,17,21.6,-5.0,8.1
northwestern,94,93,-1,21.6,6.0,3.3
oklahoma,6,7,1,75.8,35.9,10.9
baylor,12,11,-1,58.4,14.0,6.6
kansas-state,47,48,1,37.6,8.8,8.4
oklahoma-state,31,30,-1,45.8,17.4,6.6
texas,27,21,-6,47.4,20.1,6.4
iowa-state,33,40,7,45.6,17.0,8.2
texas-christian,36,41,5,41.3,15.4,7.0
west-virginia,81,72,-9,25.8,-7.3,10.2
texas-tech,69,61,-8,30.2,1.4,3.8
kansas,106,104,-2,18.1,-13.6,7.7
oregon,15,24,9,57.4,23.1,9.3
california,57,57,0,35.0,-0.6,2.8
washington,34,44,10,44.8,11.5,4.2
oregon-state,103,87,-16,19.1,-11.2,10.9
washington-state,76,71,-5,27.3,-4.2,2.9
stanford,66,68,2,31.2,3.5,2.6
utah,18,28,10,56.6,22.0,5.7
southern-california,63,60,-3,31.5,4.2,2.7
arizona-state,35,45,10,42.6,1.9,4.5
ucla,113,109,-4,15.6,-6.9,5.2
colorado,77,62,-15,27.2,-4.5,2.9
arizona,58,43,-15,34.1,-2.1,5.3
cincinnati,20,17,-3,56.4,21.6,8.3
central-florida,25,27,2,49.4,23.5,11.1
temple,30,36,6,45.9,6.7,5.3
south-florida,90,101,11,23.1,-12.6,7.5
east-carolina,83,84,1,25.1,-8.7,8.9
connecticut,126,125,-1,6.5,-37.3,12.8
memphis,24,13,-11,50.0,12.6,4.3
navy,13,25,12,58.0,28.1,9.0
southern-methodist,21,18,-3,54.1,8.7,8.3
tulane,17,14,-3,56.6,22.0,7.9
houston,78,70,-8,27.0,8.7,4.1
tulsa,99,86,-13,19.7,-9.6,6.1
clemson,5,4,-1,78.1,38.7,16.9
louisville,52,66,14,36.2,1.5,9.0
wake-forest,29,22,-7,47.0,8.2,5.3
boston-college,74,77,3,27.9,-3.0,6.6
florida-state,71,65,-6,28.8,-1.3,3.1
syracuse,70,59,-11,29.6,0.2,6.6
north-carolina-state,44,52,8,38.8,5.7,5.6
miami-fl,55,67,12,35.2,11.6,6.9
virginia,43,37,-6,39.0,6.1,5.3
virginia-tech,62,80,18,31.9,-5.7,7.5
pittsburgh,42,46,4,39.1,6.3,3.9
north-carolina,54,53,-1,35.3,11.8,7.2
duke,38,49,11,40.8,9.1,3.1
georgia-tech,116,114,-2,13.6,-13.6,12.3
boise-state,19,23,4,56.4,11.6,3.8
air-force,28,38,10,47.2,19.8,6.8
utah-state,48,50,2,37.4,8.3,6.9
wyoming,41,33,-8,39.7,7.3,5.7
colorado-state,117,121,4,13.5,-21.8,9.1
new-mexico,115,111,-4,14.1,-23.6,8.4
san-diego-state,39,47,8,40.4,-1.2,5.2
hawaii,72,64,-8,28.7,-11.0,6.2
nevada,105,115,10,18.8,-27.6,12.6
san-jose-state,112,102,-10,16.0,-26.8,10.2
fresno-state,88,78,-10,23.5,-6.1,6.7
nevada-las-vegas,110,119,9,16.6,-17.4,8.0
appalachian-state,14,19,5,57.6,15.2,5.5
georgia-southern,82,79,-3,25.8,-0.9,4.5
georgia-state,79,100,21,26.8,-14.3,10.3
troy,91,91,0,22.6,-8.1,4.2
coastal-carolina,89,73,-16,23.4,-12.1,8.1
louisiana-lafayette,32,15,-17,45.6,17.2,12.6
arkansas-state,96,98,2,21.5,-16.0,6.3
louisiana-monroe,93,106,13,21.8,-15.3,6.1
texas-state,118,116,-2,12.6,-27.5,9.4
south-alabama,123,122,-1,10.6,-23.5,8.1
liberty,84,81,-3,25.1,-17.1,8.4
new-mexico-state,128,128,0,3.9,-37.6,13.2
massachusetts,131,131,0,0.0,-58.9,17.9
brigham-young,104,99,-5,19.0,-11.4,6.0
army,60,42,-18,33.2,7.5,6.8
notre-dame,16,16,0,57.1,22.7,7.4
florida-atlantic,51,55,4,36.9,2.6,3.7
western-kentucky,73,92,19,28.6,-11.3,8.9
marshall,75,85,10,27.5,-3.9,4.3
charlotte,108,95,-13,17.5,-15.1,3.3
florida-international,87,103,16,24.0,-10.9,8.5
middle-tennessee-state,109,105,-4,16.7,-17.2,7.6
old-dominion,122,120,-2,11.2,-21.6,8.7
louisiana-tech,56,74,18,35.0,-8.9,6.0
alabama-birmingham,53,63,10,35.6,-8.0,7.9
southern-mississippi,65,75,10,31.4,-6.6,3.4
north-texas,100,89,-11,19.7,-9.7,4.4
texas-san-antonio,121,117,-4,11.4,-30.3,10.8
rice,124,124,0,8.8,-15.2,7.6
texas-el-paso,127,127,0,6.5,-39.5,12.2
miami-oh,101,90,-11,19.3,-10.6,4.4
buffalo,86,82,-4,24.5,2.4,3.5
kent-state,98,110,12,20.3,-18.4,10.3
ohio,97,83,-14,20.8,-6.8,5.2
bowling-green-state,120,126,6,11.7,-29.8,14.4
akron,129,129,0,1.8,-50.1,14.7
central-michigan,80,88,8,26.5,-10.2,8.2
western-michigan,67,76,9,31.2,-1.7,4.0
ball-state,85,94,9,25.0,-9.0,6.6
northern-illinois,111,118,7,16.3,-18.2,7.8
toledo,59,39,-20,33.5,-3.1,2.1
eastern-michigan,107,97,-10,17.7,-23.5,6.1
fcs,130,130,0,1.1,-36.4,12.8
