Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,8,3,-5,55.6,33.5,18.8
florida,15,15,0,47.7,21.7,11.4
tennessee,117,107,-10,11.5,-15.3,7.4
kentucky,18,20,2,46.9,20.5,9.5
missouri,46,62,16,32.5,15.2,10.9
south-carolina,38,90,52,35.4,20.9,4.5
vanderbilt,107,82,-25,14.4,-6.5,2.6
louisiana-state,10,5,-5,54.4,31.7,15.1
alabama,4,2,-2,58.5,37.9,21.4
auburn,9,16,7,54.7,32.2,10.9
texas-am,25,9,-16,41.9,33.9,15.0
mississippi-state,12,12,0,50.3,25.6,15.3
mississippi,66,86,20,24.8,-0.3,0.2
arkansas,100,92,-8,15.6,-18.7,6.4
ohio-state,6,11,5,56.9,35.5,12.0
penn-state,7,4,-3,56.6,35.1,16.7
michigan,19,10,-9,44.9,17.5,13.5
indiana,34,56,22,36.9,5.5,1.5
michigan-state,14,29,15,48.0,22.1,5.6
maryland,2,6,4,63.9,46.0,15.3
rutgers,102,83,-19,15.5,-18.9,7.9
minnesota,53,93,40,29.1,-6.2,9.6
wisconsin,3,8,5,60.1,40.2,12.8
iowa,13,14,1,48.0,22.1,10.9
illinois,52,57,5,29.7,-5.3,6.1
nebraska,56,55,-1,27.3,4.7,2.7
purdue,71,76,5,23.5,-2.8,3.0
northwestern,94,81,-13,18.6,-3.3,2.9
oklahoma,11,13,2,52.1,28.2,13.5
baylor,21,45,24,43.3,15.1,2.4
kansas-state,17,40,23,47.2,21.0,2.6
oklahoma-state,31,38,7,38.6,8.0,4.0
texas,45,22,-23,32.5,15.2,7.0
iowa-state,69,70,1,24.1,-9.8,6.9
texas-christian,50,48,-2,30.7,1.4,1.9
west-virginia,103,88,-15,15.2,-19.5,13.0
texas-tech,35,42,7,36.2,4.4,2.6
kansas,114,105,-9,12.6,-24.6,9.6
oregon,32,73,41,37.9,26.0,2.0
california,51,71,20,30.5,-4.1,4.1
washington,60,35,-25,25.9,1.9,5.3
oregon-state,121,125,4,9.6,-21.1,14.9
washington-state,43,44,1,33.8,0.8,1.6
stanford,74,41,-33,22.9,-4.1,2.5
utah,20,17,-3,44.3,16.6,8.7
southern-california,36,49,13,36.0,4.2,3.0
arizona-state,65,50,-15,24.9,-12.5,0.9
ucla,118,97,-21,11.3,-16.1,3.2
colorado,47,58,11,32.3,-1.4,3.4
arizona,77,103,26,22.5,-4.9,4.9
cincinnati,64,23,-41,25.2,0.6,8.0
central-florida,5,7,2,58.0,37.1,13.3
temple,42,39,-3,34.1,7.0,3.8
south-florida,119,122,3,10.7,-17.8,11.7
east-carolina,79,121,42,22.1,-5.6,12.2
connecticut,125,128,3,8.0,-33.9,19.9
memphis,39,32,-7,35.2,2.9,4.5
navy,33,26,-7,37.6,12.7,6.2
southern-methodist,40,61,21,35.0,2.6,5.9
tulane,49,24,-25,31.3,12.7,6.7
houston,70,84,14,24.0,-1.9,1.3
tulsa,84,112,28,20.6,-8.7,8.6
clemson,1,1,0,68.1,52.3,25.8
louisville,73,109,36,23.0,-3.9,11.2
wake-forest,23,34,11,43.2,14.9,3.1
boston-college,41,36,-5,35.0,2.6,3.7
florida-state,86,102,16,20.3,-9.2,3.7
syracuse,58,19,-39,26.8,3.7,8.2
north-carolina-state,16,33,17,47.3,21.0,4.1
miami-fl,75,54,-21,22.9,18.7,9.1
virginia,22,21,-1,43.2,14.9,7.3
virginia-tech,88,91,3,20.2,-9.5,1.0
pittsburgh,55,78,23,27.8,5.7,4.7
north-carolina,27,47,20,41.3,12.1,4.5
duke,68,74,6,24.2,-1.4,1.9
georgia-tech,62,63,1,25.7,1.6,7.5
boise-state,29,30,1,41.1,11.8,6.0
