Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,4,4,0,82.5,56.4,13.5
florida,15,16,1,67.7,45.1,12.2
tennessee,45,50,5,40.2,26.3,15.9
kentucky,34,40,6,45.9,36.4,8.6
missouri,58,68,10,36.6,28.1,8.8
south-carolina,81,77,-4,27.4,27.9,11.1
vanderbilt,116,114,-2,14.9,2.5,6.8
louisiana-state,3,3,0,89.1,56.6,15.4
alabama,10,5,-5,74.2,53.7,12.8
auburn,13,15,2,68.7,54.8,16.2
texas-am,32,28,-4,46.6,37.6,9.9
mississippi-state,43,51,8,40.6,36.0,9.3
mississippi,75,74,-1,29.6,33.8,14.1
arkansas,119,119,0,12.5,5.0,9.0
ohio-state,1,1,0,113.1,84.1,26.9
penn-state,9,9,0,74.4,54.0,16.4
michigan,19,11,-8,65.7,50.3,16.4
indiana,31,34,3,48.0,31.6,14.8
michigan-state,49,53,4,39.2,33.2,12.2
maryland,107,107,0,20.0,18.8,11.8
rutgers,121,122,1,11.1,-0.7,9.7
minnesota,21,13,-8,62.2,37.8,19.7
wisconsin,5,6,1,80.8,62.5,18.0
iowa,26,26,0,58.1,39.3,12.3
illinois,74,63,-11,30.7,16.2,13.8
nebraska,69,65,-4,32.7,29.7,10.0
purdue,98,92,-6,22.2,14.1,10.8
northwestern,103,113,10,20.9,21.8,9.4
oklahoma,6,8,2,79.3,52.4,14.1
baylor,12,14,2,70.1,41.1,15.3
kansas-state,28,32,4,49.7,34.3,13.0
oklahoma-state,27,27,0,51.9,37.8,14.6
texas,33,39,6,46.0,36.7,10.2
iowa-state,36,29,-7,44.3,33.6,17.8
texas-christian,62,49,-13,34.9,34.6,15.2
west-virginia,88,102,14,24.5,10.7,9.2
texas-tech,89,84,-5,24.4,19.9,10.4
kansas,113,110,-3,16.1,6.4,11.6
oregon,18,21,3,65.8,42.6,16.0
california,57,71,14,36.7,20.1,10.0
washington,38,43,5,42.6,30.6,12.1
