Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,8,5,65.9,40.7,16.5
florida,11,15,4,55.3,25.7,10.1
tennessee,96,117,21,16.9,-12.1,8.1
kentucky,32,18,-14,41.2,20.5,8.8
missouri,37,46,9,39.6,17.7,9.5
south-carolina,57,38,-19,30.5,19.6,8.9
vanderbilt,108,107,-1,14.6,-7.8,4.5
louisiana-state,10,10,0,57.2,28.4,14.0
alabama,4,4,0,64.9,39.3,18.8
auburn,7,9,2,59.9,32.2,11.9
texas-am,23,25,2,45.3,27.6,14.1
mississippi-state,20,12,-8,46.3,29.3,13.4
mississippi,64,66,2,28.3,-2.2,0.3
arkansas,86,100,14,19.9,-16.8,7.4
ohio-state,2,6,4,69.3,45.4,13.2
penn-state,9,7,-2,58.1,29.7,15.6
michigan,25,19,-6,45.1,16.0,11.7
indiana,62,34,-28,28.4,-2.0,2.8
michigan-state,39,14,-25,38.4,15.6,7.8
maryland,13,2,-11,51.6,38.7,18.9
rutgers,106,102,-4,14.9,-21.9,7.7
minnesota,53,53,0,31.6,-7.4,8.4
wisconsin,5,3,-2,62.6,42.3,15.0
iowa,16,13,-3,47.5,14.9,9.9
illinois,70,52,-18,25.3,-7.4,5.3
nebraska,47,56,9,34.0,7.9,2.8
purdue,99,71,-28,16.3,-13.7,3.8
northwestern,69,94,25,26.1,0.5,3.7
oklahoma,8,11,3,59.6,31.8,12.3
baylor,27,21,-6,44.0,14.4,6.7
kansas-state,12,17,5,53.3,23.0,8.2
oklahoma-state,19,31,12,46.6,13.6,3.7
texas,35,45,10,40.5,19.2,6.5
iowa-state,74,69,-5,23.9,-3.9,7.1
texas-christian,28,50,22,43.5,13.6,1.7
west-virginia,73,103,30,24.8,-8.3,14.3
texas-tech,66,35,-31,27.4,-3.7,2.3
kansas,72,114,42,24.9,-8.0,10.3
oregon,34,32,-2,41.1,20.2,10.3
california,46,51,5,34.0,-4.0,3.5
washington,51,60,9,32.2,4.8,5.1
oregon-state,100,121,21,16.2,-13.9,12.9
washington-state,43,43,0,35.1,-2.5,1.5
stanford,81,74,-7,22.4,0.7,3.3
utah,22,20,-2,45.6,12.1,7.9
southern-california,56,36,-20,31.1,2.7,3.5
arizona-state,45,65,20,34.1,-3.9,5.8
ucla,121,118,-3,10.5,-14.9,5.9
colorado,63,47,-16,28.3,-2.2,3.2
arizona,55,77,22,31.1,2.8,4.3
cincinnati,44,64,20,34.3,8.4,8.3
central-florida,6,5,-1,61.0,33.7,14.5
temple,21,42,21,45.6,16.8,4.0
south-florida,104,119,15,15.8,-14.8,10.2
east-carolina,102,79,-23,15.9,-14.7,11.7
