Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,8,9,1,74.6,53.1,13.2
florida,21,17,-4,61.7,42.8,10.8
tennessee,70,84,14,33.1,25.3,12.5
kentucky,56,55,-1,36.7,27.0,7.7
missouri,37,39,2,44.8,30.5,9.7
south-carolina,58,66,8,36.4,32.5,11.4
vanderbilt,114,114,0,16.8,3.9,7.3
louisiana-state,4,4,0,84.9,55.5,14.2
alabama,5,5,0,83.1,53.4,13.5
auburn,12,12,0,71.2,56.5,16.0
texas-am,32,35,3,50.1,35.0,10.1
mississippi-state,54,69,15,38.0,35.9,9.6
mississippi,84,78,-6,29.5,30.2,10.7
arkansas,117,115,-2,15.5,4.0,9.0
ohio-state,1,1,0,112.1,88.1,24.9
penn-state,2,2,0,90.1,61.7,16.0
michigan,16,21,5,65.8,48.7,12.7
indiana,28,29,1,55.2,33.4,11.9
michigan-state,41,40,-1,43.2,40.1,11.2
maryland,93,81,-12,26.7,23.1,13.3
rutgers,123,122,-1,11.9,-7.8,9.3
minnesota,14,15,1,68.6,36.0,15.1
wisconsin,9,7,-2,74.2,65.0,17.7
iowa,23,23,0,59.1,42.2,10.7
illinois,65,75,10,33.8,16.4,11.0
nebraska,75,57,-18,31.5,22.0,8.0
purdue,98,109,11,23.1,13.6,10.3
northwestern,115,111,-4,16.7,20.6,9.1
oklahoma,7,8,1,74.8,53.4,14.0
baylor,13,11,-2,70.6,38.4,13.4
kansas-state,26,28,2,57.6,40.0,11.2
oklahoma-state,29,30,1,55.0,43.1,12.0
texas,36,37,1,47.0,34.3,9.2
iowa-state,34,33,-1,48.4,36.7,15.7
texas-christian,42,36,-6,42.8,39.3,13.5
west-virginia,100,99,-1,22.1,6.6,9.7
texas-tech,90,88,-2,28.0,20.8,8.8
kansas,105,97,-8,20.9,7.9,11.1
oregon,11,16,5,71.4,46.4,14.1
california,76,77,1,31.5,16.7,8.1
washington,44,38,-6,42.1,31.8,10.0
oregon-state,67,87,20,33.3,20.3,15.2
washington-state,64,64,0,33.8,21.3,8.8
stanford,69,65,-4,33.1,19.8,7.8
utah,10,10,0,73.0,48.5,13.9
southern-california,53,41,-12,38.3,24.8,10.9
arizona-state,49,49,0,40.0,22.2,10.2
ucla,71,83,12,33.0,25.1,12.5
colorado,96,90,-6,23.7,15.3,7.7
arizona,91,74,-17,27.9,14.1,8.7
cincinnati,15,18,3,67.1,43.0,13.9
central-florida,18,20,2,64.5,46.7,12.5
temple,55,56,1,37.0,17.1,7.5
south-florida,72,76,4,31.9,17.5,13.0
east-carolina,103,104,1,20.9,8.1,11.5
connecticut,122,121,-1,12.1,-7.0,14.8
memphis,20,22,2,63.3,35.9,11.2
navy,6,6,0,80.1,60.4,18.9
southern-methodist,19,13,-6,64.4,37.3,15.3
tulane,30,31,1,53.7,40.8,12.6
houston,87,80,-7,28.4,27.5,9.7
tulsa,104,100,-4,20.9,21.7,12.8
clemson,3,3,0,89.4,59.3,16.1
louisville,45,44,-1,42.0,25.7,14.7
wake-forest,27,27,0,55.7,27.9,8.2
boston-college,51,67,16,38.4,25.0,10.5
florida-state,80,61,-19,30.1,18.8,10.5
syracuse,108,95,-13,20.0,5.6,6.6
north-carolina-state,81,62,-19,29.9,13.4,6.0
miami-fl,50,60,10,39.3,26.6,7.0
virginia,39,45,6,44.6,26.1,8.5
virginia-tech,59,54,-5,36.3,15.9,10.8
pittsburgh,40,42,2,44.3,25.7,8.2
north-carolina,63,51,-12,34.6,28.5,10.9
duke,61,59,-2,35.3,24.3,8.2
georgia-tech,113,113,0,17.4,5.8,11.6
boise-state,25,24,-1,57.7,30.5,8.8
air-force,17,19,2,65.8,48.7,13.5
utah-state,77,53,-24,31.2,16.0,7.3
wyoming,35,34,-1,48.0,25.6,9.6
colorado-state,99,110,11,22.2,1.7,11.3
new-mexico,121,119,-2,12.7,-5.2,10.3
san-diego-state,33,32,-1,49.1,19.1,10.8
hawaii,83,71,-12,29.5,8.4,10.0
nevada,111,116,5,19.3,-10.5,11.6
san-jose-state,107,106,-1,20.1,-2.7,12.0
fresno-state,78,89,11,30.2,14.1,8.6
nevada-las-vegas,118,118,0,13.6,-2.3,8.6
appalachian-state,22,14,-8,60.5,34.3,11.1
georgia-southern,43,52,9,42.2,25.9,9.6
georgia-state,47,48,1,40.7,14.7,15.2
troy,102,101,-1,21.0,4.0,5.4
coastal-carolina,89,94,5,28.0,9.6,10.2
louisiana-lafayette,24,25,1,58.3,41.1,15.8
arkansas-state,88,93,5,28.3,6.2,7.9
louisiana-monroe,109,107,-2,19.4,0.2,8.2
texas-state,120,120,0,12.7,-8.3,10.1
south-alabama,124,125,1,9.8,-7.2,8.6
liberty,85,91,6,28.8,0.5,10.0
new-mexico-state,128,128,0,4.8,-17.6,13.2
massachusetts,131,131,0,0.0,-46.4,16.1
brigham-young,73,92,19,31.9,17.5,9.1
army,92,86,-6,27.1,24.0,7.3
notre-dame,31,26,-5,53.4,33.7,10.9
florida-atlantic,38,43,5,44.7,26.2,10.1
western-kentucky,82,72,-10,29.6,8.7,14.5
marshall,48,50,2,40.5,19.5,8.1
charlotte,97,108,11,23.6,4.8,5.5
florida-international,95,105,10,23.9,-1.9,10.1
middle-tennessee-state,101,96,-5,21.2,8.9,10.2
old-dominion,125,124,-1,9.1,-6.8,9.9
louisiana-tech,46,46,0,41.4,8.8,10.2
alabama-birmingham,57,47,-10,36.5,8.4,10.0
southern-mississippi,66,68,2,33.6,11.2,6.4
north-texas,94,102,8,24.6,6.8,6.8
texas-san-antonio,116,117,1,15.6,-8.9,11.2
rice,126,126,0,7.3,0.8,9.3
texas-el-paso,127,127,0,6.9,-18.9,11.9
miami-oh,86,85,-1,28.6,10.8,7.4
buffalo,52,63,11,38.4,24.9,7.7
kent-state,110,112,2,19.4,0.1,13.0
ohio,79,79,0,30.1,13.8,7.0
bowling-green-state,119,123,4,13.0,-12.5,13.4
akron,129,129,0,1.5,-36.4,13.4
central-michigan,62,82,20,34.9,14.7,12.3
western-michigan,60,58,-2,35.4,19.3,9.6
ball-state,74,73,-1,31.6,16.9,13.8
northern-illinois,112,103,-9,18.0,0.4,9.8
toledo,68,70,2,33.2,10.5,3.6
eastern-michigan,106,98,-8,20.4,-2.1,7.9
fcs,130,130,0,1.4,-16.8,12.8
