Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,6,3,-3,68.4,37.5,15.6
florida,10,11,1,56.7,21.9,9.6
tennessee,106,96,-10,15.6,-12.2,7.6
kentucky,46,32,-14,34.8,15.9,8.2
missouri,19,37,18,48.8,24.4,8.7
south-carolina,73,57,-16,25.4,13.9,9.4
vanderbilt,115,108,-7,13.0,-8.2,5.1
louisiana-state,9,10,1,61.5,28.3,12.7
alabama,4,4,0,70.6,40.4,17.1
auburn,5,7,2,68.7,37.8,11.8
texas-am,38,23,-15,39.3,24.9,12.7
mississippi-state,12,20,8,53.0,31.1,12.3
mississippi,74,64,-10,25.3,-3.1,0.9
arkansas,103,86,-17,16.7,-20.4,7.1
ohio-state,1,2,1,78.6,51.1,15.2
penn-state,8,9,1,62.7,34.1,14.1
michigan,42,25,-17,37.9,12.6,10.5
indiana,47,62,15,34.5,1.6,2.8
michigan-state,28,39,11,44.6,17.6,7.2
maryland,13,13,0,52.2,37.6,18.1
rutgers,118,106,-12,11.2,-27.5,7.8
minnesota,56,53,-3,32.5,-8.2,7.7
wisconsin,3,5,2,72.9,48.3,15.5
iowa,18,16,-2,49.2,15.2,8.9
illinois,86,70,-16,21.7,-10.3,4.8
nebraska,41,47,6,38.2,7.5,3.4
purdue,101,99,-2,17.4,-13.2,7.1
northwestern,83,69,-14,22.3,-1.6,3.3
oklahoma,7,8,1,62.7,34.1,11.8
baylor,26,27,1,45.5,10.0,7.2
kansas-state,11,12,1,53.5,21.1,9.6
oklahoma-state,30,19,-11,43.3,15.6,4.4
texas,27,35,8,45.4,18.9,6.7
iowa-state,50,74,24,33.8,5.5,6.4
texas-christian,40,28,-12,38.3,13.3,5.0
west-virginia,62,73,11,31.1,-3.9,12.9
texas-tech,69,66,-3,28.4,-4.0,3.6
kansas,82,72,-10,22.5,-8.8,9.5
oregon,22,34,12,46.7,20.9,10.3
california,36,46,10,39.6,-0.9,3.2
washington,37,51,14,39.5,9.6,4.6
oregon-state,100,100,0,17.4,-13.1,11.9
washington-state,63,43,-20,31.0,-4.1,2.1
stanford,94,81,-13,20.0,-0.3,3.0
utah,34,22,-12,41.2,12.2,7.1
southern-california,53,56,3,33.1,-0.7,3.4
arizona-state,59,45,-14,32.4,-1.9,5.2
ucla,102,121,19,16.7,-9.2,6.2
colorado,51,63,12,33.4,-0.2,2.9
arizona,57,55,-2,32.4,2.9,5.3
cincinnati,43,44,1,36.7,10.6,7.4
central-florida,14,6,-8,51.6,28.8,13.9
temple,44,21,-23,35.0,7.5,6.6
south-florida,99,104,5,17.5,-12.9,9.1
east-carolina,81,102,21,23.6,-6.5,10.5
connecticut,125,124,-1,7.4,-36.5,15.8
memphis,25,24,-1,45.8,10.3,4.5
navy,15,18,3,50.7,22.4,7.9
southern-methodist,24,31,7,46.1,7.7,7.5
tulane,29,36,7,44.2,17.0,7.6
houston,89,80,-9,21.5,3.6,1.3
tulsa,88,103,15,21.5,-10.7,6.9
clemson,2,1,-1,75.7,47.3,21.2
louisville,77,61,-16,24.7,-4.2,10.5
wake-forest,16,15,-1,50.3,13.3,6.3
boston-college,68,79,11,29.2,-6.9,7.1
florida-state,80,88,8,23.9,-6.0,3.3
syracuse,67,78,11,29.8,5.9,7.6
north-carolina-state,39,48,9,39.3,9.1,6.8
miami-fl,45,50,5,35.0,16.2,8.4
virginia,23,26,3,46.3,8.0,6.1
virginia-tech,85,92,7,21.8,-15.5,7.0
pittsburgh,52,71,19,33.2,12.8,3.8
north-carolina,65,42,-23,30.5,7.4,7.9
duke,54,54,0,32.9,3.9,2.3
georgia-tech,98,97,-1,17.5,-12.8,10.6
boise-state,21,29,8,47.9,10.2,4.8
air-force,31,14,-17,42.6,20.9,8.2
utah-state,35,41,6,40.9,17.8,8.1
wyoming,48,40,-8,34.0,0.6,6.6
colorado-state,120,117,-3,11.1,-24.2,11.4
new-mexico,109,114,5,15.2,-27.0,10.1
san-diego-state,60,52,-8,32.2,-2.2,5.6
hawaii,84,91,7,21.9,-18.8,7.3
nevada,97,110,13,18.5,-24.0,10.8
san-jose-state,110,123,13,15.1,-27.2,12.8
fresno-state,93,98,5,20.1,-6.8,6.0
nevada-las-vegas,105,101,-4,16.0,-16.4,6.8
appalachian-state,20,30,10,48.0,13.5,6.9
georgia-southern,91,90,-1,20.3,-6.4,5.2
georgia-state,116,115,-1,11.7,-30.4,11.0
