Conference,Score
SEC,34.8
Big12,34.0
B1G,30.9
ACC,26.2
Pac12,25.8
AAC,23.3
SunBelt,22.3
Independents,19.4
MountainWest,15.0
CUSA,13.8
MAC,12.4
FCS,0.4
