Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
Cincinnati,33,33,0,32.3,9.8,9.0
EastCarolina,54,52,-2,26.3,9.7,5.6
SouthFlorida,121,121,0,4.1,-14.1,4.4
Temple,119,119,0,6.1,-17.5,5.8
UCF,27,18,-9,36.3,18.9,8.6
Houston,57,57,0,25.2,7.6,6.5
Memphis,62,62,0,23.6,10.1,5.3
Navy,73,71,-2,20.7,14.5,10.0
SouthernMethodist,61,59,-2,23.8,5.1,8.5
Tulane,13,14,1,44.7,20.4,7.6
Tulsa,92,91,-1,13.2,-6.9,6.6
BostonCollege,118,118,0,7.4,-13.5,6.4
Clemson,11,12,1,47.1,24.4,8.7
FloridaState,12,13,1,45.1,28.4,8.9
Louisville,32,32,0,33.3,22.1,8.0
NorthCarolinaState,34,38,4,31.4,13.0,7.4
Syracuse,46,48,2,27.6,11.9,8.4
WakeForest,43,45,2,28.6,13.7,6.7
Duke,37,39,2,31.1,12.7,7.9
GeorgiaTech,88,88,0,14.3,-4.5,3.0
MiamiFL,87,87,0,15.4,-2.0,9.6
NorthCarolina,39,34,-5,29.6,8.5,5.4
Pittsburgh,31,30,-1,34.2,17.5,7.8
Virginia,101,101,0,11.2,-5.7,3.2
VirginiaTech,108,107,-1,10.0,-7.1,5.4
Indiana,98,96,-2,12.0,-5.3,5.5
Maryland,44,46,2,27.9,12.4,6.4
Michigan,2,2,0,70.5,42.7,12.1
MichiganState,76,76,0,18.0,4.0,9.6
OhioState,3,4,1,62.3,39.5,13.0
PennState,7,7,0,52.6,32.9,9.5
Rutgers,99,97,-2,12.0,-5.3,6.2
Illinois,24,25,1,37.8,23.3,7.7
Iowa,53,53,0,26.6,10.1,5.5
Minnesota,20,24,4,38.8,24.9,8.4
Nebraska,95,95,0,12.7,-3.2,5.3
Northwestern,120,120,0,5.2,-9.4,4.1
Purdue,42,41,-1,28.9,12.0,7.6
Wisconsin,48,51,3,27.4,17.6,7.4
Baylor,38,37,-1,31.1,25.1,9.3
IowaState,74,73,-1,19.4,14.4,6.6
Kansas,51,47,-4,26.8,16.5,8.6
KansasState,8,8,0,49.2,32.5,11.5
Oklahoma,41,42,1,28.9,20.7,8.5
OklahomaState,47,44,-3,27.6,11.8,9.6
TCU,6,3,-3,55.3,29.9,12.4
Texas,10,9,-1,47.3,38.5,11.7
TexasTech,36,36,0,31.2,18.3,7.1
WestVirginia,65,63,-2,22.8,14.9,6.5
Charlotte,129,129,0,1.9,-31.2,7.3
FloridaAtlantic,91,89,-2,13.9,-5.5,3.0
FloridaInternational,132,132,0,0.0,-37.2,7.7
MiddleTennessee,85,84,-1,15.8,-9.0,7.3
WesternKentucky,68,67,-1,22.7,1.4,5.0
LouisianaTech,123,123,0,3.9,-24.7,8.7
NorthTexas,82,79,-3,16.0,-5.1,2.4
Rice,111,109,-2,9.3,-15.9,8.4
UAB,70,70,0,21.3,5.4,8.3
UTEP,100,100,0,11.8,-10.3,3.5
UTSA,29,31,2,35.1,8.8,5.8
Army,63,66,3,23.4,12.9,6.6
BrighamYoung,64,64,0,22.8,3.4,8.5
Connecticut,89,90,1,14.1,-8.9,3.2
Liberty,67,69,2,22.7,-0.8,6.4
Massachusetts,130,130,0,1.8,-27.8,5.5
NewMexicoState,90,112,22,14.0,-9.2,5.5
NotreDame,28,28,0,35.5,19.7,8.4
Akron,125,125,0,3.4,-23.4,6.2
BowlingGreen,113,113,0,8.9,-19.4,4.1
Buffalo,93,94,1,13.0,-11.1,4.4
KentState,83,83,0,15.9,-0.7,5.3
MiamiOH,94,93,-1,12.8,-11.5,5.2
Ohio,71,61,-10,21.2,-4.4,2.7
BallState,103,102,-1,11.0,-12.0,3.9
CentralMichigan,106,106,0,10.3,-9.7,7.9
EasternMichigan,97,99,2,12.0,-16.8,4.6
NorthernIllinois,116,116,0,8.0,-11.7,2.8
Toledo,69,74,5,21.8,-0.1,5.6
WesternMichigan,109,108,-1,10.0,-14.3,9.6
AirForce,16,19,3,40.6,21.9,7.8
BoiseState,40,35,-5,29.4,8.2,5.0
ColoradoState,124,124,0,3.5,-25.8,9.5
NewMexico,122,122,0,4.0,-21.3,7.7
UtahState,107,105,-2,10.3,-16.6,5.1
Wyoming,79,80,1,17.2,-6.6,3.2
FresnoState,60,65,5,23.8,-0.4,5.2
Hawaii,127,128,1,2.4,-29.1,7.5
Nevada,126,126,0,3.4,-23.7,9.2
SanDiegoState,75,75,0,18.6,-4.2,3.1
SanJoseState,80,81,1,16.4,-9.8,6.9
UNLV,105,103,-2,10.7,-12.7,5.9
California,102,98,-4,11.2,-7.3,4.4
Oregon,15,16,1,41.9,23.8,8.8
OregonState,22,21,-1,38.1,18.2,6.5
Stanford,117,114,-3,7.7,-12.5,4.9
Washington,25,23,-2,37.7,13.1,6.2
WashingtonState,59,58,-1,23.9,5.3,5.4
Arizona,96,92,-4,12.6,-8.4,4.4
ArizonaState,112,111,-1,9.0,-8.3,7.4
Colorado,128,127,-1,2.0,-26.3,5.5
UCLA,21,22,1,38.1,18.2,7.0
USC,18,10,-8,40.1,15.3,7.8
Utah,9,11,2,47.4,29.9,9.1
Florida,45,49,4,27.7,18.2,6.7
Georgia,1,1,0,72.5,45.0,13.5
Kentucky,52,54,2,26.6,10.2,8.3
Missouri,58,60,2,24.4,11.7,4.6
SouthCarolina,49,50,1,27.4,6.7,6.1
Tennessee,4,5,1,57.6,39.6,11.4
Vanderbilt,84,85,1,15.9,-0.8,2.2
Alabama,5,6,1,56.0,37.5,12.5
Arkansas,56,55,-1,25.9,14.6,8.1
Auburn,72,72,0,21.0,10.9,4.8
LSU,19,15,-4,40.1,24.8,8.9
MississippiState,35,40,5,31.3,13.0,7.2
OleMiss,14,17,3,42.9,29.1,9.8
TexasAM,77,77,0,17.8,3.6,7.7
AppalachianState,55,56,1,26.1,15.1,5.8
CoastalCarolina,50,43,-7,27.0,2.0,5.9
GeorgiaSouthern,81,82,1,16.2,-4.7,6.3
GeorgiaState,86,86,0,15.7,4.7,4.9
JamesMadison,17,20,3,40.4,23.4,10.4
Marshall,30,29,-1,35.0,18.9,7.1
OldDominion,114,115,1,8.1,-11.4,5.8
ArkansasState,115,117,2,8.0,-11.7,5.0
LouisianaLafayette,66,68,2,22.8,5.9,3.7
LouisianaMonroe,110,110,0,9.5,-11.8,2.9
SouthAlabama,26,26,0,36.9,12.1,5.9
SouthernMiss,78,78,0,17.7,-1.9,4.9
TexasState,104,104,0,10.8,-8.4,4.4
Troy,23,27,4,37.8,11.4,4.8
FCS,131,131,0,0.4,-32.4,7.1
