Conference,Score
SEC,32.1
Big12,31.7
B1G,29.0
ACC,26.3
Pac12,24.1
AAC,21.5
SunBelt,20.4
Independents,16.0
CUSA,14.9
MountainWest,13.9
MAC,12.4
FCS,1.0
