Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
Cincinnati,17,22,5,36.3,30.3,13.4
EastCarolina,61,77,16,23.1,17.4,8.2
SouthFlorida,121,113,-8,7.8,-0.6,2.5
Temple,118,111,-7,9.6,-2.5,8.3
UCF,34,34,0,30.2,24.2,9.8
Houston,80,73,-7,18.8,18.2,10.6
Memphis,44,58,14,26.6,15.7,5.6
Navy,109,106,-3,11.4,6.1,3.2
SouthernMethodist,54,64,10,24.7,25.2,12.6
Tulane,31,44,13,30.8,22.1,8.8
Tulsa,82,74,-8,18.1,16.6,6.0
BostonCollege,96,110,14,13.7,6.7,4.8
Clemson,9,12,3,42.4,30.4,13.1
FloridaState,26,11,-15,33.3,25.8,10.8
Louisville,72,54,-18,20.7,22.3,9.7
NorthCarolinaState,20,13,-7,34.7,27.9,11.8
Syracuse,11,14,3,41.8,29.6,12.7
WakeForest,27,39,12,33.2,25.7,9.6
Duke,46,67,21,26.1,14.9,5.2
GeorgiaTech,98,117,19,13.5,6.2,3.0
MiamiFL,62,65,3,22.8,21.5,11.8
NorthCarolina,33,49,16,30.3,21.3,8.2
Pittsburgh,53,29,-24,24.7,20.4,12.4
Virginia,91,84,-7,14.9,9.5,3.5
VirginiaTech,99,87,-12,13.5,6.1,5.9
Indiana,79,66,-13,18.9,9.8,5.3
Maryland,23,33,10,33.9,26.7,8.8
Michigan,5,7,2,46.9,36.2,16.9
MichiganState,74,62,-12,20.2,21.4,12.9
OhioState,1,1,0,56.9,49.0,19.1
PennState,8,8,0,42.7,30.8,13.8
Rutgers,69,60,-9,21.1,13.9,8.0
Illinois,24,36,12,33.9,26.7,9.4
Iowa,60,46,-14,23.7,18.6,6.3
Minnesota,15,5,-10,37.1,31.6,13.4
Nebraska,90,104,14,15.3,10.2,5.9
Northwestern,119,119,0,9.0,2.9,5.2
Purdue,38,53,15,29.3,28.7,11.7
Wisconsin,71,48,-23,20.8,22.6,12.3
Baylor,32,21,-11,30.3,30.5,14.6
IowaState,42,30,-12,27.0,24.5,9.7
Kansas,16,20,4,37.1,23.6,9.4
KansasState,22,26,4,34.2,27.2,10.1
Oklahoma,39,19,-20,29.1,28.3,13.6
OklahomaState,6,10,4,45.0,35.8,14.2
