Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
cincinnati,15,0,-15,30.8,21.7,0.0
east-carolina,71,0,-71,20.2,0.6,0.0
houston,31,0,-31,26.1,12.5,0.0
memphis,91,0,-91,16.6,-6.5,0.0
navy,54,0,-54,23.1,6.4,0.0
southern-methodist,46,0,-46,24.6,9.4,0.0
south-florida,103,0,-103,12.9,-14.0,0.0
temple,126,0,-126,2.6,-34.6,0.0
tulane,79,0,-79,18.9,-2.1,0.0
tulsa,66,0,-66,20.9,2.0,0.0
central-florida,55,0,-55,23.1,6.3,0.0
boston-college,75,0,-75,19.4,-1.0,0.0
clemson,10,0,-10,31.2,22.7,0.0
florida-state,52,0,-52,23.6,7.3,0.0
louisville,29,0,-29,26.9,14.0,0.0
north-carolina-state,27,0,-27,27.3,14.9,0.0
syracuse,44,0,-44,24.6,9.5,0.0
wake-forest,32,0,-32,26.1,12.4,0.0
duke,118,0,-118,8.6,-22.7,0.0
georgia-tech,88,0,-88,17.0,-5.9,0.0
miami-fl,49,0,-49,24.0,8.2,0.0
north-carolina,53,0,-53,23.5,7.2,0.0
pittsburgh,11,0,-11,31.2,22.6,0.0
virginia,82,0,-82,18.4,-3.1,0.0
virginia-tech,73,0,-73,19.8,-0.3,0.0
baylor,8,0,-8,32.1,24.4,0.0
iowa-state,23,0,-23,29.2,18.7,0.0
kansas,121,0,-121,7.5,-24.8,0.0
kansas-state,34,0,-34,25.6,11.4,0.0
oklahoma,9,0,-9,31.4,23.1,0.0
oklahoma-state,7,0,-7,32.9,26.0,0.0
texas,35,0,-35,25.6,11.4,0.0
texas-christian,81,0,-81,18.6,-2.6,0.0
texas-tech,61,0,-61,22.1,4.4,0.0
west-virginia,56,0,-56,23.0,6.2,0.0
indiana,90,0,-90,16.6,-6.5,0.0
maryland,60,0,-60,22.5,5.2,0.0
michigan,2,0,-2,38.2,36.5,0.0
michigan-state,20,0,-20,29.5,19.2,0.0
ohio-state,3,0,-3,37.9,36.0,0.0
penn-state,30,0,-30,26.8,13.9,0.0
rutgers,77,0,-77,19.1,-1.7,0.0
illinois,51,0,-51,23.6,7.4,0.0
iowa,26,0,-26,27.6,15.5,0.0
minnesota,12,0,-12,31.2,22.6,0.0
nebraska,18,0,-18,29.9,20.0,0.0
northwestern,100,0,-100,14.3,-11.2,0.0
purdue,33,0,-33,25.7,11.6,0.0
wisconsin,4,0,-4,36.2,32.7,0.0
charlotte,119,0,-119,8.3,-23.1,0.0
florida-atlantic,93,0,-93,16.0,-7.7,0.0
florida-international,132,0,-132,0.0,-39.8,0.0
middle-tennessee-state,94,0,-94,15.9,-7.9,0.0
western-kentucky,64,0,-64,21.6,3.4,0.0
louisiana-tech,108,0,-108,12.1,-15.6,0.0
north-texas,76,0,-76,19.2,-1.4,0.0
rice,113,0,-113,10.5,-18.9,0.0
alabama-birmingham,47,0,-47,24.5,9.2,0.0
texas-el-paso,95,0,-95,15.2,-9.4,0.0
texas-san-antonio,37,0,-37,25.2,10.6,0.0
connecticut,125,0,-125,3.2,-33.3,0.0
liberty,42,0,-42,24.7,9.6,0.0
massachusetts,131,0,-131,0.9,-37.9,0.0
new-mexico-state,124,0,-124,3.9,-32.0,0.0
notre-dame,14,0,-14,30.8,21.9,0.0
army,13,0,-13,30.8,21.9,0.0
brigham-young,43,0,-43,24.7,9.6,0.0
akron,127,0,-127,1.4,-36.9,0.0
bowling-green-state,120,0,-120,7.7,-24.4,0.0
buffalo,98,0,-98,14.9,-10.0,0.0
kent-state,89,0,-89,16.9,-5.9,0.0
miami-oh,74,0,-74,19.4,-0.9,0.0
ohio,111,0,-111,10.8,-18.2,0.0
ball-state,101,0,-101,13.5,-12.7,0.0
central-michigan,67,0,-67,20.8,1.9,0.0
eastern-michigan,105,0,-105,12.4,-14.9,0.0
northern-illinois,83,0,-83,18.2,-3.4,0.0
toledo,65,0,-65,20.9,2.1,0.0
western-michigan,62,0,-62,22.0,4.1,0.0
air-force,6,0,-6,33.5,27.3,0.0
boise-state,38,0,-38,25.0,10.3,0.0
colorado-state,96,0,-96,15.1,-9.6,0.0
new-mexico,114,0,-114,9.4,-21.0,0.0
utah-state,70,0,-70,20.4,0.9,0.0
wyoming,85,0,-85,18.1,-3.6,0.0
fresno-state,57,0,-57,22.8,5.8,0.0
hawaii,97,0,-97,15.1,-9.7,0.0
nevada,87,0,-87,17.7,-4.4,0.0
nevada-las-vegas,110,0,-110,11.1,-17.5,0.0
san-diego-state,39,0,-39,24.9,10.0,0.0
san-jose-state,107,0,-107,12.1,-15.5,0.0
california,84,0,-84,18.2,-3.5,0.0
oregon,45,0,-45,24.6,9.5,0.0
