Conference,Score
Big12,36.7
SEC,36.5
B1G,33.4
ACC,29.7
Pac12,28.9
AAC,24.4
SunBelt,22.9
Independents,19.1
CUSA,17.9
MountainWest,17.4
MAC,14.1
FCS,1.6
