Conference,Score
Big12,36.1
SEC,35.3
B1G,31.4
Pac12,27.3
ACC,26.8
AAC,24.4
SunBelt,22.6
Independents,18.8
MountainWest,15.6
CUSA,14.1
MAC,12.8
FCS,0.5
