Conference,Score
SEC,33.0
Big12,30.9
B1G,29.8
ACC,27.5
Pac12,24.5
SunBelt,21.6
AAC,21.2
Independents,17.0
MountainWest,15.4
CUSA,14.9
MAC,12.5
FCS,1.2
