Conference,Score
Big12,35.4
SEC,33.7
B1G,30.3
ACC,26.9
Pac12,26.0
AAC,23.4
SunBelt,22.0
Independents,17.9
MountainWest,13.5
CUSA,12.8
MAC,11.7
FCS,0.3
