Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
georgia,-13.143532285465787,12.691250361388668,10.625,-32.41939295895199,97.375,0.125,8
florida,-19.97889147804206,8.772782798154656,17.5,-36.62314146148425,-4.25,-0.125,8
missouri,-35.44285913340435,7.594150902969673,-0.5714285714285714,-35.412094479282544,13.285714285714286,-0.14285714285714285,7
kentucky,-36.96495415936318,10.550685153572196,-7.777777777777778,-31.61266013392038,23.666666666666668,0.1111111111111111,9
tennessee,-39.68268566879027,10.152802251333508,-11.142857142857142,-28.597063796118473,-6.142857142857143,0.14285714285714285,7
south-carolina,-47.64584288950365,11.347946633182916,-11.333333333333334,-33.254581329954796,-31.22222222222222,-0.1111111111111111,9
vanderbilt,-63.981805230827575,11.162781654159396,-22.25,-35.73637112825041,-71.625,0.0,8
alabama,1.4869765574318747,10.36023503990038,30.0,-32.40981778812852,58.5,-0.25,8
texas-am,-20.273367091819335,6.808557273540768,9.0,-36.92903134028222,98.28571428571429,-0.14285714285714285,7
auburn,-29.30354817819745,12.487484424392122,2.125,-31.575033479133015,1.75,0.0,8
louisiana-state,-41.11745848588292,21.28562467139289,0.14285714285714285,-40.55908862555765,-28.857142857142858,0.42857142857142855,7
mississippi,-36.3670844171634,7.03187173508436,1.0,-35.456782904206655,-10.875,-0.25,8
mississippi-state,-48.10051137082443,15.70060428243923,-10.125,-31.190863949677137,-93.0,0.25,8
arkansas,-39.16568648432679,7.710862879887249,-5.125,-30.995884872023204,-36.375,0.0,8
buffalo,9.94236695694445,5.345282380595946,26.25,-28.507765963832085,145.75,0.0,4
kent-state,-19.23415937556413,14.346491281754615,11.75,-33.24421830428432,27.0,0.0,4
miami-oh,-14.884622834272195,5.829587781271227,2.0,-18.357465978020354,1.6666666666666667,0.3333333333333333,3
ohio,-19.0918484414194,4.762819113306149,17.666666666666668,-37.350417158477335,23.0,-0.3333333333333333,3
akron,-52.6428687348393,23.535152650729245,-31.0,-14.548794875245393,-84.75,0.0,4
bowling-green-state,-57.185476471744906,14.903778737932464,-35.0,-9.713299420659464,-149.0,0.0,4
ball-state,-12.371896156166217,3.211319873614213,2.25,-20.292969949528896,67.75,0.0,4
toledo,-10.46955682259878,20.263708461256705,11.5,-26.908204111283617,59.0,0.0,4
western-michigan,-4.984548849725845,16.05088595544977,14.75,-22.01553425000825,27.25,0.0,4
central-michigan,-2.2229062688478174,10.49080555807927,8.25,-19.973524358097464,113.5,0.0,4
eastern-michigan,-33.090894967497505,8.788971120313564,-9.0,-11.074629655794237,-155.5,0.0,4
northern-illinois,-22.726805173747103,7.18868986493403,-14.5,-2.4092460794488573,-69.5,0.0,4
oklahoma,42.935068567666455,11.189657174935208,22.5,14.908244757745969,72.0,-0.125,8
iowa-state,37.35537557714479,10.601430541108778,10.11111111111111,20.50860400112842,85.77777777777777,-0.1111111111111111,9
oklahoma-state,28.71037424513856,9.057402888290088,4.875,22.250955007203913,30.875,-0.25,8
texas,33.64150797200593,8.814004780646927,9.0,22.33289014768118,45.5,-0.375,8
texas-christian,27.9253091143131,7.085146458031312,2.125,20.390816215478225,64.625,0.0,8
west-virginia,26.195273403442155,9.723609544191525,11.625,11.855824701147414,44.375,-0.25,8
kansas-state,15.820317902124286,5.757989126969076,-2.0,19.170899685017265,-21.444444444444443,0.1111111111111111,9
texas-tech,9.96513608133898,6.880181930408019,-8.777777777777779,23.00992710892743,-45.666666666666664,-0.1111111111111111,9
baylor,12.936015124356352,5.153116645152934,-0.14285714285714285,19.311536449445153,-81.28571428571429,0.14285714285714285,7
kansas,-15.722164904253166,6.048634823128731,-33.625,28.3765341126399,-125.125,0.0,8
ohio-state,38.014562720106305,21.62361091237529,19.25,9.485194548067621,134.75,-0.5,4
indiana,16.88954572966171,8.088090499129077,11.166666666666666,8.108496821088567,-28.5,0.0,6
penn-state,8.634301768727275,19.780261454579826,-7.833333333333333,15.323654656659034,13.666666666666666,0.0,6
maryland,-2.897161472274366,16.16511617112138,-9.75,12.972309493868508,-97.0,0.5,4
michigan,2.5772982889072176,21.681990931275095,-6.166666666666667,12.747896514479393,-47.833333333333336,0.0,6
rutgers,3.668250754831514,9.035606380353938,-4.833333333333333,11.473143050000642,-35.5,0.0,6
michigan-state,-1.3462711337665407,17.13693721157218,-13.0,15.383434884944805,-35.0,-0.2,5
northwestern,25.173076916820218,10.454245149561904,9.5,14.487243528294197,14.166666666666666,0.0,6
iowa,28.60900273450336,10.335317015707007,15.166666666666666,8.127012291031821,63.5,0.0,6
wisconsin,47.44923840715758,14.58558419153891,22.0,11.364708401909143,152.33333333333334,0.3333333333333333,3
minnesota,1.1923135602648276,23.76041551535201,-4.8,8.198572449246276,-16.8,-0.2,5
nebraska,8.748679939049987,11.89048502919889,-12.0,21.354938828031433,-16.8,0.2,5
purdue,6.359972695095167,6.384160604458037,-1.2,12.997278793283986,-55.4,-0.2,5
illinois,6.34375,11.200829959786388,-10.2,13.483691071279816,27.0,0.2,5
clemson,49.23825098732642,11.9955517429585,26.88888888888889,19.75781943210043,46.888888888888886,-0.3333333333333333,9
notre-dame,51.67468201840511,12.72389513604637,20.22222222222222,19.852557274814007,143.88888888888889,-0.1111111111111111,9
north-carolina-state,21.24621666324965,11.922858161560518,0.5,22.42870497685245,-20.1,0.0,10
