Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
florida,44.83118298557612,7.248325827701439,18.333333333333332,22.62746705710311,62.166666666666664,-0.3333333333333333,6
tennessee,38.52745627758735,9.46169357440639,0.5714285714285714,42.92543964896544,-45.714285714285715,-0.2857142857142857,7
georgia,28.46482444485669,8.463851544979939,-1.2857142857142858,22.683370334414217,84.42857142857143,0.0,7
kentucky,22.587909002993758,3.733917053772962,-5.571428571428571,30.710682151197005,-10.0,-0.42857142857142855,7
south-carolina,11.918276894186688,3.0881548599911426,-4.428571428571429,25.69543696657088,-104.85714285714286,-0.14285714285714285,7
vanderbilt,25.242566008958878,4.011192298102968,-0.625,25.42811010615217,5.25,0.0,8
missouri,33.208151494277494,6.20993836755984,5.142857142857143,30.370630566576043,-20.714285714285715,-0.14285714285714285,7
alabama,78.43628427373751,18.217081946712945,29.0,33.6450261625462,194.625,-0.125,8
louisiana-state,57.91779547136543,11.201809678324283,14.857142857142858,33.974324353836884,135.85714285714286,-0.5714285714285714,7
auburn,66.92852371913787,11.225288712730013,21.571428571428573,33.72116170004336,173.14285714285714,-0.7142857142857143,7
texas-am,55.38306335742849,13.344731890541338,15.285714285714286,33.91507147304576,73.85714285714286,0.0,7
arkansas,24.660492470048954,7.573003165046696,-0.5,31.797941238574925,-61.375,-0.375,8
mississippi-state,32.657910045193915,6.358238703405495,-1.7142857142857142,29.579598924356755,50.42857142857143,0.14285714285714285,7
mississippi,33.89446261193498,10.034899463565484,5.571428571428571,36.00690829452724,-78.14285714285714,-0.2857142857142857,7
washington,54.19103418775439,10.865783010315136,33.714285714285715,15.31519353159512,82.14285714285714,-0.42857142857142855,7
washington-state,36.32103526613376,11.314590628740575,14.142857142857142,22.044085653464506,8.428571428571429,-0.14285714285714285,7
stanford,35.837428943616914,11.786987883571626,-3.2857142857142856,39.9576474432563,-3.142857142857143,-0.14285714285714285,7
california,19.958795199093302,3.0897037947765265,2.4285714285714284,25.54207288291617,-95.71428571428571,0.0,7
oregon-state,21.362533048275463,2.7172562318005737,-8.285714285714286,32.76672644413471,-30.428571428571427,-0.14285714285714285,7
oregon,23.653630094336553,6.961681485604865,-4.714285714285714,28.939344380050834,0.0,-0.14285714285714285,7
colorado,56.47393627247952,11.479415320542019,17.25,31.389207989920035,87.625,0.125,8
southern-california,45.67856637843819,8.21656108598975,4.285714285714286,40.28075960398857,13.285714285714286,0.0,7
utah,35.887594021410585,6.996485953505786,8.25,19.706461299327724,94.75,0.0,8
arizona-state,30.791341538816674,6.280818433922879,1.375,25.666032494191857,56.75,-0.25,8
ucla,28.356322282923692,7.3283639518910615,1.625,34.05558732970205,-87.5,0.0,8
arizona,21.6891372280326,3.9680170122650686,-6.857142857142857,28.325927080550592,16.285714285714285,-0.2857142857142857,7
clemson,62.1278993259668,13.433248677941487,21.285714285714285,38.20887396672337,38.285714285714285,-0.14285714285714285,7
louisville,72.81798910497369,17.43536011441235,29.857142857142858,29.374022059446183,169.14285714285714,-0.14285714285714285,7
florida-state,43.96304441961894,10.060982411800046,6.0,33.10810301718299,58.0,0.0,7
north-carolina-state,39.2935869406487,6.911328407131746,4.857142857142857,30.380132943745483,55.285714285714285,-0.14285714285714285,7
wake-forest,32.23198107501868,7.612713156346299,3.857142857142857,24.31167839149332,41.714285714285715,0.14285714285714285,7
boston-college,20.57190355201046,8.575193746339961,-3.2857142857142856,19.33239068315667,67.71428571428571,-0.2857142857142857,7
syracuse,17.793552200844594,4.731658879049747,-5.0,29.17389070982951,-70.25,-0.125,8
virginia-tech,46.13075825170312,10.35207532594607,18.0,21.405262087164086,94.0,-0.2857142857142857,7
miami-fl,41.710549912831254,13.349669251836762,16.428571428571427,24.70544061570354,13.714285714285714,-0.14285714285714285,7
north-carolina,27.414534660255885,7.726349557396725,5.5,26.94958638846411,-66.125,0.125,8
pittsburgh,37.6642533776352,7.518375293888246,7.0,19.301614166721244,142.57142857142858,-0.14285714285714285,7
georgia-tech,39.819243121076354,7.760649631973477,4.857142857142857,29.355545274751922,94.28571428571429,-0.5714285714285714,7
duke,28.479098348577864,6.866310723009508,1.1428571428571428,28.12291348464647,-2.5714285714285716,-0.14285714285714285,7
virginia,8.726740475720977,10.723492971007323,-6.428571428571429,20.533849943157552,-57.42857142857143,-0.14285714285714285,7
penn-state,39.44841871947557,6.111527542886755,2.142857142857143,43.12143571710002,-49.0,-0.42857142857142855,7
ohio-state,71.33030690437477,20.0396099779301,30.857142857142858,28.129970168830866,154.28571428571428,-0.14285714285714285,7
michigan,81.64264594921131,16.596411991921826,38.714285714285715,32.23710750349719,161.85714285714286,-0.7142857142857143,7
indiana,25.26913630328181,4.085569874922993,-1.0,28.610346469687038,-21.142857142857142,-0.14285714285714285,7
maryland,31.163520591889124,6.8181226047249925,11.571428571428571,15.380327091952235,57.142857142857146,-0.14285714285714285,7
michigan-state,19.161005912062755,8.196897624730685,-6.571428571428571,26.913720226161857,-7.285714285714286,-0.14285714285714285,7
rutgers,10.670277699551619,5.285721797723552,-18.75,38.152608941793346,-92.375,-0.25,8
wisconsin,55.05602594405956,10.779963099303812,10.0,39.18465592288703,70.14285714285714,0.0,7
nebraska,38.325724865475664,8.131193368733577,16.428571428571427,16.34098503128588,86.85714285714286,-0.42857142857142855,7
iowa,23.548741135848626,8.598228248262117,9.25,14.116395492582974,14.125,-0.25,8
minnesota,32.601052027301954,3.662707949883657,8.142857142857142,19.763001308815085,76.57142857142857,-0.42857142857142855,7
northwestern,27.894309301512518,6.4370637625886635,4.0,25.15419163330424,5.428571428571429,-0.42857142857142855,7
illinois,20.358375831648416,7.574074944622041,-4.857142857142857,27.76001457894382,-23.571428571428573,-0.14285714285714285,7
purdue,-5.028715989770671,7.227038006608783,-7.714285714285714,14.019183670801628,-128.57142857142858,-0.14285714285714285,7
oklahoma,44.347466485652454,11.195345410254864,7.142857142857143,30.69691153431726,84.57142857142857,-0.14285714285714285,7
oklahoma-state,25.518422189744054,5.121175633115988,13.714285714285714,16.663371915952556,-37.57142857142857,-0.42857142857142855,7
west-virginia,40.36725832744107,7.240638896897999,15.166666666666666,23.18270912082742,48.0,-0.5,6
kansas-state,37.516591844736276,9.131669953231157,9.285714285714286,21.40031418929821,88.42857142857143,-0.14285714285714285,7
texas-christian,22.706532346914553,6.111937897226431,5.285714285714286,16.808406241394476,14.142857142857142,-0.14285714285714285,7
baylor,42.78175660285715,10.635906327621477,26.5,7.291363965493364,123.33333333333333,-0.3333333333333333,6
texas,27.865211165330887,4.986313756810174,3.5714285714285716,20.335689972704543,47.285714285714285,0.0,7
texas-tech,17.817975466974488,4.167814886090215,6.428571428571429,23.327765858803886,-122.14285714285714,-0.42857142857142855,7
iowa-state,1.5854566856659322,10.251502063465777,-8.857142857142858,17.679734360027197,-93.28571428571429,0.14285714285714285,7
kansas,-2.993263471783209,8.282339471196712,-15.142857142857142,20.374131842401535,-91.42857142857143,-0.14285714285714285,7
temple,36.02641556298761,5.172100874468493,9.875,25.67609931785083,17.625,-0.25,8
south-florida,35.10905936156823,7.270290939129652,14.0,17.955154756466783,49.625,-0.25,8
central-florida,37.3317489360001,13.929679211255978,8.428571428571429,23.572471403562886,56.857142857142854,0.14285714285714285,7
cincinnati,8.597987524820429,4.4457178029821,-0.2857142857142857,13.539651527281617,-35.142857142857146,-0.42857142857142855,7
connecticut,16.785244069335405,2.897841664691239,-5.625,22.80337639403091,7.25,-0.25,8
east-carolina,15.240693612920827,5.044573785397615,-5.714285714285714,23.851366043232215,-41.42857142857143,0.14285714285714285,7
navy,43.77125689502007,9.767163824944934,8.833333333333334,23.93858965434946,147.33333333333334,-0.3333333333333333,6
tulsa,28.767318104595255,6.154316581039326,7.571428571428571,19.555091110874443,26.428571428571427,-0.14285714285714285,7
houston,42.51852136457465,12.607877431345615,18.0,16.966300448105223,84.25,0.125,8
memphis,30.027772588364986,8.212747810253072,15.857142857142858,17.06190715012009,-27.714285714285715,-0.14285714285714285,7
southern-methodist,21.113288799037885,5.232351267395088,-5.0,25.326616520112143,2.5714285714285716,0.14285714285714285,7
tulane,26.8051861337831,10.21877393609539,1.4285714285714286,19.215698425479072,80.42857142857143,-0.14285714285714285,7
