Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
michigan,67.21982485361534,21.267603224421997,18.6,40.83160092447866,102.6,-0.2,10
ohio-state,71.48804576588637,18.390116632792335,26.1,38.67962776936044,89.7,-0.2,10
michigan-state,56.23280842873363,17.646261919852325,12.1,37.11825516107618,83.8,0.0,10
penn-state,49.21507640922634,12.336896467271433,8.9,43.80203535781589,-32.1,-0.2,10
maryland,32.301327149955796,10.964944484551808,-4.5,41.2843861449072,-44.0,-0.2,10
rutgers,40.14032752048689,11.336057397503513,0.3,40.7108687374754,-10.4,0.0,10
indiana,29.816473435712183,8.822400313953215,-13.4,45.10822646493723,-22.6,0.0,10
iowa,48.38151252279993,12.123953301119776,8.4,40.59735957305237,2.2,-0.2,10
minnesota,52.67250896278395,16.298098269085244,6.3,38.282943843151244,106.2,-0.2,10
purdue,44.723525597113465,13.831554045325541,2.9,48.38606707902688,-78.4,0.0,10
wisconsin,69.46016347009997,18.042623859764365,11.6,45.11476282103396,166.6,-0.3,10
illinois,41.28988023424735,13.130398827735108,-4.4,44.16285659652803,27.8,-0.2,10
nebraska,55.57220895618651,16.266438102880695,7.7,43.53266754050432,61.4,-0.2,10
northwestern,24.78733908801042,10.731618098882876,-9.8,42.25959234904475,-82.1,-0.2,10
georgia,80.3399203990986,20.317582460526747,31.1,39.9449905174818,120.6,-0.2,10
kentucky,44.05983954458609,13.80630180304581,6.4,32.65902162753763,69.3,-0.2,10
tennessee,50.06915009326749,15.75814358540825,6.6,41.29759113143169,35.5,-0.2,10
south-carolina,31.72697475087886,9.53439869754932,-0.9,36.067286675708466,-41.1,0.0,10
missouri,24.010153819912876,9.143937001730434,-4.4,35.22023645258358,-71.8,-0.2,10
florida,48.33947322876288,14.600556602816877,6.1,36.78006119134018,70.0,-0.1,10
vanderbilt,2.3906183376566204,13.209265821200459,-20.3,30.535077451824225,-74.6,-0.4,10
alabama,65.91907454173429,17.54620085897658,26.4,33.98075069869819,80.5,-0.3,10
mississippi,57.894422019474725,16.301687169353126,10.7,44.17564535253037,50.4,-0.3,10
arkansas,54.09990607606419,15.967924629086177,8.0,40.2434998652823,84.3,-0.3,10
texas-am,53.17319143294954,13.789841225444714,11.5,39.062785354630094,50.3,-0.4,10
mississippi-state,41.339208398186315,13.035158923195823,3.3,41.79760269076172,-44.9,0.0,10
auburn,53.39140813270668,14.851467635080871,9.5,41.02509031500505,43.8,-0.2,10
louisiana-state,41.03594481152334,12.248055541383987,0.5,43.70002731173162,-37.8,0.0,10
baylor,57.50263885651806,17.570799909394665,15.5,33.27690900139375,113.8,-0.2,10
oklahoma-state,58.52423722924616,17.606287450116938,15.8,34.68489564136279,105.6,-0.2,10
oklahoma,51.68123586587267,13.243331587595673,15.5,33.83210628891949,42.4,-0.3,10
iowa-state,51.34566363032573,14.966324458498338,12.0,34.62465164588802,56.4,0.0,10
kansas-state,42.15801830221038,11.836180097564704,7.8,31.674065180261614,46.4,-0.3,10
west-virginia,39.64374646484373,12.357533072244333,1.6,39.32444652445183,-15.3,0.0,10
texas-tech,33.44158892860968,10.163305484406322,0.1,31.255524107017482,29.7,-0.1,10
texas,43.8823419239723,13.409899911175872,5.3,39.501318418715464,-6.2,-0.1,10
texas-christian,32.01590960375069,10.124210978231458,-4.4,40.20420974283628,-35.7,-0.2,10
kansas,7.171689551782886,11.661208931489012,-24.8,39.78144873880484,-93.3,0.0,10
wake-forest,50.656322037493,14.844082257509468,15.6,37.68111035771892,-21.8,-0.2,10
clemson,50.06614254369548,12.800949497974713,9.1,38.37784240460989,35.7,-0.1,10
north-carolina-state,51.1560613960509,15.431573619524109,13.3,35.445331872082726,28.8,0.0,10
louisville,49.86464810738035,15.078803572307208,5.0,40.43124196282968,67.3,-0.3,10
florida-state,41.31509347743088,16.42087604031624,1.3,37.85669918485547,44.9,-0.4,10
boston-college,34.34638681237782,9.1994063477346,6.4,27.849516256868554,-8.4,0.2,10
syracuse,46.99444337173755,18.43930116198446,2.4,36.496507663479946,106.3,-0.2,10
pittsburgh,54.161397602991116,17.30894770868292,20.8,29.423644441303626,56.6,-0.2,10
miami-fl,42.735542961910966,13.116279405097092,1.9,42.378737095531434,-4.1,-0.3,10
virginia,34.45713462807622,11.743098787036947,4.8,37.48005848435857,-83.9,-0.2,10
virginia-tech,35.167864108695206,10.051758347928478,3.0,34.77233474368195,-12.0,-0.4,10
north-carolina,44.97158927367023,11.758908459927058,4.2,39.376706799954455,31.0,-0.3,10
georgia-tech,32.21669651338949,13.117603651268515,-1.4,33.773949443267696,2.9,-0.1,10
duke,16.778486776858607,9.712021162635763,-12.6,29.60449266973063,-2.7,0.0,10
oregon,49.270190430593296,14.29375670686199,12.7,28.371807658837024,107.5,-0.2,10
washington-state,26.719704155715316,14.141100331093694,-0.3,33.05969263489618,-62.6,-0.2,10
oregon-state,40.66893104705291,15.408022500236733,7.7,25.60281305715009,88.0,0.0,10
california,28.823067820316368,13.332907721621968,0.6666666666666666,26.52679974992706,24.77777777777778,-0.1111111111111111,9
washington,23.217097190160725,13.056444382992705,1.6,29.82506812318798,-88.5,-0.2,10
stanford,15.497737679383226,9.630964923389769,-8.3,34.957520570355705,-138.1,0.1,10
utah,49.12162070786368,15.137423915314391,11.9,30.034861587072943,76.3,0.2,10
ucla,43.300157862628105,10.95514359462067,6.0,31.278128133343102,81.5,-0.2,10
arizona-state,42.971872305914545,11.13391056822471,9.6,26.94805432263485,86.3,-0.2,10
colorado,22.961866824806883,9.121989101345505,-8.3,35.62115524437965,-47.3,-0.1,10
southern-california,29.756995363761494,10.256124071960734,0.6666666666666666,31.804132724287115,-27.11111111111111,-0.1111111111111111,9
arizona,16.468655648462384,12.21967902055153,-12.2,33.14155580079421,-39.1,-0.3,10
cincinnati,52.2173599508978,13.783713917965065,23.0,27.29212456717321,23.0,0.0,10
houston,47.01829444751197,15.414525651209997,18.1,24.617600148313436,46.6,0.1,10
central-florida,38.32043177262632,11.124490808289607,4.8,32.08069052914532,17.2,0.0,10
east-carolina,35.632435999019705,12.541907699554194,6.0,27.66355941817596,28.3,-0.1,10
tulsa,31.499100483881524,10.693030631369494,-5.3,33.79405916754618,35.9,0.0,10
southern-methodist,47.27924046743948,13.541410830248767,15.7,28.239375606108524,39.9,0.0,10
memphis,28.91875450633684,9.38863437898671,2.3,27.527572158460398,-1.3,-0.2,10
navy,36.723952774672334,15.496340522545003,-13.666666666666666,43.96188055934633,82.11111111111111,-0.1111111111111111,9
temple,0.7137271573773167,9.06782743527317,-19.6,29.84782760112654,-113.9,0.0,10
south-florida,21.192764685009813,15.409861119181132,-10.3,35.63262954634075,-39.9,-0.2,10
