Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
oklahoma-state,39.41474633608503,13.456749563813416,23.5,16.69600127440807,-9.333333333333334,0.0,12
kansas-state,24.500308150554517,14.790232146238315,5.25,14.706283398227432,62.25,-0.16666666666666666,12
baylor,24.057041605064093,8.1304020279036,7.833333333333333,15.849536639144725,16.416666666666668,-0.25,12
oklahoma,37.50198655993722,13.979102920943742,17.5,18.040383511946665,27.416666666666668,-0.08333333333333333,12
missouri,31.539402641062527,13.119437046619403,8.666666666666666,14.730848325028512,101.25,-0.08333333333333333,12
texas,31.15092880591994,14.793476921782199,5.416666666666667,17.131992115517,106.75,-0.08333333333333333,12
texas-am,34.681096849914084,11.969254825609802,10.916666666666666,16.135748409090436,103.08333333333333,-0.25,12
iowa-state,9.7983205963886,11.42483438029201,-6.083333333333333,17.053536337206467,-14.0,0.0,12
texas-tech,-2.461307258058778,3.65684280438347,-5.416666666666667,14.47737953721027,-133.66666666666666,-0.08333333333333333,12
kansas,-8.519615801001638,5.13038232154789,-21.416666666666668,19.898953136827046,-79.66666666666667,-0.08333333333333333,12
georgia,25.837877446074934,10.85617500593326,12.538461538461538,8.42103102220917,69.3076923076923,-0.23076923076923078,13
south-carolina,21.52523686750468,9.032534771479426,11.25,6.078496429552411,62.083333333333336,-0.25,12
florida,13.257925092080152,7.782506382900546,5.0,8.28135641917637,11.666666666666666,-0.25,12
vanderbilt,17.82644269084397,11.035642540895662,6.083333333333333,8.677888595580708,44.583333333333336,-0.16666666666666666,12
kentucky,-7.042902155823446,6.447790798037475,-8.833333333333334,7.729078466194725,-59.0,-0.25,12
tennessee,2.155894638484215,5.548000633917833,-2.25,11.814880215383218,-72.58333333333333,-0.3333333333333333,12
louisiana-state,48.681241545317135,14.374907320347996,27.923076923076923,10.209847374883442,129.69230769230768,-0.07692307692307693,13
alabama,45.38525955454787,15.643430958591363,27.166666666666668,6.754881538978742,144.91666666666666,-0.16666666666666666,12
arkansas,17.732619622250912,7.67385383040141,14.666666666666666,7.100291332106702,-36.25,-0.25,12
auburn,4.116338970858038,6.583328806646648,-5.083333333333333,11.540456695835953,-20.0,-0.16666666666666666,12
mississippi-state,12.049326871918295,7.380077363511982,5.583333333333333,5.8102974296352805,7.833333333333333,0.0,12
mississippi,-11.709640078130896,5.54207986417852,-16.0,12.93698774426383,-95.33333333333333,-0.16666666666666666,12
wisconsin,38.18841566765923,13.304628204841388,27.615384615384617,3.1770306650766766,99.38461538461539,-0.23076923076923078,13
penn-state,17.798697461422623,9.22803537171206,4.083333333333333,12.177775790201709,26.333333333333332,-0.16666666666666666,12
purdue,4.857498118315017,8.161072324217782,-0.3333333333333333,6.778262867052868,-11.0,-0.16666666666666666,12
ohio-state,19.20784041991891,9.493268450018142,4.333333333333333,11.083835310498552,53.25,-0.16666666666666666,12
illinois,13.340632059188394,8.994942633068282,2.75,8.701288771939245,38.5,-0.3333333333333333,12
indiana,-15.017203243338498,5.323939015744558,-15.916666666666666,8.152483353236873,-82.66666666666667,-0.08333333333333333,12
michigan-state,21.184648378925047,10.888364870386749,13.384615384615385,5.183082617621535,38.61538461538461,-0.15384615384615385,13
michigan,35.557633971888315,13.516309774295477,17.0,10.969314929193523,106.58333333333333,-0.3333333333333333,12
nebraska,22.142429086373028,9.49898184168332,7.666666666666667,9.924762176858541,62.333333333333336,-0.16666666666666666,12
iowa,10.49456318025127,7.237289764727582,5.416666666666667,7.139661284399528,-16.666666666666668,-0.16666666666666666,12
northwestern,8.159353116997075,7.955420669192869,2.25,6.68363256479936,-9.25,0.0,12
minnesota,-4.981480153981855,8.912973533643623,-13.25,11.146417007759801,-26.416666666666668,-0.16666666666666666,12
oregon,47.04415613125488,14.59071789534645,22.53846153846154,12.49161705325654,158.23076923076923,-0.3076923076923077,13
stanford,42.43158016725748,13.758576706856772,23.25,10.005829709158146,117.58333333333333,-0.16666666666666666,12
washington,9.96210513542981,8.970571067158607,-1.8333333333333333,11.673874706586046,9.416666666666666,-0.16666666666666666,12
california,19.721237592197383,7.534459352533657,5.416666666666667,10.888070782029727,36.833333333333336,0.08333333333333333,12
oregon-state,-2.213225775450062,5.109659845977815,-9.0,15.987446221407714,-109.91666666666667,0.0,12
washington-state,2.431799628259308,5.6923246066807875,-1.9166666666666667,9.119701811113027,-57.0,0.0,12
southern-california,30.847168600342282,12.69063841423238,12.166666666666666,15.064217420607124,51.166666666666664,-0.16666666666666666,12
ucla,8.158359063627229,8.001482429255788,-8.461538461538462,16.383033275068605,-0.8461538461538461,0.07692307692307693,13
utah,15.179891561029159,8.669394084986182,4.916666666666667,6.908013953885927,40.083333333333336,0.0,12
arizona-state,17.62065825208802,8.817386524156879,7.583333333333333,11.310859260725847,-7.25,-0.16666666666666666,12
arizona,3.892167334695038,6.149346386542614,-4.666666666666667,14.17410387055846,-67.08333333333333,0.0,12
colorado,-7.69060287258432,2.851100825610938,-16.76923076923077,14.760501492909514,-75.23076923076923,0.15384615384615385,13
cincinnati,21.957246428259882,10.207241854478838,13.5,1.6491676800163733,81.33333333333333,0.0,12
west-virginia,13.248458755985217,6.607067294723004,8.666666666666666,7.173694139709818,-23.0,-0.16666666666666666,12
louisville,9.24722970052924,8.089419258506544,2.5833333333333335,5.12231296211208,18.416666666666668,0.0,12
rutgers,11.197064647026425,6.687576365057178,7.583333333333333,9.182677604778641,-54.583333333333336,-0.25,12
pittsburgh,12.947516364631374,7.924678916874062,3.3333333333333335,8.471217229768216,29.583333333333332,-0.3333333333333333,12
connecticut,8.803959811661,6.343407355859056,-0.08333333333333333,6.805616546488926,32.833333333333336,-0.16666666666666666,12
south-florida,18.71311056762125,9.238959964122863,6.583333333333333,6.448747527079995,75.83333333333333,-0.16666666666666666,12
syracuse,2.5727848690194373,7.119809455246854,-4.333333333333333,8.221505487448379,-7.75,-0.16666666666666666,12
clemson,8.679300557324666,7.361792348459122,7.461538461538462,3.5587757507634397,-20.615384615384617,-0.15384615384615385,13
florida-state,22.06237176237742,9.256517101559503,16.5,3.1947000525216396,36.25,-0.16666666666666666,12
wake-forest,0.36266882493756597,5.4898471284345,-1.0,5.712394486555637,-44.0,-0.16666666666666666,12
north-carolina-state,4.029158580415534,4.892104738003594,3.25,3.4756929886179195,-24.25,-0.16666666666666666,12
boston-college,-1.3160011708419002,5.666197280742661,-5.333333333333333,5.705400868510827,-20.166666666666668,0.0,12
maryland,-7.348851515187136,7.058313063730999,-11.166666666666666,9.371320249861347,-50.416666666666664,-0.3333333333333333,12
virginia-tech,19.449860656898053,9.035368974800736,11.307692307692308,1.3684304773720415,80.92307692307692,0.0,13
georgia-tech,22.256722968698895,10.017397165709532,9.166666666666666,0.8729919768897032,153.91666666666666,-0.16666666666666666,12
virginia,6.6607406253431725,7.873517087312105,0.9166666666666666,3.3136228341340352,37.0,-0.16666666666666666,12
north-carolina,11.690086421683691,6.490010793739882,4.833333333333333,4.0705519472500775,41.25,-0.16666666666666666,12
miami-fl,12.71644750728441,7.76937183711749,6.416666666666667,8.326668158828964,-16.25,-0.16666666666666666,12
duke,-9.435496146207653,5.783280254662809,-8.666666666666666,7.145371838175889,-86.58333333333333,-0.16666666666666666,12
brigham-young,13.739658958306714,10.478749852952673,10.25,0.21517348075455267,47.083333333333336,-0.16666666666666666,12
notre-dame,26.85975196725323,11.716908894760833,9.583333333333334,15.692982285711631,18.916666666666668,0.0,12
navy,14.646207975866565,6.844153488617895,0.2727272727272727,2.5497475494268613,136.9090909090909,0.09090909090909091,11
army,14.346438358293167,9.040108517123404,-3.1818181818181817,2.9742933297255982,165.1818181818182,0.18181818181818182,11
texas-christian,25.935339939522457,9.34532483406013,20.416666666666668,-0.8529299959055052,84.08333333333333,-0.16666666666666666,12
boise-state,32.91884460215296,12.309751831496083,25.0,3.510334593044428,52.666666666666664,0.0,12
wyoming,-3.3595905493108527,7.83765110656174,0.0,0.40717433188945185,-45.0,0.0,12
san-diego-state,7.109565405152665,5.5411109579219024,5.333333333333333,1.0338496532962562,16.833333333333332,-0.16666666666666666,12
air-force,15.432607144783722,7.8136778041112,7.166666666666667,1.1828371762401328,92.58333333333333,-0.16666666666666666,12
colorado-state,-17.431014338845852,6.1689915602173855,-9.833333333333334,-1.6700042745446568,-66.83333333333333,-0.08333333333333333,12
nevada-las-vegas,-21.36662809173426,5.575851796666881,-23.166666666666668,3.637573005211877,-29.916666666666668,0.16666666666666666,12
