Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,20,34,14,38.7,8.9,8.5
tennessee,49,49,0,28.5,-0.3,6.7
florida,16,9,-7,40.5,20.3,13.4
kentucky,39,22,-17,32.2,3.3,8.0
south-carolina,48,43,-5,28.7,-2.5,6.2
vanderbilt,53,60,7,26.9,-3.0,3.1
louisiana-state,3,1,-2,61.8,33.3,17.3
auburn,15,20,5,41.4,18.2,10.0
arkansas,22,30,8,37.5,15.3,11.3
mississippi-state,59,63,4,24.9,-2.9,5.0
alabama,19,23,4,38.7,8.9,8.8
mississippi,87,87,0,10.5,-14.9,1.2
southern-california,10,8,-2,44.6,17.8,13.0
arizona-state,5,7,2,60.4,23.3,10.6
oregon-state,27,35,8,36.6,13.6,9.0
oregon,1,2,1,63.5,35.6,14.2
ucla,38,19,-19,32.9,7.3,9.5
arizona,67,76,9,17.7,-3.2,4.6
california,21,17,-4,37.7,15.6,10.9
washington-state,65,78,13,18.2,-5.4,4.9
stanford,69,70,1,17.3,-7.6,8.6
washington,72,71,-1,16.3,-0.3,9.5
west-virginia,4,3,-1,60.7,31.8,15.4
connecticut,18,21,3,39.6,3.7,6.4
cincinnati,14,14,0,42.1,14.0,11.3
south-florida,13,10,-3,42.9,15.2,10.6
rutgers,40,25,-15,31.8,5.4,11.2
louisville,57,54,-3,25.4,-1.9,12.1
pittsburgh,71,65,-6,16.9,-8.6,4.5
syracuse,108,106,-2,5.1,-33.7,5.7
kansas,2,5,3,61.9,25.2,11.6
missouri,11,11,0,43.0,8.3,8.0
colorado,46,59,13,28.8,4.4,7.8
kansas-state,24,39,15,36.8,14.1,8.7
nebraska,77,68,-9,15.4,-15.6,15.5
iowa-state,107,109,2,5.6,-24.9,5.6
oklahoma,7,6,-1,55.5,24.9,16.0
texas,17,18,1,40.3,9.2,9.5
texas-tech,51,40,-11,27.8,-3.9,6.3
oklahoma-state,29,32,3,35.6,11.9,8.1
texas-am,37,27,-10,33.0,4.5,7.2
baylor,100,98,-2,7.5,-29.7,3.6
boston-college,12,12,0,42.9,2.4,8.8
clemson,31,38,7,35.1,3.6,7.4
wake-forest,45,45,0,30.4,-3.5,6.8
florida-state,50,53,3,27.9,-1.2,6.5
maryland,61,56,-5,21.7,-5.7,5.3
north-carolina-state,83,94,11,11.7,-21.1,3.9
virginia-tech,36,24,-12,34.0,1.9,5.8
virginia,43,31,-12,31.4,-3.7,8.2
georgia-tech,33,33,0,34.8,10.6,12.1
north-carolina,84,80,-4,11.6,-14.3,4.3
miami-fl,55,52,-3,25.9,-4.6,6.9
duke,105,102,-3,6.0,-25.2,6.6
ohio-state,6,4,-2,59.4,21.1,12.3
illinois,35,36,1,34.1,6.3,8.7
michigan,26,29,3,36.6,3.8,7.6
wisconsin,32,37,5,34.9,1.3,7.9
penn-state,25,16,-9,36.7,10.6,9.9
iowa,68,74,6,17.5,-11.2,7.3
purdue,41,46,5,31.7,-3.3,5.3
indiana,63,57,-6,21.0,-10.1,5.9
michigan-state,54,42,-12,26.5,0.2,6.3
northwestern,78,72,-6,15.0,-21.3,2.8
minnesota,109,105,-4,4.9,-28.0,4.4
brigham-young,28,28,0,35.9,7.3,8.7
air-force,34,26,-8,34.5,7.0,7.6
new-mexico,30,41,11,35.4,4.0,7.8
utah,42,48,6,31.7,2.3,6.5
texas-christian,62,61,-1,21.3,-6.5,7.7
san-diego-state,82,86,4,12.4,-15.0,4.2
wyoming,52,58,6,27.2,-2.4,5.9
colorado-state,96,92,-4,8.7,-14.2,3.3
nevada-las-vegas,89,90,1,10.3,-15.6,4.4
hawaii,8,15,7,46.1,6.2,8.3
boise-state,9,13,4,45.7,11.8,11.3
fresno-state,58,51,-7,25.3,-5.6,2.9
nevada,74,75,1,16.3,-16.6,2.6
louisiana-tech,73,84,11,16.3,-10.0,4.1
san-jose-state,98,99,1,8.4,-28.8,6.4
utah-state,115,115,0,3.7,-26.6,6.3
new-mexico-state,80,82,2,13.4,-20.1,2.5
idaho,110,110,0,4.9,-28.1,4.1
navy,60,50,-10,22.1,-4.9,6.2
western-kentucky,23,44,21,37.1,14.4,20.5
army,103,103,0,6.8,-32.8,5.0
notre-dame,106,104,-2,5.6,-26.7,6.5
central-florida,56,62,6,25.7,-5.1,4.8
east-carolina,64,66,2,20.8,-10.5,4.3
memphis,97,97,0,8.5,-32.0,4.4
southern-mississippi,75,64,-11,16.1,-16.9,3.9
marshall,112,116,4,4.4,-31.4,5.7
alabama-birmingham,111,107,-4,4.6,-35.3,5.1
tulsa,70,69,-1,17.0,-19.9,6.1
houston,44,47,3,31.0,4.0,5.9
tulane,88,91,3,10.3,-18.2,7.6
rice,117,117,0,2.1,-40.5,7.3
texas-el-paso,66,67,1,18.1,-13.0,4.7
southern-methodist,114,112,-2,4.0,-33.2,3.7
troy,47,55,8,28.7,-6.0,3.8
florida-atlantic,86,81,-5,10.6,-28.0,3.7
louisiana-monroe,93,96,3,9.7,-25.7,3.2
middle-tennessee-state,79,79,0,13.8,-19.2,4.7
arkansas-state,85,77,-8,11.3,-21.9,4.7
louisiana-lafayette,116,114,-2,3.5,-35.1,9.0
north-texas,121,121,0,0.0,-49.1,9.1
florida-international,119,120,1,1.3,-41.1,8.8
bowling-green-state,104,95,-9,6.3,-36.5,5.7
miami-oh,92,88,-4,9.7,-28.0,4.5
buffalo,90,100,10,10.0,-27.3,6.7
ohio,94,101,7,9.1,-29.4,6.7
temple,113,113,0,4.1,-39.3,10.2
akron,101,93,-8,7.4,-31.2,3.1
kent-state,91,83,-8,10.0,-23.2,3.4
central-michigan,81,89,8,12.7,-25.6,6.1
ball-state,76,73,-3,15.6,-20.1,5.7
western-michigan,99,85,-14,7.9,-28.5,2.6
eastern-michigan,102,111,9,7.0,-30.8,6.4
toledo,95,108,13,9.0,-29.6,5.6
northern-illinois,120,118,-2,0.8,-45.8,6.3
fcs,118,119,1,1.7,-37.3,7.1
