Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,11,11,0,44.8,12.5,7.9
tennessee,29,27,-2,32.3,2.7,8.3
florida,7,9,2,47.3,21.6,12.5
kentucky,45,47,2,26.4,-0.3,10.1
south-carolina,63,63,0,19.8,-7.5,9.9
vanderbilt,68,66,-2,17.6,-7.1,4.3
louisiana-state,4,4,0,55.1,24.9,15.5
auburn,26,26,0,34.8,8.5,9.0
arkansas,22,21,-1,38.9,14.9,11.1
mississippi-state,55,55,0,22.2,-7.8,6.0
alabama,50,49,-1,25.1,3.1,9.8
mississippi,85,83,-2,10.0,-15.2,6.4
southern-california,6,7,1,53.3,23.9,11.6
arizona-state,8,10,2,47.1,15.6,8.9
oregon-state,20,22,2,40.2,17.0,8.1
oregon,10,8,-2,45.2,25.1,11.5
ucla,39,34,-5,28.0,8.8,10.5
arizona,60,58,-2,20.7,0.1,6.1
california,43,35,-8,27.0,6.9,11.4
washington-state,69,67,-2,17.4,-7.4,6.5
stanford,78,81,3,13.6,-10.9,7.3
washington,66,65,-1,18.4,5.0,10.6
west-virginia,1,1,0,58.3,30.5,13.0
connecticut,32,31,-1,31.9,-0.9,7.3
cincinnati,14,14,0,42.5,14.5,10.9
south-florida,12,12,0,44.3,17.2,8.6
rutgers,36,33,-3,28.3,3.1,13.4
louisville,54,60,6,22.4,-2.4,14.1
pittsburgh,65,71,6,18.5,-5.0,7.5
syracuse,109,109,0,4.0,-31.3,9.2
kansas,2,2,0,55.7,21.4,9.6
missouri,9,6,-3,46.8,14.0,7.1
colorado,57,57,0,21.5,-4.2,8.1
kansas-state,64,64,0,19.5,-2.5,8.8
nebraska,71,69,-2,16.0,-10.8,18.4
iowa-state,93,91,-2,8.4,-20.4,5.9
oklahoma,5,5,0,53.6,22.9,15.1
texas,19,18,-1,40.6,11.9,9.2
texas-tech,44,44,0,27.0,-4.0,9.2
oklahoma-state,41,42,1,27.7,8.2,7.4
texas-am,35,38,3,28.6,3.7,8.5
baylor,105,105,0,4.9,-31.5,9.8
boston-college,30,25,-5,32.3,-1.5,11.2
clemson,23,23,0,37.3,7.0,6.9
wake-forest,42,45,3,27.1,-3.9,9.3
florida-state,52,52,0,23.7,-5.1,8.9
maryland,56,56,0,21.9,-3.4,7.1
north-carolina-state,83,86,3,10.2,-23.9,6.5
virginia-tech,15,16,1,42.4,8.3,5.7
virginia,33,36,3,29.6,-4.2,7.2
georgia-tech,37,39,2,28.2,2.9,13.6
north-carolina,81,80,-1,11.7,-16.0,6.2
miami-fl,74,75,1,14.3,-14.5,11.7
duke,112,112,0,3.1,-30.6,9.1
ohio-state,3,3,0,55.2,20.7,10.4
illinois,18,17,-1,40.8,12.1,7.7
michigan,34,37,3,29.2,-0.5,7.3
wisconsin,28,29,1,34.1,2.4,8.9
penn-state,24,24,0,36.0,10.3,9.7
iowa,70,68,-2,17.2,-12.9,11.2
purdue,53,54,1,23.0,-6.3,8.2
indiana,58,59,1,21.4,-9.1,11.2
michigan-state,40,43,3,28.0,2.5,7.9
northwestern,79,77,-2,13.2,-20.9,7.8
minnesota,110,110,0,3.6,-28.1,13.6
brigham-young,16,19,3,42.2,9.1,9.6
air-force,21,20,-1,39.6,10.4,7.5
new-mexico,49,50,1,25.2,-6.9,9.0
utah,27,28,1,34.3,7.6,5.7
texas-christian,38,40,2,28.2,2.8,9.5
san-diego-state,89,87,-2,8.6,-24.2,6.0
wyoming,73,72,-1,14.9,-13.2,10.8
colorado-state,86,85,-1,10.0,-15.4,8.1
nevada-las-vegas,100,100,0,6.9,-19.5,7.6
hawaii,17,15,-2,41.9,0.7,9.3
boise-state,13,13,0,43.7,11.0,11.4
fresno-state,47,48,1,26.3,-5.2,5.4
nevada,67,70,3,18.3,-10.6,5.2
louisiana-tech,80,74,-6,12.0,-19.7,5.5
san-jose-state,90,93,3,8.6,-27.6,8.1
utah-state,108,107,-1,4.7,-28.2,8.0
new-mexico-state,104,103,-1,5.3,-32.2,10.7
idaho,111,111,0,3.2,-30.3,8.9
navy,46,51,5,26.3,-5.2,11.2
western-kentucky,31,32,1,32.2,10.0,16.5
army,116,113,-3,2.6,-38.9,10.9
notre-dame,96,97,1,7.7,-22.7,10.2
central-florida,25,30,5,35.1,2.5,5.3
east-carolina,61,61,0,20.2,-11.2,7.2
memphis,94,95,1,8.4,-32.3,11.1
southern-mississippi,62,62,0,20.2,-11.3,9.2
marshall,101,101,0,6.4,-26.8,8.7
alabama-birmingham,117,117,0,1.5,-41.4,13.4
tulsa,59,53,-6,21.1,-14.7,11.7
houston,48,46,-2,26.2,-5.3,8.5
tulane,88,90,2,8.9,-23.5,7.2
rice,115,115,0,2.8,-38.3,9.9
texas-el-paso,95,96,1,7.9,-26.1,10.5
southern-methodist,113,114,1,2.8,-32.1,10.4
troy,51,41,-10,25.0,-7.3,5.4
florida-atlantic,77,78,1,13.9,-22.5,9.9
louisiana-monroe,76,76,0,14.1,-19.0,7.9
middle-tennessee-state,92,94,2,8.5,-27.9,8.4
arkansas-state,84,84,0,10.2,-24.0,13.0
louisiana-lafayette,107,108,1,4.8,-31.9,13.3
north-texas,121,121,0,0.0,-47.2,12.3
florida-international,120,120,0,0.9,-42.3,10.1
bowling-green-state,82,82,0,10.8,-29.9,11.8
miami-oh,97,89,-8,7.4,-31.5,8.7
buffalo,99,98,-1,7.1,-30.9,9.8
ohio,91,92,1,8.6,-30.1,11.7
temple,114,116,2,2.8,-39.7,10.4
akron,106,106,0,4.8,-34.3,11.7
kent-state,102,102,0,5.9,-28.2,11.0
central-michigan,75,79,4,14.2,-23.1,9.4
ball-state,72,73,1,15.0,-20.5,8.7
western-michigan,87,88,1,9.3,-25.9,10.1
eastern-michigan,103,104,1,5.6,-32.4,8.2
toledo,98,99,1,7.3,-30.5,6.9
northern-illinois,118,119,1,1.4,-41.7,14.8
fcs,119,118,-1,1.2,-38.0,9.1
