Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,11,13,2,44.3,16.6,8.2
tennessee,27,31,4,33.6,6.3,8.4
florida,9,11,2,46.8,25.5,12.8
kentucky,47,39,-8,25.8,3.3,10.0
south-carolina,63,58,-5,19.4,-3.7,9.7
vanderbilt,66,63,-3,17.3,-3.1,4.2
louisiana-state,4,3,-1,54.1,29.6,15.7
auburn,26,30,4,34.4,12.5,9.1
arkansas,21,27,6,38.5,19.0,11.3
mississippi-state,55,56,1,22.0,-3.5,5.9
alabama,49,42,-7,24.8,7.1,9.6
mississippi,83,84,1,10.0,-10.6,6.5
southern-california,7,9,2,50.2,25.9,12.0
arizona-state,10,6,-4,46.2,20.4,9.0
oregon-state,22,21,-1,36.7,18.7,8.4
oregon,8,4,-4,48.8,30.6,11.9
ucla,34,43,9,30.0,13.7,10.8
arizona,58,59,1,21.0,2.4,6.2
california,35,37,2,29.5,12.7,11.3
washington-state,67,72,5,17.0,-3.8,6.4
stanford,81,78,-3,11.0,-9.4,7.5
washington,65,60,-5,19.0,8.0,10.7
west-virginia,1,2,1,65.0,38.7,13.4
connecticut,31,23,-8,31.1,2.7,7.0
cincinnati,14,15,1,41.8,18.3,11.1
south-florida,12,14,2,43.3,20.4,8.9
rutgers,33,36,3,30.2,7.8,13.5
louisville,60,61,1,19.9,0.1,14.0
pittsburgh,71,71,0,14.6,-6.1,7.4
syracuse,109,108,-1,3.8,-27.5,9.2
kansas,2,1,-1,55.1,25.2,9.9
missouri,6,7,1,52.0,21.5,7.3
colorado,57,62,5,21.5,0.4,8.1
kansas-state,64,55,-9,19.3,1.7,8.4
nebraska,69,67,-2,15.5,-7.0,18.5
iowa-state,91,91,0,8.2,-16.2,6.1
oklahoma,5,8,3,52.2,27.1,15.4
texas,18,12,-6,40.0,15.6,9.4
texas-tech,44,41,-3,26.7,0.2,9.2
oklahoma-state,42,34,-8,27.3,12.1,7.6
texas-am,38,44,6,28.4,7.9,8.5
baylor,105,106,1,4.7,-27.5,9.4
boston-college,25,28,3,34.4,3.3,11.2
clemson,23,26,3,36.5,10.5,7.1
wake-forest,45,48,3,26.5,-0.1,9.4
florida-state,52,45,-7,23.2,-1.2,8.7
maryland,56,65,9,21.6,0.7,7.3
north-carolina-state,86,79,-7,9.7,-20.5,6.1
virginia-tech,16,17,1,40.5,11.5,5.9
virginia,36,32,-4,28.5,-1.0,7.4
georgia-tech,39,35,-4,27.7,6.7,13.5
north-carolina,80,82,2,11.3,-12.5,6.1
miami-fl,75,73,-2,13.9,-10.8,11.1
duke,112,114,2,2.9,-27.2,8.8
ohio-state,3,5,2,54.2,24.2,10.8
illinois,17,16,-1,40.2,15.9,8.0
michigan,37,38,1,28.5,3.0,7.3
wisconsin,29,29,0,33.3,5.8,9.0
penn-state,24,25,1,35.2,13.8,9.8
iowa,68,68,0,16.6,-9.4,11.0
purdue,54,54,0,22.2,-3.1,7.9
indiana,59,57,-2,20.8,-5.6,11.0
michigan-state,43,40,-3,27.1,5.6,8.0
northwestern,77,77,0,12.4,-17.8,7.7
minnesota,110,110,0,3.4,-24.5,13.3
brigham-young,19,20,1,39.7,11.6,9.8
air-force,20,19,-1,38.8,13.9,7.7
new-mexico,50,51,1,24.4,-3.5,8.9
utah,28,22,-6,33.5,11.0,5.9
texas-christian,40,46,6,27.5,6.3,9.7
san-diego-state,87,81,-6,9.2,-19.5,5.4
wyoming,72,70,-2,14.4,-9.7,10.0
colorado-state,85,95,10,9.7,-11.6,7.9
nevada-las-vegas,100,98,-2,6.6,-16.2,7.3
hawaii,15,18,3,40.8,4.5,9.3
boise-state,13,10,-3,42.8,14.5,11.5
fresno-state,48,53,5,24.8,-1.2,5.5
nevada,70,69,-1,14.8,-10.8,5.2
louisiana-tech,74,75,1,14.3,-12.0,5.3
san-jose-state,93,97,4,8.1,-24.0,8.2
utah-state,107,109,2,4.5,-24.6,8.0
new-mexico-state,103,105,2,5.1,-29.0,9.8
idaho,111,113,2,2.9,-26.8,8.6
navy,51,49,-2,23.7,-3.1,11.0
western-kentucky,32,24,-8,30.9,12.4,17.1
army,113,112,-1,2.9,-33.9,10.6
notre-dame,97,101,4,7.2,-19.5,10.3
central-florida,30,33,3,31.5,3.3,5.5
east-carolina,61,66,5,19.8,-7.4,7.1
memphis,95,96,1,7.8,-28.8,11.0
southern-mississippi,62,64,2,19.5,-7.9,9.2
marshall,101,103,2,6.2,-22.8,8.8
alabama-birmingham,117,117,0,1.2,-37.7,12.8
tulsa,53,50,-3,23.0,-9.1,11.7
houston,46,52,6,25.8,-1.2,8.3
tulane,90,85,-5,8.7,-19.4,7.3
rice,115,116,1,2.6,-34.3,9.9
texas-el-paso,96,93,-3,7.6,-22.4,9.7
southern-methodist,114,115,1,2.7,-28.4,10.2
troy,41,47,6,27.4,-1.5,5.5
florida-atlantic,78,88,10,11.6,-20.9,9.9
louisiana-monroe,76,76,0,13.7,-15.2,8.0
middle-tennessee-state,94,86,-8,8.0,-24.3,7.9
arkansas-state,84,87,3,9.7,-20.4,12.6
louisiana-lafayette,108,107,-1,4.4,-28.4,13.4
north-texas,121,121,0,0.0,-42.5,12.4
florida-international,120,120,0,0.4,-39.7,10.0
bowling-green-state,82,90,8,10.4,-26.0,12.0
miami-oh,89,83,-6,8.9,-24.7,8.5
buffalo,98,99,1,6.9,-26.8,9.6
ohio,92,94,2,8.2,-26.2,11.5
temple,116,111,-5,2.5,-35.8,10.6
akron,106,102,-4,4.5,-30.4,11.3
kent-state,102,100,-2,5.6,-24.5,10.4
central-michigan,79,80,1,11.4,-22.3,9.3
ball-state,73,74,1,14.4,-17.0,8.6
western-michigan,88,92,4,9.0,-21.9,10.0
eastern-michigan,104,104,0,4.9,-29.4,8.2
toledo,99,89,-10,6.7,-27.1,6.7
northern-illinois,119,118,-1,1.0,-38.5,14.6
fcs,118,119,1,1.1,-34.6,9.0
