Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,10,11,1,44.6,11.8,7.8
tennessee,29,29,0,32.3,2.2,8.4
florida,7,7,0,47.2,21.0,12.3
kentucky,46,45,-1,26.3,-1.0,10.5
south-carolina,63,63,0,19.7,-8.2,10.4
vanderbilt,67,68,1,17.4,-7.8,4.8
louisiana-state,3,4,1,54.9,24.2,15.6
auburn,26,26,0,34.6,7.7,9.1
arkansas,21,22,1,38.7,14.3,11.0
mississippi-state,55,55,0,22.1,-8.4,6.5
alabama,50,50,0,25.0,2.4,10.2
mississippi,85,85,0,9.9,-16.0,6.7
southern-california,6,6,0,52.5,22.3,11.3
arizona-state,9,8,-1,46.2,14.0,9.0
oregon-state,19,20,1,39.3,15.3,7.9
oregon,11,10,-1,44.5,23.6,11.5
ucla,47,39,-8,25.9,7.3,10.5
arizona,61,60,-1,20.2,-1.4,6.1
california,43,43,0,26.5,5.3,11.9
washington-state,68,69,1,16.9,-9.0,6.9
stanford,78,78,0,13.2,-12.5,7.2
washington,66,66,0,17.9,3.2,10.6
west-virginia,1,1,0,58.1,29.8,12.8
connecticut,32,32,0,31.4,-2.0,7.7
cincinnati,14,14,0,41.8,11.5,10.9
south-florida,12,12,0,43.9,16.3,8.3
rutgers,37,36,-1,28.0,2.1,13.7
louisville,56,54,-2,22.0,-3.6,14.3
pittsburgh,65,65,0,18.2,-6.0,7.5
syracuse,109,109,0,3.8,-32.6,9.4
kansas,2,2,0,55.3,20.4,9.5
missouri,8,9,1,46.5,13.2,7.0
colorado,58,57,-1,21.2,-5.2,8.4
kansas-state,64,64,0,19.2,-3.7,9.4
nebraska,70,71,1,15.6,-11.9,18.5
iowa-state,91,93,2,8.2,-21.3,6.0
oklahoma,5,5,0,53.3,22.1,15.1
texas,17,19,2,40.4,11.1,9.2
texas-tech,42,44,2,26.9,-4.7,9.5
oklahoma-state,40,41,1,27.5,7.4,7.6
texas-am,35,35,0,28.4,2.8,8.6
baylor,106,105,-1,4.8,-32.4,10.3
boston-college,31,30,-1,32.2,-2.1,11.6
clemson,23,23,0,37.2,6.4,6.9
wake-forest,41,42,1,27.1,-4.4,9.5
florida-state,52,52,0,23.7,-5.6,9.4
maryland,57,56,-1,21.8,-4.0,7.2
north-carolina-state,83,83,0,10.3,-24.1,7.1
virginia-tech,13,15,2,42.5,8.0,5.6
virginia,33,33,0,29.4,-4.9,7.2
georgia-tech,36,37,1,28.1,2.3,14.0
north-carolina,80,81,1,11.8,-16.3,6.6
miami-fl,74,74,0,14.3,-15.0,12.5
duke,111,112,1,3.1,-31.1,9.5
ohio-state,4,3,-1,54.7,19.7,10.3
illinois,16,18,2,40.4,11.1,7.5
michigan,34,34,0,28.9,-1.5,7.5
wisconsin,28,28,0,33.7,1.3,9.1
penn-state,24,24,0,35.7,9.4,9.8
iowa,69,70,1,16.9,-13.9,11.7
purdue,54,53,-1,22.7,-7.3,8.6
indiana,59,58,-1,21.1,-10.1,11.5
michigan-state,38,40,2,27.7,1.6,8.0
northwestern,79,79,0,12.8,-22.1,8.2
minnesota,110,110,0,3.5,-29.0,14.0
brigham-young,15,16,1,41.3,6.3,9.6
air-force,20,21,1,39.0,9.1,7.4
new-mexico,44,49,5,26.5,-6.8,9.4
utah,27,27,0,33.9,4.8,5.5
texas-christian,39,38,-1,27.6,1.4,9.4
san-diego-state,92,89,-3,8.2,-25.9,7.0
wyoming,75,73,-2,14.3,-15.0,11.6
colorado-state,86,86,0,9.6,-16.8,8.6
nevada-las-vegas,100,100,0,6.6,-21.4,8.2
hawaii,18,17,-1,40.3,-1.5,9.7
boise-state,22,13,-9,38.0,6.1,11.5
fresno-state,49,47,-2,25.2,-7.4,5.7
nevada,71,67,-4,15.6,-14.5,5.2
louisiana-tech,81,80,-1,11.3,-21.9,6.6
san-jose-state,95,90,-5,7.8,-29.9,8.3
utah-state,108,108,0,4.3,-30.6,8.3
new-mexico-state,104,104,0,4.8,-34.0,11.6
idaho,113,111,-2,2.8,-32.5,9.3
navy,48,46,-2,25.2,-4.7,11.4
western-kentucky,30,31,1,32.2,9.6,15.9
army,116,116,0,2.5,-39.6,11.6
notre-dame,96,96,0,7.5,-23.7,10.3
central-florida,25,25,0,35.4,2.5,5.2
east-carolina,53,61,8,23.2,-8.3,7.6
memphis,94,94,0,7.9,-32.8,11.5
southern-mississippi,62,62,0,20.1,-9.8,9.5
marshall,101,101,0,6.5,-27.0,8.8
alabama-birmingham,117,117,0,1.6,-41.3,14.0
tulsa,60,59,-1,21.1,-15.1,12.1
houston,45,48,3,26.3,-5.5,9.0
tulane,88,88,0,9.0,-23.7,7.3
rice,114,115,1,2.8,-38.6,10.1
texas-el-paso,93,95,2,8.1,-26.0,11.4
southern-methodist,112,113,1,2.9,-32.4,10.9
troy,51,51,0,24.9,-7.8,5.7
florida-atlantic,73,77,4,14.8,-22.6,9.9
louisiana-monroe,76,76,0,14.1,-19.6,8.0
middle-tennessee-state,89,92,3,8.4,-28.5,9.1
arkansas-state,84,84,0,10.2,-24.3,13.5
louisiana-lafayette,105,107,2,4.8,-32.4,13.5
north-texas,121,121,0,0.0,-47.7,12.4
florida-international,120,120,0,0.9,-42.9,10.3
bowling-green-state,82,82,0,10.5,-30.8,12.0
miami-oh,97,97,0,7.1,-32.6,9.4
buffalo,99,99,0,6.9,-31.9,10.3
ohio,90,91,1,8.3,-31.0,12.1
temple,115,114,-1,2.7,-40.5,10.4
akron,107,106,-1,4.7,-35.2,12.4
kent-state,102,102,0,5.8,-29.1,11.7
central-michigan,77,75,-2,14.0,-23.9,9.5
ball-state,72,72,0,14.8,-21.3,9.1
western-michigan,87,87,0,9.1,-26.8,10.4
eastern-michigan,103,103,0,5.4,-33.3,8.4
toledo,98,98,0,7.1,-31.4,7.3
northern-illinois,118,118,0,1.3,-42.6,15.1
fcs,119,119,0,1.2,-38.8,9.4
