Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,13,15,2,43.3,15.0,8.5
tennessee,31,30,-1,33.2,5.8,8.4
florida,11,13,2,45.1,23.7,13.1
kentucky,39,35,-4,28.5,3.5,9.7
south-carolina,58,58,0,21.7,-3.3,9.3
vanderbilt,63,59,-4,20.1,-1.0,4.2
louisiana-state,3,2,-1,61.3,32.6,16.0
auburn,30,29,-1,33.9,12.5,9.2
arkansas,27,28,1,36.0,16.0,11.4
mississippi-state,56,49,-7,22.4,-2.0,5.8
alabama,42,36,-6,27.2,7.1,9.3
mississippi,84,88,4,10.5,-12.5,6.2
southern-california,9,9,0,48.4,23.7,12.3
arizona-state,6,6,0,53.2,23.7,9.3
oregon-state,21,26,5,37.7,18.9,8.7
oregon,4,1,-3,55.9,34.3,12.3
ucla,43,42,-1,27.1,10.3,10.8
arizona,59,65,6,21.6,2.4,6.2
california,37,25,-12,30.3,12.8,11.1
washington-state,72,67,-5,15.8,-4.5,6.0
stanford,78,80,2,13.0,-7.7,7.7
washington,60,70,10,21.5,9.7,11.0
west-virginia,2,4,2,62.4,35.4,13.9
connecticut,23,21,-2,36.7,6.1,7.0
cincinnati,15,11,-4,42.5,19.7,11.3
south-florida,14,17,3,43.2,20.8,9.2
rutgers,36,39,3,31.0,7.7,13.4
louisville,61,56,-5,21.0,0.9,13.9
pittsburgh,71,73,2,16.4,-5.7,7.3
syracuse,108,107,-1,4.3,-28.0,9.1
kansas,1,3,2,62.6,28.2,10.2
missouri,7,8,1,50.8,19.6,7.6
colorado,62,61,-1,20.3,-0.5,7.9
kansas-state,55,50,-5,22.6,4.5,8.2
nebraska,67,69,2,18.1,-5.2,18.7
iowa-state,91,90,-1,8.9,-15.5,6.3
oklahoma,8,5,-3,50.5,24.9,15.5
texas,12,12,0,44.8,17.1,9.6
texas-tech,41,45,4,27.5,-0.0,9.0
oklahoma-state,34,40,6,31.1,14.3,7.8
texas-am,44,41,-3,27.0,6.6,8.5
baylor,106,103,-3,5.2,-27.2,9.0
boston-college,28,32,4,34.7,3.4,11.1
clemson,26,16,-10,36.2,10.3,7.3
wake-forest,48,55,7,25.2,-2.1,9.2
florida-state,45,47,2,26.4,0.0,8.4
maryland,65,60,-5,19.2,-2.8,7.2
north-carolina-state,79,76,-3,12.8,-16.7,6.0
virginia-tech,17,20,3,40.6,11.4,6.1
virginia,32,31,-1,32.4,0.2,7.7
georgia-tech,35,37,2,31.1,7.8,13.3
north-carolina,82,83,1,10.8,-11.5,6.0
miami-fl,73,68,-5,15.6,-10.5,10.1
duke,114,110,-4,3.2,-27.9,8.4
ohio-state,5,7,2,55.7,24.6,11.1
illinois,16,18,2,41.3,16.0,8.3
michigan,38,33,-5,29.6,3.4,7.3
wisconsin,29,27,-2,34.3,6.0,9.1
penn-state,25,19,-6,36.3,14.0,10.0
iowa,68,63,-5,17.3,-9.3,10.6
purdue,54,46,-8,23.1,-2.8,7.6
indiana,57,62,5,21.8,-5.3,10.7
michigan-state,40,44,4,27.8,5.4,8.0
northwestern,77,77,0,13.2,-17.6,7.4
minnesota,110,112,2,3.6,-24.7,12.7
brigham-young,20,22,2,39.1,10.8,9.9
air-force,19,23,4,39.7,13.8,8.0
new-mexico,51,43,-8,23.7,-4.5,8.4
utah,22,24,2,36.9,11.4,6.1
texas-christian,46,54,8,26.2,5.1,9.9
san-diego-state,81,74,-7,11.4,-17.4,4.8
