Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,20,29,9,36.0,25.8,11.1
tennessee,59,54,-5,22.4,16.6,8.3
florida,10,5,-5,45.0,39.2,17.2
kentucky,13,16,3,42.8,26.8,9.5
south-carolina,37,38,1,30.2,17.0,7.9
vanderbilt,61,65,4,21.6,6.3,2.6
louisiana-state,1,2,1,61.1,50.3,22.9
auburn,31,49,18,31.4,28.3,8.4
arkansas,26,39,13,33.3,38.3,14.6
mississippi-state,62,55,-7,21.4,10.3,5.6
alabama,38,21,-17,30.1,25.9,11.7
mississippi,91,87,-4,8.8,-1.7,1.1
southern-california,2,6,4,52.6,41.8,16.9
arizona-state,8,14,6,48.1,33.6,12.7
oregon-state,57,37,-20,23.1,23.7,11.6
oregon,9,4,-5,45.6,40.2,16.6
ucla,15,20,5,39.9,31.7,11.9
arizona,67,75,8,19.2,15.0,4.8
california,6,9,3,50.2,36.3,13.6
washington-state,75,64,-11,14.3,4.0,5.2
stanford,88,79,-9,9.4,-3.1,8.3
washington,58,47,-11,22.7,22.9,12.3
west-virginia,5,3,-2,50.6,47.6,19.6
connecticut,18,26,8,36.9,19.2,7.6
cincinnati,7,10,3,49.4,35.2,14.2
south-florida,14,28,14,41.0,26.4,6.0
rutgers,24,8,-16,34.4,26.7,15.0
louisville,46,53,7,27.0,20.4,15.3
pittsburgh,77,67,-10,14.1,3.4,5.2
syracuse,108,105,-3,4.5,-14.8,7.4
kansas,11,11,0,44.5,31.0,14.7
missouri,19,18,-1,36.0,19.8,7.7
colorado,43,61,18,28.1,22.4,5.0
kansas-state,27,48,21,32.8,24.2,5.5
nebraska,36,33,-3,30.2,17.1,16.7
iowa-state,101,103,2,6.5,-8.8,7.3
oklahoma,3,1,-2,52.3,50.2,20.9
texas,23,12,-11,35.4,24.8,12.3
texas-tech,30,46,16,31.6,19.2,7.5
oklahoma-state,41,51,10,28.6,23.3,8.7
texas-am,25,32,7,34.0,22.8,9.1
baylor,84,78,-6,10.0,-10.2,3.8
boston-college,17,15,-2,37.2,19.6,11.6
clemson,34,19,-15,30.9,18.1,9.4
wake-forest,63,60,-3,20.7,13.2,8.8
florida-state,28,44,16,32.2,23.4,7.6
maryland,56,66,10,23.5,14.0,2.9
north-carolina-state,104,97,-7,5.9,-10.7,2.9
virginia-tech,47,45,-2,27.0,12.2,6.3
virginia,44,63,19,27.2,12.5,4.5
georgia-tech,32,41,9,31.3,28.1,16.2
north-carolina,92,96,4,8.8,-1.7,2.8
miami-fl,42,34,-8,28.6,14.7,9.2
duke,98,101,3,7.1,-7.0,7.6
ohio-state,4,7,3,52.3,39.0,13.1
illinois,21,25,4,35.7,25.4,7.9
michigan,55,57,2,23.9,14.7,7.2
wisconsin,22,17,-5,35.7,17.6,10.4
penn-state,45,23,-22,27.0,20.4,12.7
iowa,71,62,-9,16.8,9.7,8.9
purdue,29,30,1,32.0,13.0,7.0
indiana,35,43,8,30.6,17.7,7.2
michigan-state,40,27,-13,29.4,15.8,8.1
northwestern,85,90,5,10.0,-5.7,3.5
minnesota,87,86,-1,9.4,0.1,3.4
brigham-young,33,42,9,31.1,27.7,10.9
air-force,51,31,-20,26.0,18.7,9.8
new-mexico,49,36,-13,26.3,19.0,6.2
utah,74,76,2,15.3,6.2,6.9
texas-christian,53,58,5,24.7,16.2,10.1
san-diego-state,93,85,-8,8.7,-5.1,4.9
wyoming,39,35,-4,29.4,18.9,6.9
colorado-state,90,83,-7,9.0,7.9,3.5
nevada-las-vegas,78,71,-7,13.8,2.9,4.9
hawaii,12,13,1,42.9,27.0,10.3
boise-state,16,22,6,37.7,32.1,14.4
fresno-state,70,74,4,17.7,7.2,3.2
nevada,79,91,12,11.9,-4.4,2.2
louisiana-tech,80,77,-3,11.4,2.1,5.2
san-jose-state,107,116,9,5.4,-16.1,8.3
utah-state,113,109,-4,3.5,-12.6,7.8
new-mexico-state,73,80,7,15.9,0.4,2.1
idaho,106,98,-8,5.6,-11.3,4.4
navy,48,52,4,26.9,20.3,7.8
