Conference,Score
Big 12 Conference,33.0
Pacific-10 Conference,30.0
Big East Conference,27.4
Southeastern Conference,27.1
Big Ten Conference,27.0
Atlantic Coast Conference,25.2
Mountain West Conference,22.2
Conference USA,16.8
Mid-American Conference,15.6
Western Athletic Conference,14.9
Independent,12.8
Sun Belt Conference,8.1
FCS,1.2
