Division,Score
Big 12 Conference - North,33.3
Southeastern Conference - East,31.1
Big 12 Conference - South,29.3
Big East Conference,28.8
Pacific-10 Conference,28.0
Big Ten Conference,26.6
Southeastern Conference - West,25.3
Atlantic Coast Conference,24.6
Mountain West Conference,22.4
Mid-American Conference - East,16.4
Conference USA,16.1
Western Athletic Conference,15.5
Independent,14.4
Mid-American Conference - West,13.2
Sun Belt Conference,7.7
FCS,1.2
