Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
tennessee,16,19,3,38.3,26.3,9.5
florida,9,4,-5,44.1,28.0,10.3
south-carolina,20,18,-2,32.4,11.3,7.1
georgia,28,34,6,30.7,11.1,3.5
kentucky,102,101,-1,4.8,-19.0,8.0
vanderbilt,89,89,0,8.4,-9.9,5.2
louisiana-state,45,47,2,24.2,8.6,4.4
auburn,25,41,16,31.3,9.8,4.9
mississippi,48,53,5,22.7,-0.9,3.0
alabama,36,28,-8,27.0,19.1,8.7
arkansas,59,65,6,18.3,1.6,2.7
mississippi-state,85,71,-14,10.9,-2.4,8.5
colorado,14,12,-2,40.4,22.7,10.3
nebraska,1,1,0,69.7,50.2,14.8
iowa-state,23,29,6,32.2,13.3,6.4
kansas-state,33,21,-12,29.0,30.3,14.7
missouri,69,62,-7,14.7,-2.0,5.7
kansas,80,70,-10,13.1,-5.5,6.7
texas,7,8,1,45.8,30.4,10.5
oklahoma,4,5,1,53.2,31.5,11.4
texas-am,38,31,-7,26.7,3.2,5.5
texas-tech,56,81,25,19.9,0.8,5.2
oklahoma-state,84,80,-4,11.0,-7.4,2.3
baylor,96,91,-5,6.2,-21.0,11.6
oregon,8,14,6,44.8,21.0,4.9
washington-state,11,11,0,42.5,18.2,11.2
stanford,17,10,-7,35.0,21.0,11.0
washington,32,20,-12,29.3,9.1,7.1
southern-california,66,76,10,16.4,6.0,2.6
ucla,6,7,1,51.4,31.1,12.0
oregon-state,58,75,17,18.5,6.7,7.4
arizona,76,55,-21,13.8,-7.3,3.5
arizona-state,50,32,-18,21.7,4.1,5.3
california,105,93,-12,4.6,-14.4,5.2
miami-fl,5,6,1,51.6,31.4,13.1
syracuse,29,42,13,30.7,13.3,4.0
boston-college,34,30,-4,28.8,13.0,5.2
virginia-tech,2,2,0,61.9,42.5,13.2
pittsburgh,90,85,-5,8.3,-10.2,5.1
temple,70,86,16,14.6,-2.1,2.9
