Division,Score
Big 12 Conference - North,34.0
Big 12 Conference - South,31.5
Pacific-10 Conference,30.0
Southeastern Conference - East,29.5
Big East Conference,27.2
Big Ten Conference,27.1
Atlantic Coast Conference,25.1
Southeastern Conference - West,21.9
Mid-American Conference - West,21.5
Mountain West Conference,18.9
Conference USA,18.0
Western Athletic Conference,15.9
Mid-American Conference - East,14.1
Sun Belt Conference,9.5
Independent,8.4
FCS,2.6
