Division,Score
Big 12 Conference - North,34.2
Big 12 Conference - South,31.0
Pacific-10 Conference,29.7
Southeastern Conference - East,29.3
Big Ten Conference,26.8
Big East Conference,26.6
Atlantic Coast Conference,25.8
Southeastern Conference - West,23.7
Mountain West Conference,22.4
Conference USA,16.6
Mid-American Conference - East,15.3
Western Athletic Conference,14.6
Mid-American Conference - West,14.2
Independent,12.7
Sun Belt Conference,8.4
FCS,1.2
