Division,Score
Big 12 Conference - North,33.2
Pacific-10 Conference,27.8
Big 12 Conference - South,27.1
Big East Conference,26.5
Southeastern Conference - East,26.4
Big Ten Conference,24.8
Atlantic Coast Conference,23.5
Southeastern Conference - West,22.4
Mountain West Conference,20.1
Mid-American Conference - West,17.7
Conference USA,16.1
Mid-American Conference - East,15.5
Western Athletic Conference,14.0
Independent,10.9
Sun Belt Conference,7.9
FCS,1.4
