Division,Score
Big East Conference,22.9
Big 12 Conference - North,22.7
Southeastern Conference - West,21.7
Conference USA,21.4
Southeastern Conference - East,21.3
Big Ten Conference,21.3
Big 12 Conference - South,20.7
Pacific-10 Conference,20.3
Atlantic Coast Conference,20.0
Mid-American Conference - West,19.9
Mountain West Conference,19.2
Independent,17.1
Mid-American Conference - East,15.8
Western Athletic Conference,15.7
Sun Belt Conference,12.2
FCS,6.6
