Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
tennessee,9,3,-6,44.6,34.7,13.9
florida,4,4,0,50.9,44.7,17.5
south-carolina,23,21,-2,33.6,25.6,11.8
georgia,24,22,-2,33.5,25.5,12.2
kentucky,94,93,-1,7.5,3.2,14.7
vanderbilt,101,101,0,4.8,-6.9,8.7
louisiana-state,22,23,1,33.9,24.6,12.6
auburn,49,47,-2,24.6,16.1,10.1
mississippi,61,59,-2,20.8,9.8,11.0
alabama,31,31,0,29.9,31.3,17.7
arkansas,37,33,-4,27.4,20.8,14.9
mississippi-state,88,86,-2,10.8,7.5,8.3
colorado,8,10,2,47.1,38.0,17.8
nebraska,2,2,0,66.0,56.4,19.4
iowa-state,33,34,1,28.4,22.5,11.8
kansas-state,16,16,0,38.8,48.0,16.8
missouri,81,81,0,14.2,10.6,14.4
kansas,96,96,0,6.6,-5.0,11.5
texas,3,5,2,51.1,43.3,17.2
oklahoma,7,8,1,47.1,38.0,14.1
texas-am,36,37,1,27.5,21.1,13.9
texas-tech,32,32,0,29.0,23.5,16.5
oklahoma-state,80,79,-1,14.2,10.7,10.8
baylor,93,94,1,7.5,-2.2,14.7
oregon,5,6,1,50.2,38.0,19.5
washington-state,17,17,0,38.0,27.0,15.2
stanford,10,11,1,44.3,35.6,20.2
washington,40,39,-1,26.8,15.4,9.2
southern-california,41,41,0,26.8,25.4,14.6
ucla,19,20,1,35.2,33.8,20.4
oregon-state,65,62,-3,19.4,16.8,9.3
arizona,73,73,0,16.6,10.7,9.3
arizona-state,71,70,-1,17.6,19.2,14.0
california,102,102,0,4.4,-2.6,9.7
miami-fl,1,1,0,69.7,55.6,16.4
syracuse,20,19,-1,34.8,25.9,14.2
boston-college,28,27,-1,32.4,29.1,13.9
virginia-tech,11,12,1,43.2,40.0,12.6
pittsburgh,51,51,0,24.2,20.5,12.8
temple,84,84,0,11.7,4.5,6.6
west-virginia,82,82,0,13.0,14.3,13.1
rutgers,117,117,0,0.0,-24.7,7.7
illinois,12,13,1,42.9,28.9,16.5
michigan,15,15,0,39.2,33.9,13.5
ohio-state,26,26,0,33.1,30.3,11.4
iowa,29,29,0,32.0,35.2,19.7
purdue,54,55,1,22.7,17.9,9.4
indiana,42,40,-2,26.8,32.5,20.1
penn-state,66,64,-2,18.9,15.6,15.4
michigan-state,50,50,0,24.4,20.9,14.0
wisconsin,64,61,-3,19.4,19.6,10.9
minnesota,72,71,-1,17.3,18.6,11.7
northwestern,77,77,0,15.5,13.8,7.5
maryland,6,7,1,49.1,36.6,18.1
florida-state,21,24,3,34.1,32.0,12.4
north-carolina,35,36,1,27.6,24.3,14.5
georgia-tech,38,38,0,27.2,23.5,11.4
clemson,57,57,0,21.9,16.2,9.7
north-carolina-state,44,42,-2,26.6,19.5,14.4
wake-forest,55,56,1,22.6,17.5,15.5
virginia,85,85,0,11.6,1.8,9.6
duke,113,113,0,0.7,-19.2,10.6
brigham-young,14,9,-5,40.7,24.6,13.7
colorado-state,59,58,-1,21.2,14.9,14.5
utah,18,18,0,35.6,34.6,19.8
new-mexico,45,45,0,25.3,22.7,12.9
air-force,68,67,-1,18.0,11.2,7.7
nevada-las-vegas,70,68,-2,17.6,19.2,11.0
san-diego-state,91,91,0,9.9,4.9,12.8
wyoming,105,105,0,3.0,-13.5,11.8
louisville,30,30,0,30.5,15.9,12.3
cincinnati,75,75,0,16.1,2.0,7.7
alabama-birmingham,52,53,1,23.2,18.7,9.0
east-carolina,53,54,1,22.9,18.2,14.4
southern-mississippi,58,52,-6,21.6,15.6,9.5
texas-christian,62,66,4,20.0,12.7,9.0
memphis,78,78,0,14.9,7.1,8.5
army,100,100,0,5.3,-9.0,10.7
tulane,103,103,0,3.8,-12.7,11.4
houston,112,111,-1,1.0,-17.5,10.0
louisiana-tech,67,69,2,18.1,5.4,12.0
fresno-state,13,14,1,42.2,30.4,11.5
boise-state,39,43,4,26.9,18.2,10.7
hawaii,56,65,9,22.1,7.3,16.4
rice,47,49,2,25.0,15.3,13.0
southern-methodist,86,89,3,10.9,2.4,14.3
nevada,95,95,0,6.9,-4.0,15.9
san-jose-state,97,98,1,6.2,-5.1,10.7
texas-el-paso,108,108,0,1.6,-18.8,7.9
tulsa,111,112,1,1.2,-19.0,9.2
south-florida,43,44,1,26.7,15.2,10.2
troy,69,72,3,17.8,4.8,17.4
central-florida,60,60,0,20.8,14.2,11.2
notre-dame,48,48,0,24.7,28.1,14.0
utah-state,92,92,0,9.3,-1.5,11.9
connecticut,118,118,0,0.0,-24.8,10.9
navy,107,107,0,1.7,-13.0,14.3
marshall,34,35,1,28.1,12.6,12.1
miami-oh,63,63,0,19.6,10.0,11.5
bowling-green-state,27,28,1,32.5,24.0,14.9
kent-state,74,74,0,16.4,5.9,19.4
akron,90,90,0,10.4,1.2,6.4
buffalo,104,104,0,3.3,-15.0,14.9
ohio,99,99,0,5.4,2.2,7.6
toledo,25,25,0,33.3,20.6,11.1
northern-illinois,76,76,0,15.8,4.8,7.4
ball-state,87,87,0,10.8,-1.7,11.5
western-michigan,83,83,0,12.6,2.2,6.7
central-michigan,98,97,-1,6.1,-6.5,13.4
eastern-michigan,109,109,0,1.3,-19.8,9.0
middle-tennessee-state,46,46,0,25.2,13.0,8.2
north-texas,79,80,1,14.2,5.6,12.8
new-mexico-state,89,88,-1,10.6,-0.6,8.2
louisiana-lafayette,106,106,0,1.9,-19.0,8.9
arkansas-state,114,115,1,0.6,-22.5,9.7
louisiana-monroe,116,116,0,0.4,-23.1,13.4
idaho,115,114,-1,0.6,-21.7,7.3
fcs,110,110,0,1.3,-17.2,9.7
