Division,Score
Big 12 Conference - North,24.3
Big East Conference,22.1
Big Ten Conference,21.7
Southeastern Conference - West,21.7
Big 12 Conference - South,21.4
Southeastern Conference - East,21.3
Mountain West Conference,20.8
Pacific-10 Conference,20.3
Atlantic Coast Conference,20.1
Mid-American Conference - West,19.9
Conference USA,19.3
Independent,17.1
Western Athletic Conference,16.1
Mid-American Conference - East,15.8
Sun Belt Conference,12.1
FCS,6.6
