Division,Score
Big 12 Conference - North,34.3
Big 12 Conference - South,31.7
Pacific-10 Conference,28.9
Southeastern Conference - East,28.0
Big Ten Conference,27.1
Big East Conference,27.0
Atlantic Coast Conference,25.2
Southeastern Conference - West,24.0
Mid-American Conference - West,21.0
Mountain West Conference,18.1
Conference USA,17.8
Western Athletic Conference,16.0
Mid-American Conference - East,14.0
Sun Belt Conference,9.4
Independent,8.9
FCS,2.9
