Division,Score
Big East Conference,30.1
Southeastern Conference - West,30.0
Southeastern Conference - East,29.9
Big 12 Conference - North,28.8
Big 12 Conference - South,27.9
Mid-American Conference - West,27.8
Atlantic Coast Conference,26.9
Big Ten Conference,26.7
Pacific-10 Conference,25.2
Mountain West Conference,22.6
Conference USA,21.5
Western Athletic Conference,20.9
Mid-American Conference - East,16.9
Sun Belt Conference,15.1
Independent,15.0
FCS,3.3
