Division,Score
Big 12 Conference - North,33.7
Big 12 Conference - South,31.6
Pacific-10 Conference,29.1
Southeastern Conference - East,28.8
Big East Conference,26.9
Big Ten Conference,26.7
Atlantic Coast Conference,25.4
Southeastern Conference - West,25.1
Mountain West Conference,22.2
Mid-American Conference - East,16.5
Conference USA,16.3
Western Athletic Conference,14.7
Mid-American Conference - West,14.1
Independent,13.5
Sun Belt Conference,8.1
FCS,1.1
