Division,Score
Big 12 Conference - North,35.8
Big 12 Conference - South,32.5
Southeastern Conference - East,31.5
Big East Conference,28.6
Pacific-10 Conference,28.4
Big Ten Conference,26.6
Southeastern Conference - West,24.8
Atlantic Coast Conference,24.4
Mountain West Conference,23.5
Mid-American Conference - East,16.8
Conference USA,16.7
Western Athletic Conference,15.6
Independent,14.2
Mid-American Conference - West,12.9
Sun Belt Conference,8.2
FCS,1.1
