Division,Score
Big 12 Conference - North,33.5
Big 12 Conference - South,29.4
Southeastern Conference - East,29.2
Big East Conference,28.6
Pacific-10 Conference,27.9
Big Ten Conference,26.6
Atlantic Coast Conference,24.6
Southeastern Conference - West,24.6
Mountain West Conference,21.4
Mid-American Conference - East,16.5
Western Athletic Conference,16.1
Conference USA,15.9
Independent,14.4
Mid-American Conference - West,13.3
Sun Belt Conference,7.7
FCS,1.3
