Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
tennessee,8,19,11,43.6,27.6,10.4
florida,12,25,13,40.3,22.0,7.9
south-carolina,11,33,22,40.9,23.1,5.6
georgia,31,38,7,32.9,9.8,5.2
kentucky,102,96,-6,9.8,-20.6,8.1
vanderbilt,98,92,-6,12.1,-14.9,7.1
louisiana-state,27,47,20,34.0,11.6,3.1
auburn,25,39,14,35.0,13.2,4.9
mississippi,36,59,23,30.7,6.1,0.2
alabama,84,64,-20,15.7,-5.8,0.3
arkansas,52,54,2,26.5,-0.9,0.7
mississippi-state,17,27,10,38.1,18.5,7.8
colorado,46,89,43,28.9,12.6,3.1
nebraska,2,1,-1,51.9,32.7,24.3
iowa-state,58,52,-6,23.6,2.2,1.1
kansas-state,19,8,-11,37.3,29.4,14.7
missouri,100,83,-17,11.1,-17.3,4.4
kansas,71,88,17,19.9,-11.9,6.2
texas,7,12,5,45.6,30.9,12.5
oklahoma,3,4,1,51.3,31.8,11.1
texas-am,51,30,-21,27.0,-0.2,6.7
texas-tech,64,68,4,21.5,-2.1,1.0
oklahoma-state,78,79,1,16.9,-2.7,3.1
baylor,112,115,3,5.1,-34.8,17.4
oregon,35,34,-1,31.1,6.8,5.5
washington-state,44,85,41,29.1,3.4,5.5
stanford,68,74,6,20.7,-3.7,1.8
washington,40,26,-14,30.4,15.6,7.8
southern-california,43,61,18,29.1,3.4,0.0
ucla,55,82,27,25.1,-3.3,4.3
oregon-state,66,14,-52,21.5,8.5,11.0
arizona,39,44,5,30.5,5.7,3.5
arizona-state,67,70,3,21.4,-2.3,1.1
california,93,72,-21,13.3,-11.8,1.7
miami-fl,4,6,2,48.9,36.4,17.0
syracuse,80,53,-27,16.4,4.1,6.0
boston-college,18,45,27,37.6,17.5,3.5
virginia-tech,6,7,1,45.9,31.4,16.0
pittsburgh,28,42,14,33.7,11.0,3.8
temple,47,76,29,28.2,1.9,2.3
west-virginia,94,69,-25,13.0,-12.7,1.1
rutgers,76,108,32,17.1,-16.6,12.4
illinois,45,77,32,29.1,3.3,2.6
michigan,16,17,1,38.2,18.6,10.7
ohio-state,34,23,-11,31.2,17.3,8.7
iowa,49,99,50,27.3,0.5,9.6
purdue,24,31,7,35.3,13.8,6.5
indiana,61,66,5,21.8,-1.5,0.7
penn-state,85,73,-12,15.7,-5.9,1.8
michigan-state,63,67,4,21.6,-1.9,1.0
wisconsin,54,20,-34,25.2,5.3,4.5
minnesota,72,43,-29,18.7,1.7,3.6
northwestern,42,28,-14,29.9,14.6,7.3
maryland,41,81,40,30.2,5.2,4.3
florida-state,5,2,-3,48.3,35.3,19.9
north-carolina,82,71,-11,16.2,3.4,2.7
georgia-tech,14,5,-9,38.8,13.2,11.0
clemson,10,10,0,41.9,24.8,14.0
north-carolina-state,69,75,6,20.4,-4.3,2.1
wake-forest,53,105,52,25.8,-2.2,10.6
virginia,88,84,-4,14.6,-15.9,2.1
duke,111,114,3,6.4,-29.2,16.8
brigham-young,23,16,-7,36.6,9.8,5.8
colorado-state,90,32,-58,14.0,-10.2,5.7
utah,48,51,3,28.2,1.8,1.4
new-mexico,20,55,35,37.2,17.0,0.5
air-force,74,18,-56,17.9,-0.3,10.5
nevada-las-vegas,56,29,-27,24.5,16.2,6.9
san-diego-state,96,93,-3,12.5,-13.7,7.5
wyoming,101,112,11,9.9,-28.7,13.3
louisville,22,21,-1,36.7,9.9,4.4
cincinnati,73,56,-17,18.1,0.1,0.4
alabama-birmingham,21,36,15,36.7,16.1,5.4
east-carolina,87,37,-50,14.8,-8.2,5.4
southern-mississippi,38,41,3,30.5,5.7,4.6
texas-christian,26,15,-11,34.2,23.4,18.4
memphis,77,57,-20,17.1,-2.4,0.3
army,95,100,5,12.8,-19.6,9.8
tulane,110,109,-1,6.6,-25.4,10.9
houston,109,102,-7,7.5,-26.5,10.0
louisiana-tech,60,94,34,22.6,-7.5,7.8
fresno-state,9,35,26,42.8,19.1,1.5
boise-state,59,11,-48,23.3,13.2,12.5
hawaii,97,103,6,12.4,-20.2,10.1
rice,33,58,25,31.3,7.1,0.3
southern-methodist,106,95,-11,8.3,-24.2,8.1
nevada,113,116,3,3.9,-35.3,17.6
san-jose-state,81,65,-16,16.3,-4.4,0.5
texas-el-paso,91,49,-42,13.9,-10.3,2.8
tulsa,29,86,57,33.7,11.0,5.8
south-florida,65,40,-25,21.5,8.6,4.8
troy,115,60,-55,2.3,-39.4,0.0
central-florida,62,48,-14,21.6,9.0,2.9
notre-dame,37,24,-13,30.7,16.2,8.1
utah-state,92,87,-5,13.6,-11.2,6.1
connecticut,107,110,3,8.2,-24.7,12.6
navy,108,101,-7,7.5,-26.4,9.9
marshall,86,62,-24,15.4,-6.5,0.1
miami-oh,79,78,-1,16.7,-3.4,3.1
bowling-green-state,57,91,34,24.1,-4.9,6.6
kent-state,118,111,-7,0.0,-45.1,12.7
akron,30,50,20,33.2,10.3,2.1
buffalo,117,113,-4,2.0,-40.1,15.9
ohio,50,9,-41,27.0,22.4,14.2
toledo,1,3,2,54.0,45.0,19.7
northern-illinois,15,22,7,38.5,19.1,9.1
ball-state,99,90,-9,11.5,-16.2,6.4
western-michigan,13,13,0,39.2,20.2,11.8
central-michigan,105,117,12,9.1,-30.0,18.2
eastern-michigan,89,104,15,14.5,-20.9,10.5
middle-tennessee-state,32,46,14,31.6,7.5,3.3
north-texas,83,97,14,15.8,-5.6,8.3
new-mexico-state,75,63,-12,17.2,6.5,4.5
louisiana-lafayette,70,98,28,19.9,-11.9,9.5
arkansas-state,103,106,3,9.7,-20.7,10.7
louisiana-monroe,116,118,2,2.1,-39.8,18.9
idaho,104,80,-24,9.6,-21.1,3.3
fcs,114,107,-7,3.3,-25.2,12.4
