Division,Score
Big 12 Conference - South,31.8
Big 12 Conference - North,31.8
Southeastern Conference - West,29.1
Big East Conference,28.7
Pacific-10 Conference,28.4
Southeastern Conference - East,28.3
Atlantic Coast Conference,28.1
Big Ten Conference,27.0
Mid-American Conference - West,22.6
Conference USA,21.0
Mountain West Conference,20.4
Western Athletic Conference,18.7
Mid-American Conference - East,14.5
Sun Belt Conference,12.1
Independent,10.9
FCS,1.5
