Division,Score
Big 12 Conference - North,31.1
Big 12 Conference - South,26.9
Southeastern Conference - East,26.4
Big East Conference,25.8
Pacific-10 Conference,25.6
Big Ten Conference,23.2
Atlantic Coast Conference,22.7
Southeastern Conference - West,22.0
Mountain West Conference,19.0
Conference USA,15.6
Mid-American Conference - West,15.4
Mid-American Conference - East,14.5
Western Athletic Conference,12.8
Independent,11.5
Sun Belt Conference,6.9
FCS,1.1
