Division,Score
Big 12 Conference - North,34.8
Big 12 Conference - South,31.2
Pacific-10 Conference,30.0
Southeastern Conference - East,29.8
Big East Conference,27.4
Big Ten Conference,27.0
Atlantic Coast Conference,25.2
Southeastern Conference - West,24.4
Mountain West Conference,22.2
Conference USA,16.8
Mid-American Conference - East,16.4
Western Athletic Conference,14.9
Mid-American Conference - West,14.6
Independent,12.8
Sun Belt Conference,8.1
FCS,1.2
