Division,Score
Big 12 Conference - North,35.0
Big 12 Conference - South,31.9
Southeastern Conference - East,30.7
Pacific-10 Conference,29.4
Big East Conference,27.6
Big Ten Conference,27.4
Atlantic Coast Conference,25.2
Southeastern Conference - West,24.9
Mountain West Conference,22.5
Conference USA,17.1
Mid-American Conference - East,17.0
Western Athletic Conference,15.4
Mid-American Conference - West,14.7
Independent,14.5
Sun Belt Conference,9.1
FCS,1.1
