Division,Score
Big 12 Conference - North,33.1
Pacific-10 Conference,28.2
Southeastern Conference - East,27.9
Big 12 Conference - South,25.7
Big East Conference,24.7
Big Ten Conference,24.6
Atlantic Coast Conference,23.0
Southeastern Conference - West,20.8
Mountain West Conference,19.3
Mid-American Conference - West,17.7
Conference USA,15.1
Mid-American Conference - East,13.7
Western Athletic Conference,13.3
Independent,8.3
Sun Belt Conference,8.1
FCS,1.3
