Conference,Score
Big East Conference,39.9
Big Ten Conference,33.6
Pacific-10 Conference,32.7
Big 12 Conference,32.6
Southeastern Conference,32.6
Atlantic Coast Conference,29.9
Independent,23.9
Mountain West Conference,23.3
Western Athletic Conference,19.6
Conference USA,17.6
Mid-American Conference,15.4
Sun Belt Conference,12.7
FCS,1.5
