Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,6,6,0,59.4,32.4,13.5
tennessee,25,34,9,41.5,19.6,9.1
georgia,21,11,-10,44.5,12.6,8.9
kentucky,75,64,-11,20.3,-6.2,6.8
south-carolina,69,75,6,21.7,-12.0,6.2
vanderbilt,77,93,16,19.3,4.7,4.0
arkansas,46,48,2,33.3,6.6,3.6
auburn,8,7,-1,56.4,28.4,14.3
louisiana-state,11,16,5,49.5,32.4,13.7
alabama,29,14,-15,38.5,14.9,6.5
mississippi,103,90,-13,11.7,-15.5,4.4
mississippi-state,100,113,13,11.8,-15.2,7.8
louisville,3,2,-1,64.4,39.1,17.2
rutgers,14,19,5,48.2,17.5,6.7
west-virginia,5,5,0,60.0,33.3,16.1
south-florida,49,30,-19,32.1,4.6,5.8
cincinnati,87,84,-3,15.9,-4.5,2.9
pittsburgh,43,50,7,34.4,8.3,6.3
connecticut,40,47,7,34.8,14.2,8.2
syracuse,61,80,19,23.5,0.1,4.8
southern-california,1,3,2,67.7,48.0,21.7
california,26,36,10,41.2,19.1,8.1
oregon-state,52,59,7,29.9,5.6,4.8
ucla,44,23,-21,34.2,13.0,6.7
arizona-state,34,22,-12,36.5,11.7,5.0
oregon,18,17,-1,46.4,18.1,10.9
arizona,62,57,-5,23.4,0.1,2.2
washington-state,37,41,4,36.2,11.2,6.0
washington,45,53,8,33.4,6.7,1.3
stanford,116,115,-1,4.5,-28.7,10.1
ohio-state,2,4,2,66.2,41.5,17.6
wisconsin,38,21,-17,36.0,10.9,6.1
michigan,4,1,-3,64.0,38.6,16.2
penn-state,41,27,-14,34.8,22.9,11.6
purdue,33,44,11,36.6,2.1,3.0
minnesota,47,31,-16,33.2,19.6,10.5
indiana,88,78,-10,15.6,-15.6,5.4
iowa,16,20,4,47.1,16.0,7.1
northwestern,76,68,-8,20.1,-6.5,10.2
michigan-state,23,15,-8,42.6,21.3,6.5
illinois,96,92,-4,13.7,-10.1,4.7
nebraska,13,29,16,48.8,31.3,9.4
missouri,10,13,3,50.5,20.6,8.5
kansas-state,55,45,-10,28.4,-1.4,6.7
kansas,50,51,1,31.6,3.9,3.6
colorado,104,105,1,10.4,-5.1,5.6
iowa-state,56,46,-10,27.8,8.8,5.0
oklahoma,22,37,15,43.8,23.3,6.4
texas,7,8,1,58.2,46.3,19.9
texas-am,17,28,11,46.7,15.5,6.3
texas-tech,28,42,14,39.7,16.7,7.6
oklahoma-state,48,24,-24,32.6,5.4,4.7
baylor,86,71,-15,15.9,-4.4,1.3
wake-forest,20,32,12,44.6,12.8,5.0
boston-college,32,18,-14,37.2,12.7,6.8
maryland,57,49,-8,27.3,-3.0,1.7
clemson,19,33,14,45.2,25.6,8.0
florida-state,27,40,13,39.9,17.1,7.8
north-carolina-state,70,83,13,21.6,-3.5,2.6
georgia-tech,31,35,4,37.3,13.0,7.5
virginia-tech,15,12,-3,48.2,17.5,10.1
virginia,93,94,1,14.0,-9.3,4.4
miami-fl,54,52,-2,28.5,19.7,8.6
north-carolina,102,87,-15,11.8,-15.3,3.8
duke,110,111,1,8.3,-17.8,12.5
brigham-young,53,58,5,28.7,10.6,5.3
