Conference,Score
Big East Conference,38.3
Southeastern Conference,33.7
Big 12 Conference,31.6
Big Ten Conference,30.8
Pacific-10 Conference,30.4
Atlantic Coast Conference,27.1
Mountain West Conference,25.0
Independent,23.8
Western Athletic Conference,22.4
Conference USA,17.6
Mid-American Conference,14.2
Sun Belt Conference,13.7
FCS,1.7
