Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,11,11,0,52.1,28.3,10.9
tennessee,15,17,2,46.4,20.4,7.4
georgia,35,35,0,34.3,8.1,6.5
kentucky,87,87,0,14.7,-11.1,5.1
south-carolina,47,57,10,28.0,0.7,5.3
vanderbilt,76,69,-7,17.8,-0.7,3.2
arkansas,19,21,2,45.1,18.7,5.5
auburn,14,16,2,47.9,20.5,10.6
louisiana-state,12,14,2,50.6,32.5,10.5
alabama,37,37,0,31.3,10.4,5.0
mississippi,98,96,-2,10.6,-11.5,4.8
mississippi-state,93,95,2,11.8,-7.9,5.7
louisville,6,6,0,61.7,32.0,13.0
rutgers,9,8,-1,58.7,28.4,7.1
west-virginia,2,3,1,67.6,39.2,12.1
south-florida,46,38,-8,28.9,6.1,4.4
cincinnati,57,65,8,25.3,7.3,3.6
pittsburgh,24,19,-5,39.9,16.4,6.0
connecticut,70,62,-8,20.0,0.6,8.2
syracuse,78,76,-2,17.2,-2.0,4.5
southern-california,4,4,0,63.1,35.6,15.8
california,10,10,0,53.1,27.4,9.0
oregon-state,44,52,8,29.0,9.9,3.7
ucla,40,36,-4,30.6,12.8,5.1
arizona-state,43,48,5,29.7,11.2,4.1
oregon,23,15,-8,40.3,19.9,8.8
arizona,81,79,-2,16.5,-3.7,2.5
washington-state,34,42,8,34.6,15.9,5.4
washington,49,46,-3,27.0,10.6,5.1
stanford,117,117,0,2.9,-26.1,9.1
ohio-state,1,1,0,70.0,40.7,13.5
wisconsin,13,13,0,50.3,23.6,6.5
michigan,3,2,-1,67.0,37.1,13.3
penn-state,31,29,-2,35.5,17.6,8.3
purdue,60,47,-13,23.6,-2.8,2.3
minnesota,65,68,3,21.5,8.3,7.6
indiana,84,81,-3,15.3,-12.7,7.3
iowa,36,31,-5,33.1,13.4,5.3
northwestern,95,94,-1,11.6,-8.6,8.7
michigan-state,50,53,3,26.9,10.5,6.7
illinois,89,88,-1,14.1,-1.0,3.9
nebraska,17,12,-5,45.9,25.5,8.6
missouri,16,18,2,46.0,18.0,6.5
kansas-state,64,60,-4,21.8,0.3,5.5
kansas,69,64,-5,20.5,5.8,2.7
colorado,94,91,-3,11.8,3.8,6.5
iowa-state,85,80,-5,15.3,-6.7,6.7
oklahoma,21,23,2,43.8,25.5,9.1
texas,5,5,0,62.1,39.5,14.7
texas-am,18,20,2,45.6,17.4,5.5
texas-tech,45,49,4,28.9,6.1,6.2
oklahoma-state,41,40,-1,30.0,11.6,3.6
baylor,71,77,6,19.8,-3.8,2.1
wake-forest,29,28,-1,37.0,7.5,4.8
boston-college,20,25,5,44.5,17.8,4.9
maryland,48,51,3,27.9,0.4,1.8
clemson,7,9,2,59.2,35.6,10.4
florida-state,38,34,-4,31.3,14.1,6.0
north-carolina-state,73,70,-3,19.0,-1.7,2.5
georgia-tech,30,24,-6,36.5,14.0,5.6
virginia-tech,28,39,11,38.2,16.7,7.5
virginia,75,86,11,17.9,-0.4,3.8
miami-fl,32,32,0,34.9,11.5,6.4
north-carolina,105,103,-2,7.9,-14.4,6.7
duke,114,116,2,4.6,-17.8,9.3
brigham-young,27,33,6,39.1,18.0,4.8
texas-christian,33,41,8,34.6,14.3,7.1
utah,53,45,-8,26.0,8.6,4.9
wyoming,55,63,8,25.6,7.8,2.0
new-mexico,74,84,10,17.9,-7.5,6.3
air-force,42,30,-12,29.9,16.5,9.4
san-diego-state,103,110,7,9.4,-12.1,6.2
colorado-state,66,50,-16,21.3,-4.4,3.5
nevada-las-vegas,113,107,-6,5.7,-22.3,7.9
boise-state,8,7,-1,59.1,27.5,9.3
hawaii,39,44,5,30.8,5.0,6.0
san-jose-state,82,75,-7,16.5,-15.8,6.7
nevada,62,66,4,23.1,-1.0,2.8
fresno-state,96,92,-4,11.2,-2.3,4.2
idaho,91,90,-1,13.2,-16.9,8.9
new-mexico-state,99,97,-2,10.3,-15.1,8.7
louisiana-tech,104,111,7,8.2,-20.9,7.3
utah-state,116,113,-3,3.8,-28.0,10.8
southern-mississippi,58,43,-15,24.8,2.2,6.1
east-carolina,77,85,8,17.6,-4.7,4.9
marshall,90,101,11,13.8,-5.3,4.0
central-florida,100,93,-7,10.1,-15.6,3.9
alabama-birmingham,88,82,-6,14.4,-8.7,3.4
memphis,108,106,-2,6.6,-19.2,6.6
houston,51,58,7,26.2,1.6,3.6
rice,92,100,8,13.0,-12.2,5.6
tulsa,26,27,1,39.1,10.5,4.0
southern-methodist,72,67,-5,19.2,-4.9,6.6
texas-el-paso,80,72,-8,17.2,-11.8,4.1
tulane,102,102,0,9.6,-17.1,10.2
notre-dame,22,22,0,41.5,13.7,9.0
navy,25,26,1,39.2,18.2,7.7
army,86,83,-3,14.8,-7.8,7.7
temple,120,120,0,0.0,-43.4,14.9
ohio,63,71,8,22.7,-4.4,3.9
kent-state,61,56,-5,23.5,-6.5,12.9
akron,83,89,6,15.6,-9.1,4.6
bowling-green-state,79,73,-6,17.2,-8.9,5.0
miami-oh,111,109,-2,5.9,-19.9,7.0
buffalo,119,118,-1,1.2,-38.9,11.6
central-michigan,59,61,2,24.3,-1.6,2.9
western-michigan,52,59,7,26.0,-2.5,4.5
northern-illinois,56,54,-2,25.5,0.4,3.7
ball-state,106,104,-2,7.0,-22.3,7.4
toledo,101,99,-2,9.6,-14.5,6.1
eastern-michigan,110,115,5,5.9,-21.6,8.2
troy,97,98,1,11.1,-15.7,6.4
middle-tennessee-state,67,78,11,20.8,-5.3,6.6
arkansas-state,68,74,6,20.5,-11.1,6.8
florida-atlantic,112,112,0,5.8,-27.5,13.8
louisiana-lafayette,54,55,1,25.9,-0.2,7.8
louisiana-monroe,109,108,-1,6.3,-20.4,6.4
north-texas,107,105,-2,6.9,-24.4,7.8
florida-international,115,114,-1,4.4,-19.2,6.7
fcs,118,119,1,1.5,-28.6,9.4
