Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,5,6,1,59.1,37.6,12.8
tennessee,27,22,-5,37.6,24.0,10.9
georgia,30,30,0,36.1,21.6,10.0
kentucky,56,56,0,24.8,8.0,11.9
south-carolina,34,34,0,32.7,21.4,16.3
vanderbilt,75,76,1,16.4,9.7,10.2
arkansas,17,15,-2,45.5,34.1,17.6
auburn,16,17,1,46.0,26.0,10.8
louisiana-state,9,9,0,54.5,38.5,14.6
alabama,57,57,0,24.3,17.6,10.2
mississippi,81,81,0,14.3,3.9,11.6
mississippi-state,88,88,0,12.5,5.8,13.9
louisville,2,2,0,63.3,43.8,13.9
rutgers,8,7,-1,54.9,37.6,16.1
west-virginia,3,3,0,63.3,48.6,17.1
south-florida,31,31,0,35.7,21.1,11.2
cincinnati,38,38,0,31.1,21.2,16.3
pittsburgh,51,51,0,26.1,18.0,11.5
connecticut,74,74,0,17.3,12.0,10.2
syracuse,79,79,0,15.3,6.8,11.1
southern-california,6,8,2,56.9,40.2,13.2
california,15,16,1,46.8,32.2,14.2
oregon-state,28,28,0,37.4,22.0,14.2
ucla,39,39,0,30.6,23.6,10.7
arizona-state,42,42,0,29.9,22.4,12.3
oregon,40,40,0,30.5,23.5,11.8
arizona,58,59,1,23.7,13.2,12.1
washington-state,52,54,2,25.8,17.5,11.4
washington,65,65,0,21.2,14.3,11.1
stanford,112,112,0,4.5,-10.1,10.7
ohio-state,1,1,0,70.2,46.0,14.4
wisconsin,14,14,0,49.6,26.1,13.4
michigan,7,5,-2,56.4,39.6,13.0
penn-state,29,32,3,36.7,22.6,9.0
purdue,69,69,0,19.5,1.0,7.1
minnesota,62,62,0,22.4,13.5,7.7
indiana,85,83,-2,13.6,-3.0,11.2
iowa,59,58,-1,23.5,15.8,8.4
northwestern,87,87,0,12.9,0.2,10.2
michigan-state,78,78,0,15.5,7.3,7.7
illinois,95,95,0,10.9,9.5,13.2
nebraska,23,19,-4,40.0,31.3,12.7
missouri,33,33,0,33.9,23.4,10.5
kansas-state,60,60,0,23.4,10.0,13.9
kansas,50,50,0,26.3,18.5,12.1
colorado,93,93,0,11.3,11.3,14.1
iowa-state,91,91,0,11.7,-2.9,7.2
oklahoma,12,10,-2,50.9,36.3,15.3
texas,13,13,0,50.5,37.4,13.6
texas-am,25,26,1,38.4,25.2,12.9
texas-tech,43,43,0,28.5,14.4,9.3
oklahoma-state,35,35,0,32.5,27.2,15.5
baylor,96,96,0,10.8,-5.3,7.3
wake-forest,20,21,1,41.8,20.6,12.6
boston-college,24,25,1,38.6,20.6,11.3
maryland,48,48,0,27.4,8.2,10.7
clemson,26,27,1,38.2,30.8,14.4
florida-state,47,47,0,27.5,17.8,9.6
north-carolina-state,94,94,0,11.3,2.2,9.1
georgia-tech,32,29,-3,34.9,23.0,10.5
virginia-tech,19,20,1,42.2,25.6,12.3
virginia,72,73,1,17.4,5.7,10.9
miami-fl,49,49,0,26.9,16.7,8.9
north-carolina,102,102,0,9.6,-3.4,9.1
duke,115,115,0,2.8,-11.9,12.2
brigham-young,10,11,1,51.6,33.4,15.9
texas-christian,11,12,1,51.0,32.6,11.6
utah,36,36,0,31.7,19.7,10.3
wyoming,61,61,0,22.8,11.4,10.4
new-mexico,71,71,0,17.6,3.2,11.8
air-force,68,68,0,19.6,18.1,10.9
san-diego-state,106,106,0,7.9,-8.8,8.7
colorado-state,89,89,0,12.4,-1.1,9.5
nevada-las-vegas,108,108,0,6.6,-7.5,9.0
boise-state,4,4,0,62.5,36.7,13.9
hawaii,21,23,2,40.9,22.5,16.3
san-jose-state,53,52,-1,25.7,5.6,15.7
nevada,41,41,0,30.1,17.0,14.7
fresno-state,80,80,0,14.9,5.5,8.0
idaho,107,107,0,6.8,-16.1,11.4
new-mexico-state,99,99,0,10.2,-7.0,10.4
louisiana-tech,113,113,0,3.3,-22.8,7.9
utah-state,117,117,0,2.4,-21.3,11.8
southern-mississippi,44,44,0,27.9,13.4,10.1
east-carolina,64,64,0,21.8,7.1,13.4
marshall,76,75,-1,16.4,3.3,11.3
central-florida,97,97,0,10.7,-5.5,8.1
alabama-birmingham,101,101,0,9.8,-2.9,8.5
memphis,110,109,-1,5.9,-10.6,7.8
houston,37,37,0,31.4,13.0,13.0
rice,77,77,0,15.7,-4.6,11.8
tulsa,46,46,0,27.7,13.0,11.6
southern-methodist,70,70,0,18.2,2.3,12.2
texas-el-paso,100,100,0,9.9,-11.5,8.3
tulane,105,104,-1,8.5,-11.6,14.7
notre-dame,18,18,0,43.8,24.3,10.1
navy,22,24,2,40.2,28.0,13.5
army,104,105,1,8.5,-7.0,10.5
temple,120,120,0,0.0,-34.1,13.6
ohio,54,53,-1,25.7,5.6,12.3
kent-state,82,82,0,13.8,-6.5,15.0
akron,90,90,0,11.8,-7.2,7.7
bowling-green-state,103,103,0,9.4,-9.0,8.8
miami-oh,111,111,0,5.1,-13.9,8.8
buffalo,116,116,0,2.6,-23.6,12.0
central-michigan,45,45,0,27.7,7.5,8.6
western-michigan,55,55,0,25.2,6.1,11.4
northern-illinois,63,63,0,22.0,7.4,8.2
ball-state,92,92,0,11.5,-7.7,11.3
toledo,86,86,0,13.3,-3.8,8.2
eastern-michigan,114,114,0,3.2,-17.3,10.5
troy,66,66,0,20.7,1.0,10.0
middle-tennessee-state,67,67,0,20.6,4.8,14.7
arkansas-state,83,84,1,13.7,-6.7,10.3
florida-atlantic,98,98,0,10.4,-10.4,19.1
louisiana-lafayette,73,72,-1,17.4,0.7,12.9
louisiana-monroe,84,85,1,13.7,2.3,12.4
north-texas,109,110,1,5.9,-15.1,10.4
florida-international,119,119,0,1.6,-21.7,9.3
fcs,118,118,0,1.6,-19.3,11.0
