Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,18,21,3,36.3,20.2,0.0
tennessee,13,38,25,38.1,23.3,0.0
georgia,30,20,-10,33.1,14.8,0.0
kentucky,104,96,-8,8.8,-18.4,0.0
south-carolina,47,67,20,26.6,4.0,0.0
vanderbilt,86,73,-13,14.1,-5.2,0.0
arkansas,66,34,-32,20.1,9.8,0.0
auburn,5,11,6,43.4,32.0,0.0
louisiana-state,12,13,1,39.7,25.9,0.0
alabama,36,24,-12,31.0,11.4,0.0
mississippi,59,91,32,22.0,-3.7,0.0
mississippi-state,95,80,-15,11.6,-11.3,0.0
louisville,4,8,4,44.1,33.2,0.0
rutgers,38,56,18,30.2,10.0,0.0
west-virginia,6,6,0,42.8,31.0,0.0
south-florida,28,25,-3,33.9,16.2,0.0
cincinnati,63,89,26,21.4,-4.6,0.0
pittsburgh,34,61,27,32.0,13.0,0.0
connecticut,20,43,23,36.0,19.7,0.0
syracuse,94,88,-6,12.0,-10.2,0.0
southern-california,1,2,1,55.5,52.2,0.0
california,65,17,-48,20.1,10.0,0.0
oregon-state,35,63,28,32.0,12.9,0.0
ucla,33,50,17,32.3,13.5,0.0
arizona-state,46,36,-10,26.6,4.1,0.0
oregon,7,23,16,42.0,29.7,0.0
arizona,48,65,17,26.6,4.0,0.0
washington-state,73,39,-34,17.4,3.2,0.0
washington,50,64,14,24.4,0.3,0.0
stanford,93,66,-27,12.1,-10.2,0.0
ohio-state,3,3,0,47.9,39.4,0.0
wisconsin,27,27,0,34.0,16.3,0.0
michigan,10,10,0,40.7,27.6,0.0
penn-state,8,4,-4,41.7,29.2,0.0
purdue,44,26,-18,27.9,6.2,0.0
minnesota,9,7,-2,41.6,29.0,0.0
indiana,60,78,18,21.8,-4.1,0.0
iowa,22,14,-8,35.1,18.2,0.0
northwestern,23,37,14,34.9,17.8,0.0
michigan-state,45,22,-23,27.3,5.1,0.0
illinois,54,93,39,23.6,-0.9,0.0
nebraska,19,46,27,36.3,20.2,0.0
missouri,24,41,17,34.8,17.6,0.0
kansas-state,87,62,-25,13.9,-17.2,0.0
kansas,39,40,1,30.1,9.9,0.0
colorado,101,49,-52,10.2,-14.8,0.0
iowa-state,31,32,1,32.7,14.1,0.0
oklahoma,29,12,-17,33.4,15.3,0.0
texas,2,1,-1,52.1,46.5,0.0
texas-am,37,29,-8,30.6,10.7,0.0
texas-tech,15,18,3,37.1,21.5,0.0
oklahoma-state,43,86,43,28.0,6.3,0.0
baylor,77,69,-8,16.4,0.6,0.0
wake-forest,40,48,8,29.4,8.7,0.0
boston-college,26,16,-10,34.4,17.0,0.0
maryland,52,44,-8,24.0,-0.3,0.0
clemson,21,28,7,35.4,18.6,0.0
florida-state,16,30,14,36.7,20.8,0.0
north-carolina-state,49,35,-14,25.3,1.8,0.0
georgia-tech,57,31,-26,22.7,16.3,0.0
virginia-tech,14,5,-9,37.2,21.7,0.0
virginia,81,47,-34,15.4,-1.9,0.0
miami-fl,55,15,-40,23.4,18.3,0.0
north-carolina,78,59,-19,16.2,0.2,0.0
duke,116,102,-14,2.2,-34.9,0.0
brigham-young,72,52,-20,17.9,4.5,0.0
texas-christian,17,19,2,36.4,20.4,0.0
utah,75,53,-22,17.0,2.2,0.0
wyoming,51,81,30,24.2,-0.0,0.0
new-mexico,108,60,-48,7.8,-20.9,0.0
air-force,58,58,0,22.6,4.9,0.0
san-diego-state,85,70,-15,14.1,-5.2,0.0
colorado-state,53,83,30,23.7,-0.8,0.0
nevada-las-vegas,56,105,49,23.2,-1.7,0.0
boise-state,25,45,20,34.5,17.2,0.0
hawaii,90,98,8,12.7,-8.6,0.0
san-jose-state,111,107,-4,6.8,-23.3,0.0
nevada,82,75,-7,14.7,-3.5,0.0
fresno-state,42,42,0,28.6,7.4,0.0
idaho,106,114,8,7.9,-20.5,0.0
new-mexico-state,107,120,13,7.9,-27.2,0.0
louisiana-tech,105,84,-21,8.5,-19.1,0.0
utah-state,115,108,-7,2.8,-33.4,0.0
southern-mississippi,83,72,-11,14.5,-4.2,0.0
east-carolina,99,92,-7,10.7,-13.7,0.0
marshall,97,97,0,11.0,-12.8,0.0
central-florida,70,76,6,18.5,-9.5,0.0
alabama-birmingham,74,77,3,17.2,2.6,0.0
memphis,79,51,-28,15.7,-1.1,0.0
houston,67,74,7,19.3,-8.1,0.0
rice,98,99,1,10.9,-13.0,0.0
tulsa,41,57,16,29.0,7.9,0.0
southern-methodist,92,87,-5,12.6,-8.9,0.0
texas-el-paso,61,82,21,21.7,-4.2,0.0
tulane,110,110,0,6.9,-26.5,0.0
notre-dame,11,9,-2,40.5,27.1,0.0
navy,32,33,1,32.7,14.1,0.0
army,103,79,-24,9.4,-16.8,0.0
temple,120,119,-1,0.0,-40.3,0.0
ohio,76,101,25,16.9,-12.2,0.0
kent-state,117,117,0,2.0,-35.4,0.0
akron,80,94,14,15.7,-1.2,0.0
bowling-green-state,89,85,-4,12.9,-8.1,0.0
miami-oh,88,71,-17,12.9,-8.0,0.0
buffalo,114,115,1,4.3,-33.2,0.0
central-michigan,71,68,-3,18.2,5.1,0.0
western-michigan,102,95,-7,9.5,-16.5,0.0
northern-illinois,64,55,-9,21.3,12.8,0.0
ball-state,91,106,15,12.6,-19.3,0.0
toledo,68,54,-14,18.9,6.8,0.0
eastern-michigan,112,104,-8,6.7,-23.6,0.0
troy,62,111,49,21.6,-4.3,0.0
middle-tennessee-state,96,100,4,11.3,-21.4,0.0
arkansas-state,69,103,34,18.6,-9.4,0.0
florida-atlantic,119,116,-3,1.4,-36.9,0.0
louisiana-lafayette,100,90,-10,10.3,-14.6,0.0
louisiana-monroe,84,112,28,14.3,-16.6,0.0
north-texas,113,118,5,5.7,-26.0,0.0
florida-international,109,109,0,7.4,-21.9,0.0
fcs,118,113,-5,1.6,-29.6,0.0
