Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,8,10,2,56.3,51.4,13.4
tennessee,26,30,4,41.1,42.6,11.3
georgia,36,40,4,32.7,35.4,9.8
kentucky,65,65,0,22.0,17.6,11.7
south-carolina,46,60,14,28.2,33.8,14.4
vanderbilt,78,72,-6,16.2,24.1,10.3
arkansas,10,11,1,53.9,48.3,16.8
auburn,19,21,2,44.7,40.6,11.8
louisiana-state,9,9,0,54.3,55.0,15.8
alabama,53,48,-5,26.0,33.0,10.5
mississippi,89,92,3,12.5,18.6,10.8
mississippi-state,86,86,0,13.2,20.4,13.3
louisville,3,6,3,60.3,57.6,15.0
rutgers,11,4,-7,53.7,49.3,16.6
west-virginia,2,2,0,69.8,69.7,17.5
south-florida,37,34,-3,30.8,32.2,10.7
cincinnati,40,57,17,29.7,36.6,15.3
pittsburgh,47,41,-6,28.2,33.8,12.4
connecticut,70,63,-7,19.8,27.1,10.8
syracuse,75,85,10,16.5,22.2,11.0
southern-california,6,7,1,59.3,56.4,14.7
california,20,14,-6,44.5,47.7,15.1
oregon-state,32,38,6,33.9,37.4,14.3
ucla,39,46,7,30.5,38.2,10.2
arizona-state,41,36,-5,29.4,36.1,12.1
oregon,29,22,-7,35.7,40.4,12.8
arizona,51,62,11,26.4,30.5,10.8
washington-state,54,45,-9,25.9,32.7,12.4
washington,68,68,0,21.2,29.4,11.7
stanford,112,111,-1,4.3,2.2,10.8
ohio-state,1,1,0,70.6,61.6,15.6
wisconsin,13,12,-1,49.4,41.8,13.9
michigan,4,3,-1,60.2,55.0,14.2
penn-state,31,33,2,34.7,36.4,9.6
purdue,63,66,3,22.6,17.1,6.6
minnesota,59,64,5,23.7,28.4,7.8
indiana,85,83,-2,13.5,11.7,11.7
iowa,56,54,-2,24.2,29.3,8.7
northwestern,87,96,9,13.0,15.6,10.7
michigan-state,80,77,-3,15.6,22.6,7.7
illinois,97,94,-3,10.9,24.4,13.4
nebraska,18,18,0,44.8,48.1,13.2
missouri,35,29,-6,33.7,37.1,11.2
kansas-state,52,43,-9,26.1,27.4,14.0
kansas,44,55,11,28.7,34.8,11.3
colorado,91,89,-2,12.3,26.9,14.1
iowa-state,92,99,7,11.9,12.6,7.1
oklahoma,12,13,1,51.3,50.9,15.5
texas,7,8,1,57.2,59.0,15.1
texas-am,27,25,-2,39.9,40.9,12.7
texas-tech,48,52,4,28.0,30.6,9.4
oklahoma-state,33,31,-2,33.9,44.4,15.1
baylor,95,90,-5,11.0,10.3,7.3
wake-forest,28,19,-9,39.6,34.9,12.1
boston-college,23,24,1,41.4,37.4,11.7
maryland,45,39,-6,28.7,24.0,11.0
clemson,16,16,0,46.2,50.2,15.7
florida-state,50,51,1,27.0,31.6,10.3
north-carolina-state,90,84,-6,12.4,18.3,9.2
georgia-tech,25,26,1,41.2,37.1,10.7
virginia-tech,17,20,3,45.1,42.5,12.5
virginia,72,76,4,18.7,20.9,10.9
miami-fl,58,49,-9,23.8,32.0,9.4
north-carolina,104,108,4,8.0,11.0,9.0
duke,115,115,0,3.0,3.6,12.9
brigham-young,14,15,1,48.4,47.0,15.6
texas-christian,21,28,7,42.7,40.7,11.0
utah,38,44,6,30.6,32.0,10.2
wyoming,64,67,3,22.4,25.6,10.9
new-mexico,77,73,-4,16.4,16.1,11.8
air-force,57,50,-7,23.8,36.5,11.8
san-diego-state,107,102,-5,7.0,5.3,9.4
colorado-state,79,79,0,16.1,18.4,9.6
nevada-las-vegas,110,110,0,4.7,4.5,9.6
boise-state,5,5,0,59.6,49.7,14.6
hawaii,22,27,5,41.6,37.7,15.9
san-jose-state,67,58,-9,21.6,18.7,15.6
nevada,30,35,5,35.0,33.5,14.2
fresno-state,83,93,10,14.7,22.2,8.0
idaho,105,103,-2,7.2,-1.1,12.5
new-mexico-state,108,107,-1,6.8,4.6,11.1
louisiana-tech,113,109,-4,4.1,-6.7,7.9
utah-state,117,117,0,2.7,-5.5,12.8
southern-mississippi,42,47,5,28.8,28.9,9.9
east-carolina,60,59,-1,23.2,24.3,13.0
marshall,71,78,7,19.6,23.0,11.0
central-florida,101,98,-3,9.3,8.9,7.9
alabama-birmingham,94,95,1,11.2,14.6,8.5
memphis,111,113,2,4.4,2.7,7.8
houston,34,32,-2,33.8,30.0,12.8
rice,74,75,1,18.0,14.6,11.9
tulsa,43,37,-6,28.8,28.9,12.1
southern-methodist,69,70,1,20.7,19.7,12.5
texas-el-paso,88,81,-7,12.6,8.0,8.2
tulane,98,101,3,10.3,6.6,15.8
notre-dame,15,17,2,46.7,39.3,10.3
navy,24,23,-1,41.4,43.0,13.6
army,102,97,-5,9.0,7.9,11.3
temple,120,120,0,0.0,-19.1,15.2
ohio,49,53,4,27.5,22.2,12.2
kent-state,76,80,4,16.4,11.8,16.4
akron,84,82,-2,13.6,10.0,7.6
bowling-green-state,96,91,-5,10.9,8.2,9.1
miami-oh,109,112,3,5.7,2.4,8.9
buffalo,116,118,2,2.9,-8.3,12.6
central-michigan,62,56,-6,22.7,18.7,8.9
western-michigan,61,61,0,22.9,19.1,11.4
northern-illinois,66,69,3,21.8,21.8,8.0
ball-state,99,104,5,9.5,4.7,11.1
toledo,93,87,-6,11.7,10.3,8.3
eastern-michigan,114,114,0,3.8,-0.1,11.2
troy,81,71,-10,15.2,11.3,10.4
middle-tennessee-state,55,42,-13,25.0,22.7,15.3
arkansas-state,82,88,6,15.0,9.1,10.5
florida-atlantic,103,105,2,8.7,2.7,19.6
louisiana-lafayette,73,74,1,18.6,18.1,13.8
