Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,9,18,9,52.1,31.4,10.1
tennessee,17,13,-4,44.6,20.1,11.6
georgia,13,30,17,45.6,21.6,7.4
kentucky,76,104,28,20.8,-5.1,9.2
south-carolina,71,47,-24,22.3,-2.1,2.0
vanderbilt,88,86,-2,15.6,0.0,2.6
arkansas,57,66,9,26.4,6.0,4.9
auburn,5,5,0,54.3,34.8,16.0
louisiana-state,6,12,6,54.0,34.2,12.9
alabama,32,36,4,36.7,8.3,5.7
mississippi,80,59,-21,18.6,-9.5,1.8
mississippi-state,101,95,-6,11.7,-11.5,5.6
louisville,1,4,3,59.3,42.2,16.6
rutgers,21,38,17,42.5,17.0,5.0
west-virginia,4,6,2,57.6,39.6,15.5
south-florida,31,28,-3,37.4,9.5,8.1
cincinnati,77,63,-14,20.1,-6.5,2.3
pittsburgh,23,34,11,41.0,14.8,6.5
connecticut,25,20,-5,40.3,20.5,9.8
syracuse,102,94,-8,11.6,-11.9,5.1
southern-california,3,1,-2,58.2,50.3,26.1
california,38,65,27,34.0,21.3,5.0
oregon-state,60,35,-25,25.2,3.7,6.5
ucla,22,33,11,42.0,16.3,6.7
arizona-state,30,46,16,37.8,10.0,2.0
oregon,12,7,-5,45.6,21.7,14.9
arizona,70,48,-22,22.5,-1.7,2.0
washington-state,48,73,25,30.6,14.4,1.6
washington,61,50,-11,24.7,2.7,0.2
stanford,108,93,-15,9.3,-18.7,5.1
ohio-state,2,3,1,59.2,42.1,19.7
wisconsin,33,27,-6,36.4,7.8,8.1
michigan,7,10,3,53.4,33.3,13.8
penn-state,34,8,-26,36.1,25.5,14.6
purdue,41,44,3,33.0,2.7,3.1
minnesota,43,9,-34,31.3,15.8,14.5
indiana,47,60,13,30.8,-0.6,2.0
iowa,24,22,-2,40.9,14.6,9.1
northwestern,75,23,-52,20.9,-5.0,8.9
michigan-state,36,45,9,35.2,6.0,2.5
illinois,78,54,-24,19.9,-6.9,0.5
nebraska,14,19,5,45.4,21.4,10.1
missouri,15,24,9,45.1,20.9,8.8
kansas-state,59,87,28,25.6,-8.3,8.6
kansas,37,39,2,35.1,5.9,4.9
colorado,99,101,2,12.2,-10.2,7.4
iowa-state,35,31,-4,35.8,7.0,7.1
oklahoma,26,29,3,39.8,13.0,7.6
texas,16,2,-14,44.7,42.7,23.2
texas-am,19,37,18,42.9,17.6,5.4
texas-tech,28,15,-13,39.0,11.8,10.7
oklahoma-state,29,43,14,38.5,11.0,3.1
baylor,69,77,8,22.6,-1.5,0.3
wake-forest,51,40,-11,28.9,-3.4,4.4
boston-college,27,26,-1,39.8,12.9,8.5
maryland,46,52,6,30.8,-0.5,0.2
clemson,45,21,-24,31.0,15.2,9.3
florida-state,20,16,-4,42.5,17.0,10.4
north-carolina-state,68,49,-19,22.8,-1.2,0.9
georgia-tech,42,57,15,32.0,17.3,8.2
virginia-tech,11,14,3,48.3,25.7,10.9
virginia,73,81,8,21.5,-3.7,0.9
miami-fl,39,55,16,33.9,21.1,9.1
north-carolina,87,78,-9,15.8,0.6,0.1
duke,111,116,5,8.0,-22.7,17.4
brigham-young,50,72,22,29.1,11.6,2.2
texas-christian,18,17,-1,44.5,20.1,10.2
utah,56,75,19,27.5,8.4,1.1
wyoming,58,51,-7,26.1,5.4,0.0
new-mexico,92,108,16,14.3,-18.1,10.4
air-force,55,58,3,27.7,22.5,2.5
san-diego-state,83,85,2,17.5,-3.1,2.6
colorado-state,52,53,1,28.7,-3.7,0.4
nevada-las-vegas,66,56,-10,23.0,-0.6,0.8
boise-state,10,25,15,49.9,28.1,8.6
hawaii,90,90,0,14.6,-10.1,4.3
san-jose-state,91,111,20,14.6,-17.6,11.7
nevada,97,82,-15,12.9,-7.9,1.8
fresno-state,54,42,-12,27.8,8.9,3.7
idaho,114,106,-8,5.6,-29.9,10.3
new-mexico-state,109,107,-2,9.2,-28.3,13.6
louisiana-tech,103,105,2,11.3,-18.4,9.5
utah-state,112,115,3,6.3,-27.8,16.7
southern-mississippi,53,83,30,28.0,9.3,2.1
east-carolina,104,99,-5,10.6,-14.8,6.8
marshall,64,97,33,23.5,0.2,6.4
central-florida,85,70,-15,16.8,-13.1,4.8
alabama-birmingham,72,74,2,21.9,-2.9,1.3
memphis,79,79,0,19.3,-8.1,0.6
houston,44,67,23,31.1,-0.1,4.1
rice,98,98,0,12.6,-8.8,6.5
tulsa,67,41,-26,22.8,-1.1,4.0
southern-methodist,110,92,-18,8.2,-22.0,4.5
texas-el-paso,65,61,-4,23.3,-0.0,2.1
tulane,117,110,-7,3.4,-38.2,13.2
notre-dame,8,11,3,52.6,32.2,13.5
navy,40,32,-8,33.2,3.2,7.0
army,107,103,-4,9.7,-27.3,8.4
temple,119,120,1,0.9,-43.9,20.2
ohio,49,76,27,30.1,-1.5,6.1
kent-state,116,117,1,3.6,-36.0,17.7
akron,63,80,17,23.8,0.9,0.6
bowling-green-state,82,89,7,17.5,-11.8,4.1
miami-oh,105,88,-17,10.5,-15.1,4.0
buffalo,115,114,-1,5.6,-35.6,16.6
central-michigan,89,71,-18,15.6,-0.1,2.6
western-michigan,74,102,28,21.1,-4.4,8.2
northern-illinois,84,64,-20,17.0,4.2,6.4
ball-state,94,91,-3,13.6,-19.6,9.6
toledo,96,68,-28,13.2,-7.1,3.4
eastern-michigan,113,112,-1,5.8,-29.3,11.8
troy,62,62,0,24.2,1.8,2.2
middle-tennessee-state,86,96,10,15.9,-15.0,10.7
arkansas-state,93,69,-24,14.1,-18.5,4.7
florida-atlantic,120,119,-1,0.0,-46.7,18.5
louisiana-lafayette,106,100,-6,10.1,-16.4,7.3
louisiana-monroe,81,84,3,17.9,-10.9,8.3
north-texas,95,113,18,13.5,-19.7,13.0
florida-international,100,109,9,11.9,-11.1,11.0
fcs,118,118,0,2.4,-27.9,14.8
