Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,7,8,1,57.5,50.8,13.9
tennessee,26,26,0,41.0,39.7,11.9
georgia,33,36,3,34.0,34.5,10.6
kentucky,65,65,0,22.1,19.3,12.4
south-carolina,41,46,5,31.1,35.3,16.0
vanderbilt,77,78,1,16.3,23.6,10.9
arkansas,12,10,-2,51.4,48.6,18.0
auburn,18,19,1,44.8,39.8,11.8
louisiana-state,9,9,0,54.6,52.9,16.1
alabama,50,53,3,25.9,31.9,11.0
mississippi,81,89,8,14.2,18.0,12.0
mississippi-state,88,86,-2,12.5,20.0,14.4
louisville,2,3,1,62.3,58.0,15.2
rutgers,8,11,3,55.7,49.7,17.1
west-virginia,3,2,-1,62.3,65.0,18.5
south-florida,32,37,5,34.2,34.7,11.5
cincinnati,40,40,0,31.2,35.6,16.7
pittsburgh,49,47,-2,26.1,32.3,12.7
connecticut,72,70,-2,18.5,26.4,11.1
syracuse,80,75,-5,15.3,20.8,11.8
southern-california,6,6,0,60.4,55.6,14.6
california,19,20,1,44.4,46.7,15.5
oregon-state,30,32,2,35.2,36.3,15.1
ucla,43,39,-4,30.6,37.3,11.2
arizona-state,36,41,5,32.2,37.2,12.9
oregon,35,29,-6,33.7,40.0,12.8
arizona,61,51,-10,23.6,27.3,12.5
washington-state,51,54,3,25.9,31.8,12.5
washington,67,68,1,21.2,28.5,12.1
stanford,112,112,0,4.3,1.3,11.4
ohio-state,1,1,0,70.5,60.6,15.8
wisconsin,13,13,0,49.3,40.8,14.5
michigan,5,4,-1,60.4,54.4,14.3
penn-state,31,31,0,34.6,35.4,9.7
purdue,66,63,-3,21.7,17.0,7.2
minnesota,60,59,-1,23.7,27.4,8.0
indiana,84,85,1,13.7,11.4,12.1
iowa,58,56,-2,24.4,28.8,9.0
northwestern,87,87,0,12.9,14.5,11.1
michigan-state,79,80,1,15.6,21.6,7.7
illinois,97,97,0,10.9,23.7,14.1
nebraska,15,18,3,46.5,47.6,13.7
missouri,29,35,6,36.5,38.4,11.4
kansas-state,48,52,4,26.2,26.6,14.8
kansas,47,44,-3,26.8,33.7,12.5
colorado,92,91,-1,11.6,26.4,14.9
iowa-state,89,92,3,12.0,12.2,7.2
oklahoma,10,12,2,53.4,51.3,16.2
texas,11,7,-4,51.5,55.0,15.1
texas-am,21,27,6,43.7,43.6,13.4
texas-tech,46,48,2,28.2,30.1,9.9
oklahoma-state,39,33,-6,31.5,43.0,16.3
baylor,96,95,-1,11.2,9.9,7.3
wake-forest,25,28,3,41.2,35.0,13.1
boston-college,28,23,-5,38.2,35.6,12.3
maryland,53,45,-8,25.7,21.1,11.6
clemson,23,16,-7,42.2,47.6,16.0
florida-state,54,50,-4,25.5,31.1,10.4
north-carolina-state,94,90,-4,11.5,17.0,9.7
georgia-tech,27,25,-2,38.8,36.5,11.3
virginia-tech,17,17,0,46.2,41.7,13.2
virginia,74,72,-2,17.5,20.1,11.6
miami-fl,52,58,6,25.8,31.6,9.6
north-carolina,101,104,3,9.7,11.0,9.6
duke,115,115,0,2.8,2.5,13.3
brigham-young,14,14,0,48.5,44.7,16.7
texas-christian,16,21,5,46.4,43.3,11.8
utah,44,38,-6,29.2,31.9,10.9
wyoming,64,64,0,22.3,24.6,11.3
new-mexico,73,77,4,18.3,16.7,12.5
air-force,68,57,-11,20.9,32.4,11.9
san-diego-state,110,107,-3,6.0,2.5,9.5
colorado-state,85,79,-6,13.6,14.1,10.2
nevada-las-vegas,107,110,3,6.4,5.7,9.7
boise-state,4,5,1,61.8,50.7,15.0
hawaii,22,22,0,42.2,36.4,17.0
san-jose-state,63,67,4,22.7,17.8,16.5
nevada,38,30,-8,31.6,30.6,15.5
fresno-state,78,83,5,16.2,20.5,8.4
idaho,106,105,-1,6.7,-2.2,12.6
new-mexico-state,105,108,3,8.3,5.0,11.4
louisiana-tech,113,113,0,3.9,-7.4,8.0
utah-state,117,117,0,2.3,-7.9,13.0
southern-mississippi,37,42,5,31.7,30.8,10.5
east-carolina,56,60,4,24.6,23.8,14.0
marshall,76,71,-5,17.1,19.1,12.1
central-florida,95,101,6,11.2,10.0,8.4
alabama-birmingham,100,94,-6,10.1,12.4,9.0
memphis,108,111,3,6.2,5.0,8.1
houston,34,34,0,34.0,29.5,13.7
rice,71,74,3,18.6,13.2,12.7
tulsa,42,43,1,30.8,29.3,12.5
southern-methodist,70,69,-1,19.0,18.1,13.2
texas-el-paso,99,88,-11,10.3,3.5,8.3
tulane,104,98,-6,9.0,4.0,16.2
notre-dame,20,15,-5,43.7,38.3,10.8
navy,24,24,0,41.3,42.0,14.4
army,103,102,-1,9.0,7.0,11.5
temple,120,120,0,0.0,-19.9,15.1
