Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,11,6,-5,53.9,29.4,11.5
tennessee,17,14,-3,47.4,23.0,7.8
georgia,35,28,-7,35.1,10.5,6.8
kentucky,87,80,-7,15.0,-11.7,5.2
south-carolina,57,59,2,24.6,-3.7,5.6
vanderbilt,69,82,13,21.7,2.9,3.4
arkansas,21,30,9,44.3,18.6,3.8
auburn,16,21,5,47.5,20.5,11.3
louisiana-state,14,18,4,48.8,32.0,11.0
alabama,37,42,5,34.3,9.1,5.3
mississippi,96,94,-2,12.5,-10.5,5.1
mississippi-state,95,103,8,12.5,-10.4,6.1
louisville,6,4,-2,60.5,30.9,13.9
rutgers,8,12,4,56.0,25.3,6.5
west-virginia,3,5,2,65.5,37.2,12.7
south-florida,38,44,6,34.0,8.7,4.7
cincinnati,65,62,-3,22.3,4.2,2.6
pittsburgh,19,24,5,46.2,18.8,5.5
connecticut,62,74,12,23.1,1.5,8.2
syracuse,76,63,-13,19.2,-2.5,4.8
southern-california,4,3,-1,63.8,35.0,16.8
california,10,11,1,54.2,29.8,8.5
oregon-state,52,64,12,26.5,8.2,3.8
ucla,36,25,-11,34.6,13.0,5.4
arizona-state,48,50,2,28.1,11.5,4.1
oregon,15,16,1,47.6,23.3,9.3
arizona,79,86,7,18.8,-3.4,2.6
washington-state,42,33,-9,31.8,13.6,5.7
washington,46,35,-11,29.4,9.2,5.3
stanford,117,116,-1,3.6,-25.1,9.4
ohio-state,1,2,1,69.9,40.7,14.3
wisconsin,13,17,4,49.3,23.1,5.5
michigan,2,1,-1,69.8,40.6,13.9
penn-state,29,26,-3,36.2,21.7,8.9
purdue,47,52,5,28.1,-0.5,2.4
minnesota,68,57,-11,21.8,15.2,8.1
indiana,81,91,10,17.5,-12.6,7.7
iowa,31,23,-8,36.1,12.0,5.6
northwestern,94,90,-4,12.6,-10.1,8.9
michigan-state,53,45,-8,26.3,13.3,7.1
illinois,88,87,-1,14.7,-4.4,4.2
nebraska,12,13,1,50.4,24.6,9.1
missouri,18,10,-8,46.2,18.9,7.0
kansas-state,60,53,-7,23.2,-2.2,5.9
kansas,64,55,-9,22.3,4.3,2.8
colorado,91,105,14,13.6,5.1,5.7
iowa-state,80,72,-8,17.9,-5.4,6.4
oklahoma,23,27,4,42.2,25.7,9.3
texas,5,7,2,61.3,39.6,15.6
texas-am,20,20,0,44.8,16.9,5.7
texas-tech,49,39,-10,27.1,5.0,6.1
oklahoma-state,40,47,7,32.8,10.0,3.8
baylor,77,68,-9,19.0,-3.0,2.2
wake-forest,28,32,4,37.2,6.5,5.1
boston-college,25,31,6,41.6,14.7,5.2
maryland,51,58,7,26.6,-0.4,1.9
clemson,9,9,0,55.7,31.8,10.3
florida-state,34,43,9,35.3,14.1,6.5
north-carolina-state,70,60,-10,21.6,-1.6,2.6
georgia-tech,24,22,-2,42.2,15.6,6.0
virginia-tech,39,29,-10,33.6,11.3,7.9
virginia,86,85,-1,15.2,-3.0,4.0
miami-fl,32,38,6,35.8,14.9,6.8
north-carolina,103,99,-4,9.3,-13.6,6.8
duke,116,113,-3,4.3,-23.1,9.9
brigham-young,33,36,3,35.5,14.5,4.8
texas-christian,41,41,0,32.0,13.0,7.4
