Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,33,52,19,29.3,32.5,0.0
ohio-state,18,23,5,34.6,41.3,0.0
wisconsin,12,32,20,39.1,48.8,0.0
iowa,15,25,10,37.5,46.1,0.0
michigan,20,21,1,34.2,40.7,0.0
northwestern,38,48,10,28.9,31.8,0.0
minnesota,11,20,9,39.6,49.7,0.0
purdue,29,16,-13,30.9,45.6,0.0
michigan-state,13,40,27,38.1,47.1,0.0
indiana,70,79,9,17.3,12.5,0.0
illinois,69,81,12,17.8,13.4,0.0
florida-state,9,12,3,40.2,50.7,0.0
boston-college,22,60,38,33.2,38.9,0.0
clemson,31,45,14,29.8,33.4,0.0
north-carolina-state,55,29,-26,23.3,41.8,0.0
maryland,40,56,16,28.6,31.3,0.0
wake-forest,72,51,-21,16.8,25.7,0.0
virginia-tech,7,7,0,41.1,52.2,0.0
miami-fl,44,10,-34,26.9,50.8,0.0
georgia-tech,10,28,18,39.9,50.2,0.0
north-carolina,54,50,-4,23.3,30.3,0.0
virginia,26,9,-17,31.9,36.8,0.0
duke,98,90,-8,9.4,7.1,0.0
southern-california,2,1,-1,51.8,70.0,0.0
oregon,25,36,11,32.4,37.6,0.0
ucla,17,30,13,35.5,42.9,0.0
california,4,2,-2,44.5,57.9,0.0
arizona-state,5,15,10,42.1,53.9,0.0
stanford,50,42,-8,24.9,33.5,0.0
oregon-state,43,24,-19,27.7,29.9,0.0
arizona,61,57,-4,20.8,35.8,0.0
washington-state,57,55,-2,22.6,21.4,0.0
washington,84,76,-8,13.6,17.6,0.0
colorado,49,53,4,25.3,25.8,0.0
nebraska,45,47,2,26.7,28.2,0.0
iowa-state,65,62,-3,20.0,17.1,0.0
missouri,37,49,12,28.9,31.8,0.0
kansas,34,38,4,29.3,32.5,0.0
kansas-state,51,43,-8,24.9,25.1,0.0
texas,1,3,2,52.5,71.2,0.0
texas-tech,39,22,-17,28.8,41.4,0.0
oklahoma,47,4,-43,26.2,49.2,0.0
texas-am,53,17,-36,23.9,43.3,0.0
baylor,76,92,16,15.8,10.1,0.0
oklahoma-state,36,14,-22,28.9,31.9,0.0
georgia,3,18,15,44.8,58.3,0.0
florida,23,31,8,32.9,38.6,0.0
south-carolina,64,46,-18,20.6,17.9,0.0
tennessee,27,27,0,31.7,36.6,0.0
vanderbilt,60,86,26,20.9,18.5,0.0
kentucky,85,95,10,13.4,17.2,0.0
louisiana-state,24,13,-11,32.5,48.6,0.0
auburn,56,11,-45,22.7,40.4,0.0
alabama,32,33,1,29.4,32.6,0.0
arkansas,16,35,19,37.1,45.4,0.0
mississippi-state,48,89,41,25.9,26.9,0.0
mississippi,52,74,22,23.9,23.5,0.0
west-virginia,21,34,13,34.0,40.4,0.0
louisville,6,5,-1,41.4,52.6,0.0
rutgers,96,97,1,10.1,8.9,0.0
south-florida,88,77,-11,12.5,14.8,0.0
pittsburgh,89,71,-18,12.3,14.4,0.0
connecticut,41,65,24,28.0,30.3,0.0
cincinnati,59,59,0,21.5,19.4,0.0
syracuse,83,70,-13,14.0,18.7,0.0
notre-dame,14,26,12,37.8,46.7,0.0
navy,66,39,-27,19.7,33.0,0.0
army,95,99,4,11.0,5.6,0.0
temple,111,94,-17,6.0,-1.2,0.0
texas-christian,19,63,44,34.5,41.1,0.0
brigham-young,82,54,-28,14.0,18.7,0.0
colorado-state,80,78,-2,15.0,21.2,0.0
utah,8,6,-2,40.7,51.5,0.0
new-mexico,46,37,-9,26.5,27.9,0.0
san-diego-state,86,73,-13,13.4,17.2,0.0
air-force,35,44,9,29.2,32.3,0.0
wyoming,78,68,-10,15.7,22.9,0.0
nevada-las-vegas,75,84,9,15.9,23.3,0.0
central-florida,103,116,13,7.9,3.5,0.0
memphis,73,61,-12,16.1,24.0,0.0
