Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,4,4,0,51.8,57.4,17.6
ohio-state,9,21,12,44.1,59.6,18.8
wisconsin,12,18,6,42.4,44.4,18.1
iowa,31,32,1,31.6,35.8,13.3
michigan,26,30,4,34.8,49.9,16.9
northwestern,33,40,7,29.7,35.6,11.0
minnesota,11,6,-5,43.5,54.5,20.4
purdue,61,54,-7,19.4,34.7,15.7
michigan-state,19,15,-4,39.8,52.4,18.4
indiana,59,51,-8,19.9,19.3,7.3
illinois,92,95,3,9.1,8.9,8.1
florida-state,17,7,-10,40.6,44.1,17.3
boston-college,20,23,3,39.3,40.2,14.5
clemson,45,58,13,25.9,37.9,12.0
north-carolina-state,63,43,-20,19.2,29.4,14.6
maryland,43,42,-1,26.5,30.3,9.7
wake-forest,78,77,-1,15.4,28.6,8.1
virginia-tech,3,3,0,57.6,58.1,21.3
miami-fl,7,9,2,45.0,50.4,18.6
georgia-tech,30,29,-1,32.4,40.2,16.9
north-carolina,70,62,-8,18.3,27.2,12.8
virginia,40,46,6,26.8,30.8,12.6
duke,102,101,-1,5.7,6.9,4.0
southern-california,2,1,-1,71.4,75.4,27.6
oregon,14,17,3,41.8,43.6,13.6
ucla,13,14,1,42.1,38.8,16.3
california,21,8,-13,39.2,47.8,19.9
arizona-state,36,38,2,28.2,42.5,17.2
stanford,67,74,7,18.3,19.1,11.4
oregon-state,41,55,14,26.5,30.4,9.2
arizona,91,89,-2,9.5,17.8,9.8
washington-state,48,50,2,22.9,31.8,11.3
washington,88,88,0,10.3,20.5,7.2
colorado,25,19,-6,35.0,44.4,14.0
nebraska,28,31,3,34.1,34.9,10.2
iowa-state,64,59,-5,19.0,24.2,7.9
missouri,39,35,-4,27.0,31.2,12.8
kansas,58,47,-11,20.2,26.5,10.1
kansas-state,47,37,-10,22.9,24.4,9.0
texas,1,2,1,71.8,75.9,25.0
texas-tech,6,10,4,46.0,43.6,15.5
oklahoma,34,41,7,29.6,45.3,15.7
texas-am,29,33,4,33.6,42.2,16.7
