Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,16,19,3,43.8,42.2,17.7
ohio-state,24,39,15,38.6,48.5,20.0
wisconsin,6,6,0,53.6,55.9,24.2
iowa,49,51,2,28.0,29.9,19.7
michigan,27,43,16,38.4,48.1,19.0
northwestern,52,35,-17,27.6,29.2,14.8
minnesota,3,4,1,59.0,63.5,25.9
purdue,17,23,6,43.7,46.5,20.6
michigan-state,9,15,6,48.7,49.1,22.0
indiana,66,97,31,20.1,9.1,6.3
illinois,56,48,-8,25.4,25.4,9.6
florida-state,8,7,-1,49.3,49.9,23.9
boston-college,32,17,-15,35.3,42.8,19.3
clemson,39,21,-18,32.2,37.3,16.5
north-carolina-state,40,56,16,31.9,44.7,20.3
maryland,73,61,-12,17.2,21.1,14.0
wake-forest,72,83,11,17.9,22.6,11.3
virginia-tech,5,5,0,55.9,59.2,25.9
miami-fl,31,46,15,35.7,52.3,24.0
georgia-tech,7,9,2,51.3,52.7,23.3
north-carolina,70,62,-8,18.5,36.6,15.7
virginia,23,37,14,38.6,38.9,16.8
duke,88,110,22,12.1,9.2,3.0
southern-california,1,1,0,64.9,78.3,33.4
oregon,21,26,5,39.7,36.5,17.2
ucla,10,10,0,48.6,48.9,21.6
california,4,3,-1,56.3,59.8,27.9
arizona-state,20,36,16,40.7,52.1,23.5
stanford,77,38,-39,16.5,13.8,16.0
oregon-state,58,42,-16,23.2,21.6,13.5
arizona,75,67,-8,16.8,20.1,14.9
washington-state,25,30,5,38.6,34.9,13.3
washington,78,99,21,16.2,18.7,7.3
colorado,34,32,-2,34.4,32.5,13.7
nebraska,35,31,-4,33.6,27.9,14.1
iowa-state,46,45,-1,28.5,23.7,10.8
missouri,36,50,14,33.0,38.7,16.0
kansas,38,41,3,32.5,26.4,14.3
kansas-state,44,47,3,29.1,24.5,11.6
texas,2,2,0,62.1,67.9,31.8
texas-tech,18,22,4,43.1,45.6,19.6
oklahoma,54,44,-10,27.2,44.5,21.3
texas-am,22,55,33,38.7,58.3,20.8
baylor,47,53,6,28.2,20.3,9.2
oklahoma-state,37,33,-4,32.8,26.9,14.8
georgia,15,8,-7,44.6,43.3,25.8
florida,11,11,0,46.4,45.9,20.8
south-carolina,83,65,-18,13.6,12.7,10.6
tennessee,48,25,-23,28.0,37.0,18.3
vanderbilt,41,49,8,31.9,25.6,10.1
kentucky,101,82,-19,8.2,-0.0,7.1
louisiana-state,12,12,0,46.3,58.2,24.4
auburn,26,40,14,38.5,48.4,19.5
alabama,19,29,10,42.1,39.8,15.5
arkansas,62,52,-10,21.8,31.7,19.4
mississippi-state,59,69,10,23.1,21.4,11.5
mississippi,65,58,-7,21.0,23.0,11.1
west-virginia,13,18,5,46.1,45.5,19.5
louisville,14,16,2,45.7,49.5,24.0
rutgers,68,72,4,19.1,14.3,6.9
south-florida,45,59,14,28.8,31.4,12.3
pittsburgh,97,95,-2,10.0,15.9,6.3
connecticut,30,14,-16,36.4,44.6,19.3
cincinnati,71,71,0,18.4,13.2,9.0
syracuse,69,64,-5,18.6,24.4,10.8
notre-dame,28,13,-15,38.2,47.7,22.1
navy,84,76,-8,13.6,21.6,15.1
army,105,102,-3,7.2,2.5,2.4
temple,116,119,3,3.1,-8.3,6.3
texas-christian,53,63,10,27.4,29.0,17.0
brigham-young,63,66,3,21.7,24.3,10.5
colorado-state,86,86,0,13.0,20.0,9.3
utah,43,20,-23,29.9,33.2,22.1
new-mexico,33,28,-5,35.0,29.9,14.6
san-diego-state,93,87,-6,10.9,19.1,8.3
air-force,42,34,-8,31.2,35.5,14.9
wyoming,55,60,5,26.4,27.2,12.6
nevada-las-vegas,82,68,-14,14.2,14.1,10.5
