Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
penn-state,4,4,0,61.0,56.9,17.2
ohio-state,21,11,-10,42.9,57.9,19.3
wisconsin,18,6,-12,44.4,44.2,19.6
iowa,32,46,14,32.3,34.6,14.1
michigan,30,20,-10,33.7,48.1,17.9
northwestern,40,53,13,29.4,33.6,11.4
minnesota,6,15,9,51.9,54.8,21.9
purdue,54,39,-15,24.5,35.8,17.0
michigan-state,15,8,-7,47.1,51.3,19.7
indiana,51,64,13,25.8,19.4,6.5
illinois,95,90,-5,11.0,8.2,8.4
florida-state,7,7,0,51.3,46.7,18.6
boston-college,23,24,1,42.0,40.7,15.5
clemson,58,65,7,23.0,32.4,12.9
north-carolina-state,43,57,14,27.9,36.4,15.7
maryland,42,50,8,28.2,27.6,10.3
wake-forest,77,71,-6,17.5,24.4,8.5
virginia-tech,3,3,0,62.9,59.3,22.7
miami-fl,9,16,7,50.9,57.0,19.4
georgia-tech,29,19,-10,34.3,42.4,18.2
north-carolina,62,41,-21,21.9,29.9,13.8
virginia,46,38,-8,27.3,29.9,13.6
duke,101,99,-2,8.2,7.9,4.3
southern-california,1,1,0,75.7,78.1,29.4
oregon,17,26,9,44.8,44.7,13.6
ucla,14,14,0,47.2,41.4,17.6
california,8,5,-3,50.9,53.5,21.4
arizona-state,38,29,-9,30.3,41.3,18.6
stanford,74,88,14,18.8,18.3,12.3
oregon-state,55,55,0,24.5,24.7,9.9
arizona,89,87,-2,13.2,20.3,10.6
washington-state,50,37,-13,26.3,28.0,12.2
washington,88,85,-3,13.3,20.5,7.4
colorado,19,27,8,44.1,46.9,13.3
nebraska,31,33,2,33.0,30.2,10.8
iowa-state,59,56,-3,22.4,21.1,8.5
missouri,35,49,14,30.9,36.4,13.6
kansas,47,42,-5,27.3,29.9,10.6
kansas-state,37,45,8,30.5,26.4,9.5
texas,2,2,0,74.4,76.3,26.0
texas-tech,10,13,3,48.4,43.0,16.6
oklahoma,41,36,-5,28.4,44.6,16.8
texas-am,33,30,-3,31.7,37.7,18.1
baylor,39,51,12,29.7,25.2,8.1
oklahoma-state,66,63,-3,20.8,18.1,11.0
georgia,5,12,7,52.6,48.3,18.8
florida,20,22,2,43.2,42.4,16.5
south-carolina,76,83,7,18.0,16.7,7.6
tennessee,36,28,-8,30.8,36.2,14.7
vanderbilt,60,48,-12,22.4,18.0,8.8
kentucky,102,101,-1,7.8,4.2,6.6
louisiana-state,16,17,1,45.0,52.7,19.9
auburn,24,18,-6,41.7,43.2,16.1
alabama,11,10,-1,48.4,43.0,14.6
arkansas,57,69,12,23.3,33.0,14.2
mississippi-state,85,74,-11,15.1,18.5,8.5
mississippi,83,84,1,15.4,15.4,8.3
west-virginia,25,25,0,40.2,38.1,15.5
louisville,12,21,9,48.4,53.2,18.1
rutgers,72,66,-6,19.1,15.2,5.7
south-florida,28,31,3,36.8,47.0,15.3
pittsburgh,84,92,8,15.1,18.5,7.0
connecticut,22,23,1,42.4,44.3,16.3
cincinnati,90,79,-11,13.2,10.3,6.4
syracuse,91,81,-10,13.0,19.7,8.6
notre-dame,13,9,-4,47.9,52.5,18.9
navy,56,70,14,23.8,28.2,10.7
army,109,110,1,5.5,5.3,1.8
temple,120,119,-1,0.0,-19.3,6.5
texas-christian,27,34,7,37.0,33.5,12.4
brigham-young,81,89,8,16.2,17.2,8.6
colorado-state,45,61,16,27.5,30.1,8.6
utah,53,43,-10,25.2,31.0,15.6
new-mexico,61,60,-1,22.3,25.4,11.2
san-diego-state,79,68,-11,16.7,22.5,8.3
air-force,65,59,-6,20.9,33.1,13.0
wyoming,48,35,-13,27.3,26.1,10.6
nevada-las-vegas,93,98,5,12.5,12.1,7.8
central-florida,75,94,19,18.4,13.8,3.1
memphis,68,54,-14,20.0,25.8,11.1
southern-mississippi,73,47,-26,19.1,19.0,8.9
east-carolina,96,100,4,10.3,3.9,3.8
alabama-birmingham,70,58,-12,19.3,15.5,9.6
marshall,92,95,3,12.8,9.6,2.8
tulsa,63,76,13,21.8,24.3,9.3
texas-el-paso,49,52,3,26.3,22.8,9.7
houston,52,67,15,25.7,27.0,6.7
southern-methodist,97,109,12,9.0,3.3,6.4
tulane,86,73,-13,14.0,8.7,5.0
rice,103,97,-6,7.8,11.8,7.3
akron,87,86,-1,13.9,5.7,6.2
miami-oh,71,62,-9,19.1,23.8,8.2
bowling-green-state,69,75,6,19.8,16.4,7.3
ohio,94,82,-12,11.2,5.9,4.3
buffalo,117,116,-1,1.3,-13.5,5.5
kent-state,111,108,-3,5.2,-3.6,1.8
toledo,34,44,10,31.2,27.5,12.6
northern-illinois,64,72,8,21.5,29.1,11.2
western-michigan,107,103,-4,5.8,-7.8,2.5
central-michigan,78,78,0,17.3,15.4,5.4
ball-state,115,120,5,2.1,-13.1,7.8
eastern-michigan,98,93,-5,8.9,-1.4,2.1
nevada,82,96,14,16.0,9.5,3.4
boise-state,44,40,-4,27.8,30.7,13.9
louisiana-tech,67,91,24,20.6,21.9,6.4
fresno-state,26,32,6,39.1,43.3,14.9
hawaii,99,80,-19,8.8,7.0,7.2
san-jose-state,113,113,0,3.9,-7.5,5.7
utah-state,104,104,0,7.7,-3.8,3.7
idaho,116,111,-5,1.9,-12.8,3.5
new-mexico-state,114,114,0,3.6,-1.5,3.5
louisiana-lafayette,110,106,-4,5.3,-3.5,3.9
arkansas-state,80,77,-3,16.5,17.9,10.5
louisiana-monroe,106,105,-1,6.7,-2.5,3.8
florida-international,112,112,0,4.8,-6.4,3.2
middle-tennessee-state,105,102,-3,7.4,0.5,2.9
troy,100,107,7,8.6,0.1,6.9
florida-atlantic,108,115,7,5.5,-1.0,6.0
north-texas,119,118,-1,0.8,-17.2,10.5
fcs,118,117,-1,0.8,-8.7,4.1
